,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,46,46,48.2,3.5,8.9,39.4,56.9,5.8,0.4,1.1,36.4,42.5,3.1,7.9,39.8
1,Lauri Markkanen,UTA,25,55,55,40.9,2.9,6.8,42.2,62.6,1.2,0.1,0.2,55.0,39.7,2.8,6.6,41.8
2,Nikola Vucevic,CHI,32,58,58,47.1,2.7,6.7,40.2,52.8,14.2,1.0,2.0,49.0,33.0,1.7,4.7,36.3
3,Buddy Hield,IND,30,61,61,47.9,2.8,6.5,42.1,63.0,0.5,0.0,0.1,28.6,47.4,2.7,6.5,42.3
4,Tim Hardaway Jr.,DAL,30,55,55,52.3,2.4,6.4,36.6,54.1,1.8,0.1,0.2,50.0,50.5,2.2,6.2,36.2
5,Max Strus,MIA,26,57,57,58.1,2.3,6.4,35.3,52.8,0.3,0.0,0.0,50.0,57.8,2.2,6.3,35.2
6,Malik Beasley,LAL,26,59,59,51.5,2.3,6.3,36.8,53.9,2.4,0.1,0.3,51.7,49.1,2.1,6.0,36.0
7,Michael Porter Jr.,DEN,24,43,43,45.0,2.7,5.9,46.4,66.9,3.9,0.3,0.5,64.7,41.1,2.4,5.3,44.9
8,Kelly Oubre Jr.,CHA,27,35,35,33.0,1.8,5.9,31.2,46.1,1.3,0.1,0.2,39.1,31.7,1.7,5.6,30.9
9,Keegan Murray,SAC,22,56,56,60.1,2.4,5.7,41.4,61.7,1.3,0.1,0.1,38.5,58.8,2.3,5.6,41.4
10,Devin Vassell,SAS,22,29,29,35.6,2.6,5.7,46.1,67.3,3.7,0.2,0.6,35.6,32.0,2.4,5.1,47.3
11,Cameron Johnson,BKN,26,20,19,53.8,2.4,5.7,41.6,61.9,1.9,0.1,0.2,25.0,51.9,2.3,5.5,42.2
12,Kyle Kuzma,WAS,27,53,52,31.2,2.0,5.6,35.1,52.0,1.4,0.1,0.3,32.0,29.9,1.9,5.3,35.4
13,LaMelo Ball,CHA,21,33,33,27.4,2.2,5.5,39.9,59.8,0.1,0.0,0.0,0.0,27.2,2.2,5.5,40.0
14,Pat Connaughton,MIL,30,41,41,72.0,1.9,5.5,34.5,51.8,0.0,0.0,0.0,-,72.0,1.9,5.5,34.5
15,Bogdan Bogdanovic,ATL,30,34,34,43.5,2.1,5.5,39.2,55.9,4.4,0.3,0.6,57.1,39.0,1.8,4.9,37.1
16,Stephen Curry,GSW,34,37,37,27.2,2.2,5.4,39.8,58.7,0.9,0.1,0.2,57.9,26.3,2.0,5.2,39.1
17,Kristaps Porzingis,WAS,27,50,50,35.3,2.0,5.4,37.8,54.1,4.2,0.3,0.6,43.8,31.2,1.8,4.8,37.0
18,Jerami Grant,POR,28,54,54,36.8,2.1,5.4,39.5,58.2,2.0,0.1,0.3,36.7,34.8,2.0,5.1,39.7
19,Andrew Wiggins,GSW,28,36,36,37.7,2.3,5.4,43.0,63.5,1.4,0.1,0.2,57.9,36.3,2.2,5.2,42.4
20,Keldon Johnson,SAS,23,52,52,30.5,1.8,5.3,34.3,51.3,0.3,0.0,0.1,33.3,30.1,1.8,5.3,34.3
21,Jaylen Brown,BOS,26,49,49,25.7,1.8,5.2,33.6,48.8,2.2,0.2,0.5,35.6,23.5,1.6,4.8,33.3
22,Trey Murphy III,NOP,22,57,57,56.5,2.0,5.2,39.1,58.2,1.7,0.0,0.2,25.0,54.8,2.0,5.0,39.6
23,Karl-Anthony Towns,MIN,27,21,21,36.0,1.8,5.2,33.9,48.2,3.3,0.3,0.5,60.4,32.7,1.5,4.7,31.4
24,Julius Randle,NYK,28,60,60,28.2,1.7,5.1,33.8,49.7,1.5,0.1,0.3,37.0,26.7,1.6,4.9,33.5
25,Anfernee Simons,POR,23,56,56,30.0,2.0,5.1,40.0,59.8,0.2,0.0,0.0,50.0,29.8,2.0,5.0,40.0
26,Gary Trent Jr.,TOR,24,51,50,34.3,2.0,5.1,39.0,58.1,1.1,0.0,0.2,25.0,33.2,1.9,4.9,39.4
27,RJ Barrett,NYK,22,53,52,30.7,1.7,5.0,33.6,49.8,1.3,0.1,0.2,28.6,29.4,1.6,4.8,33.8
28,Dorian Finney-Smith,BKN,29,44,44,65.0,1.8,5.0,35.6,53.2,0.6,0.0,0.1,40.0,64.4,1.8,4.9,35.5
29,P.J. Washington,CHA,24,59,59,38.7,1.7,5.0,34.0,50.5,1.3,0.1,0.2,29.4,37.4,1.6,4.8,34.1
30,Brook Lopez,MIL,34,57,57,45.4,1.9,5.0,38.3,55.5,5.0,0.2,0.5,35.2,40.4,1.7,4.4,38.6
31,Al Horford,BOS,36,46,46,66.5,2.0,4.9,41.2,61.1,3.2,0.1,0.2,29.2,63.2,2.0,4.7,42.0
32,Georges Niang,PHI,29,56,56,71.5,2.0,4.9,42.0,62.6,0.8,0.0,0.1,80.0,70.8,2.0,4.8,41.7
33,Jayson Tatum,BOS,24,56,56,22.6,2.0,4.9,41.9,60.7,2.3,0.2,0.5,42.0,20.3,1.8,4.4,41.7
34,Mikal Bridges,BKN,26,59,57,35.0,1.9,4.8,38.9,56.3,5.2,0.2,0.7,28.2,29.9,1.7,4.1,40.8
35,Royce O'Neale,BKN,29,55,55,59.0,1.9,4.7,40.8,61.2,0.2,0.0,0.0,0.0,58.7,1.9,4.7,41.0
36,Reggie Bullock,DAL,31,59,58,81.3,1.8,4.7,38.0,57.0,1.2,0.0,0.1,0.0,80.2,1.8,4.7,38.6
37,Quentin Grimes,NYK,22,49,49,58.3,1.7,4.7,35.8,53.3,0.8,0.0,0.1,66.7,57.5,1.6,4.6,35.4
38,Kevin Huerter,SAC,24,55,55,40.6,1.8,4.6,38.2,56.1,1.4,0.1,0.2,68.8,39.2,1.6,4.5,37.1
39,O.G. Anunoby,TOR,25,46,45,33.5,1.8,4.6,38.9,58.1,0.2,0.0,0.0,100,33.3,1.8,4.6,38.5
40,Tobias Harris,PHI,30,54,52,36.8,1.7,4.5,37.1,54.9,2.0,0.1,0.2,29.2,34.9,1.6,4.3,37.4
41,Jabari Smith Jr.,HOU,19,55,55,41.8,1.4,4.5,30.9,45.0,2.5,0.1,0.3,48.1,39.3,1.3,4.3,29.9
42,Jordan Poole,GSW,23,58,57,27.7,1.6,4.5,35.1,52.1,1.1,0.1,0.2,29.4,26.6,1.5,4.3,35.4
43,Luguentz Dort,OKC,23,51,51,38.3,1.6,4.5,35.7,53.5,0.3,0.0,0.0,0.0,38.0,1.6,4.4,36.1
44,Myles Turner,IND,26,51,50,37.5,1.7,4.4,39.3,56.5,4.7,0.2,0.6,40.0,32.8,1.5,3.8,39.3
45,De'Andre Hunter,ATL,25,49,48,35.3,1.6,4.4,37.2,52.1,5.1,0.3,0.6,52.4,30.2,1.3,3.8,34.8
46,Marcus Morris Sr.,LAC,33,53,52,41.1,1.7,4.4,38.4,56.9,1.6,0.1,0.2,35.3,39.5,1.6,4.2,38.5
47,Corey Kispert,WAS,23,50,50,63.2,1.8,4.4,41.7,61.9,1.7,0.1,0.1,50.0,61.4,1.8,4.2,41.5
48,CJ McCollum,NOP,31,53,53,24.1,1.7,4.4,38.5,57.4,1.5,0.0,0.3,15.4,22.7,1.6,4.1,40.1
49,Josh Richardson,NOP,29,44,44,45.7,1.6,4.4,36.5,53.1,2.4,0.1,0.2,60.9,43.3,1.4,4.1,35.0
50,Kevin Love,MIA,34,41,40,62.1,1.5,4.3,33.9,49.4,6.3,0.1,0.4,27.3,55.8,1.3,3.9,34.5
51,Fred VanVleet,TOR,28,50,50,26.3,1.5,4.3,35.3,52.6,0.7,0.0,0.1,33.3,25.6,1.5,4.2,35.4
52,Joe Harris,BKN,31,51,50,63.8,1.8,4.3,43.3,64.3,1.8,0.1,0.1,50.0,62.1,1.8,4.1,43.0
53,Bojan Bogdanovic,DET,33,56,53,28.6,2.0,4.2,47.0,68.4,1.5,0.2,0.2,85.7,27.1,1.8,4.0,45.0
54,Donte DiVincenzo,GSW,26,48,46,60.0,1.8,4.2,43.3,64.7,0.6,0.0,0.0,50.0,59.4,1.8,4.2,43.1
55,Marcus Smart,BOS,28,43,40,44.3,1.4,4.2,34.4,51.4,0.2,0.0,0.0,100,44.1,1.4,4.2,34.1
56,Jaren Jackson Jr.,MEM,23,41,40,34.3,1.5,4.2,35.1,52.3,0.8,0.0,0.1,20.0,33.5,1.4,4.1,35.4
57,De'Anthony Melton,PHI,24,55,55,46.7,1.7,4.1,41.9,62.1,0.8,0.1,0.1,71.4,45.9,1.7,4.0,41.2
58,Isaiah Stewart,DET,21,48,46,46.5,1.5,4.1,36.4,53.0,1.6,0.1,0.1,86.7,44.8,1.4,4.0,34.7
59,Jordan Clarkson,UTA,30,59,58,24.3,1.4,4.1,34.6,51.4,0.6,0.0,0.1,30.0,23.7,1.4,4.0,34.6
60,Bobby Portis,MIL,28,47,46,34.1,1.6,4.1,39.6,54.4,5.3,0.4,0.6,62.5,28.8,1.2,3.5,35.1
61,Paul George,LAC,32,44,42,23.3,1.6,4.1,39.4,56.4,2.8,0.2,0.5,46.0,20.4,1.4,3.6,38.7
62,Damian Lillard,POR,32,46,45,20.2,1.5,4.1,37.8,55.3,0.8,0.1,0.1,73.3,19.4,1.4,3.9,36.4
63,Kentavious Caldwell-Pope,DEN,30,57,57,47.5,1.9,4.1,47.8,69.4,4.7,0.2,0.4,47.5,42.8,1.8,3.7,47.7
64,Wendell Carter Jr.,ORL,23,40,40,37.5,1.5,4.0,36.6,51.9,5.8,0.3,0.6,39.7,31.7,1.2,3.4,36.2
65,Dejounte Murray,ATL,26,54,51,22.2,1.4,4.0,35.6,52.8,1.1,0.1,0.2,30.0,21.1,1.4,3.8,36.1
66,Dillon Brooks,MEM,27,53,51,28.3,1.3,4.0,32.5,48.1,2.3,0.1,0.3,18.8,26.0,1.3,3.7,34.0
67,Kris Dunn,UTA,28,1,1,40.0,1.0,4.0,25.0,37.5,0.0,0.0,0.0,-,40.0,1.0,4.0,25.0
68,Mike Muscala,BOS,31,46,44,78.2,1.6,4.0,39.9,56.0,11.1,0.3,0.6,52.6,67.1,1.3,3.4,37.5
69,Lonnie Walker IV,LAL,24,43,41,38.4,1.6,4.0,39.2,58.2,0.7,0.1,0.1,71.4,37.8,1.5,3.9,38.6
70,Tyler Herro,MIA,23,45,44,23.2,1.5,4.0,37.4,54.7,0.9,0.1,0.2,68.8,22.3,1.4,3.8,36.1
71,Saddiq Bey,ATL,23,53,53,35.1,1.5,4.0,37.4,55.7,1.0,0.0,0.1,36.4,34.1,1.4,3.9,37.5
72,LeBron James,LAL,38,46,46,17.7,1.5,4.0,37.2,52.2,2.3,0.3,0.5,53.8,15.3,1.2,3.5,34.7
73,Terry Rozier,CHA,28,49,49,20.6,1.4,3.9,36.8,54.1,0.6,0.1,0.1,66.7,20.0,1.4,3.8,35.9
74,D'Angelo Russell,LAL,27,58,57,29.6,1.6,3.9,39.9,58.6,1.2,0.1,0.2,62.5,28.5,1.5,3.8,38.9
75,Coby White,CHI,23,50,48,51.2,1.4,3.9,36.9,55.1,0.3,0.0,0.0,100,50.9,1.4,3.9,36.6
76,Nicolas Batum,LAC,34,57,56,79.8,1.4,3.9,36.7,54.5,2.2,0.0,0.1,36.4,77.6,1.4,3.8,36.9
77,Christian Wood,DAL,27,49,46,31.4,1.6,3.8,41.7,62.0,1.3,0.0,0.2,25.0,30.1,1.6,3.6,42.5
78,Kyle Lowry,MIA,36,44,42,39.3,1.3,3.8,33.3,50.0,0.2,0.0,0.0,0.0,39.1,1.3,3.8,33.4
79,John Collins,ATL,25,50,49,37.3,1.2,3.8,31.4,41.9,6.6,0.4,0.7,58.8,30.7,0.8,3.1,25.5
80,Desmond Bane,MEM,24,36,34,23.5,1.6,3.8,40.9,59.9,1.5,0.1,0.3,44.0,21.9,1.4,3.6,40.4
81,Doug McDermott,SAS,31,51,50,47.8,1.5,3.8,40.2,59.5,2.0,0.1,0.2,37.5,45.8,1.5,3.6,40.3
82,Harrison Barnes,SAC,30,58,56,39.2,1.4,3.8,38.2,56.6,0.5,0.1,0.1,100,38.7,1.4,3.7,37.4
83,Sam Hauser,BOS,25,58,55,77.1,1.6,3.8,42.9,64.2,1.1,0.0,0.1,40.0,76.1,1.6,3.7,43.0
84,Derrick White,BOS,28,60,59,41.9,1.5,3.8,39.4,59.1,0.4,0.0,0.0,0.0,41.5,1.5,3.7,39.7
85,Aaron Nesmith,IND,23,54,53,46.9,1.3,3.8,34.5,51.2,0.9,0.0,0.1,57.1,46.0,1.3,3.7,34.1
86,Kyrie Irving,DAL,30,45,42,18.5,1.5,3.7,39.3,56.5,1.9,0.2,0.4,47.4,16.6,1.3,3.4,38.4
87,Landry Shamet,PHX,25,30,26,46.3,1.5,3.7,39.3,58.5,0.8,0.0,0.1,42.9,45.5,1.4,3.7,39.0
88,Duncan Robinson,MIA,28,29,27,59.1,1.2,3.7,31.8,47.2,1.1,0.0,0.1,42.9,58.0,1.1,3.6,31.5
