,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Luka Doncic,DAL,23,51,51,53.8,4.7,11.9,39.7,49.3,23.1,2.4,5.1,47.5,30.7,2.3,6.8,33.8
1,Devin Booker,PHX,26,33,32,56.5,4.8,11.3,42.8,48.8,36.3,3.5,7.3,47.9,20.2,1.4,4.1,33.5
2,Trae Young,ATL,24,52,52,54.0,4.0,10.6,37.3,45.0,27.2,2.3,5.3,43.6,26.8,1.6,5.3,30.9
3,DeMar DeRozan,CHI,33,52,52,58.1,5.0,10.5,47.4,47.9,56.6,4.9,10.2,47.8,1.5,0.1,0.3,37.0
4,Kevin Durant,PHX,34,39,39,55.1,5.6,10.3,54.7,59.0,42.8,4.8,8.0,59.6,12.3,0.9,2.3,37.7
5,Kyrie Irving,DAL,30,45,45,47.9,4.5,9.6,46.5,55.6,24.8,2.7,5.0,54.6,23.0,1.8,4.6,37.9
6,Donovan Mitchell,CLE,26,51,51,48.3,4.2,9.6,43.4,55.3,19.2,1.9,3.8,48.9,29.2,2.3,5.8,39.6
7,Brandon Ingram,NOP,25,25,25,54.1,4.0,9.5,42.4,45.0,48.0,3.6,8.4,42.2,6.1,0.5,1.1,44.4
8,Damian Lillard,POR,32,46,46,46.5,3.8,9.4,40.6,54.5,11.7,1.2,2.4,51.5,34.8,2.6,7.0,37.1
9,Shai Gilgeous-Alexander,OKC,24,54,54,45.3,4.2,9.2,46.4,49.7,36.5,3.6,7.4,49.3,8.8,0.6,1.8,34.3
10,Stephen Curry,GSW,34,37,37,45.1,4.1,9.0,45.9,62.0,14.5,1.2,2.9,42.9,30.6,2.9,6.1,47.3
11,De'Aaron Fox,SAC,25,53,53,49.0,3.7,8.9,41.6,45.9,35.6,2.9,6.5,45.6,13.4,0.8,2.4,30.9
12,Cade Cunningham,DET,21,12,12,47.3,3.7,8.8,41.5,45.3,32.6,3.0,6.1,49.3,14.7,0.7,2.8,24.4
13,Tyler Herro,MIA,23,45,45,51.1,3.4,8.8,39.3,48.6,26.1,1.8,4.5,40.7,25.0,1.6,4.3,37.8
14,CJ McCollum,NOP,31,53,53,47.8,3.7,8.6,42.8,49.8,30.1,2.5,5.4,45.9,17.7,1.2,3.2,37.7
15,Dejounte Murray,ATL,26,54,52,47.3,3.9,8.5,46.0,49.7,37.5,3.3,6.7,48.7,9.8,0.6,1.8,35.8
16,Chris Paul,PHX,37,39,38,75.6,3.5,8.4,41.2,46.5,50.0,2.6,5.6,46.0,25.6,0.9,2.9,31.6
17,Jamal Murray,DEN,26,46,46,52.2,3.6,8.4,43.1,51.9,30.0,2.1,4.8,44.4,22.3,1.5,3.6,41.5
18,Kawhi Leonard,LAC,31,34,33,51.2,3.9,8.3,46.5,50.5,39.7,3.2,6.4,49.4,11.4,0.7,1.9,36.8
19,Jalen Brunson,NYK,26,56,56,46.6,3.7,8.2,45.1,51.7,30.9,2.6,5.5,48.2,15.7,1.1,2.8,39.4
20,Paul George,LAC,32,44,44,46.8,3.3,8.2,40.6,50.0,23.7,1.8,4.2,43.3,23.2,1.6,4.1,38.1
21,LaMelo Ball,CHA,21,33,33,40.4,2.9,8.2,35.9,46.1,15.2,1.3,3.1,41.1,25.1,1.7,5.1,32.8
22,Anthony Edwards,MIN,21,61,61,41.3,2.8,8.0,35.0,44.7,17.2,1.3,3.3,37.5,24.2,1.6,4.7,33.3
23,Terry Rozier,CHA,28,49,49,41.8,2.9,8.0,36.5,44.5,19.9,1.6,3.8,42.9,22.0,1.3,4.2,30.7
24,James Harden,PHI,33,42,42,54.7,3.2,8.0,40.1,52.8,16.9,1.2,2.5,47.8,37.8,2.0,5.5,36.7
25,Fred VanVleet,TOR,28,50,50,47.2,2.9,7.7,37.8,47.7,19.7,1.4,3.2,43.5,27.5,1.5,4.5,33.8
26,Zach LaVine,CHI,27,54,54,43.3,2.8,7.7,36.2,44.2,21.1,1.6,3.8,41.5,22.2,1.2,4.0,31.3
27,Ja Morant,MEM,23,49,49,36.0,2.9,7.5,39.2,46.3,19.5,1.9,4.0,46.0,16.5,1.1,3.4,31.1
28,Tyrese Haliburton,IND,22,49,49,49.7,3.1,7.4,41.5,55.8,13.8,1.0,2.1,46.6,35.9,2.1,5.4,39.5
29,Jrue Holiday,MIL,32,47,47,46.7,2.9,7.4,39.5,50.0,19.3,1.4,3.1,45.1,27.4,1.6,4.4,35.6
30,Darius Garland,CLE,23,52,52,46.0,3.2,7.4,42.7,51.7,24.1,1.9,3.9,47.7,21.9,1.3,3.5,37.6
31,Jalen Green,HOU,21,54,54,41.6,2.6,7.4,34.8,43.6,18.1,1.3,3.2,39.8,23.4,1.3,4.2,31.2
32,Anfernee Simons,POR,23,56,56,43.5,2.9,7.4,39.2,48.9,19.5,1.5,3.3,44.2,24.0,1.4,4.1,35.1
33,Joel Embiid,PHI,28,46,46,35.2,3.0,7.3,41.6,43.4,29.2,2.8,6.0,45.8,6.0,0.3,1.2,21.0
34,Kevin Porter Jr.,HOU,22,40,40,45.9,2.6,7.0,37.2,46.5,19.0,1.3,2.9,45.4,26.8,1.3,4.1,31.5
35,Jayson Tatum,BOS,24,56,56,32.7,2.2,7.0,30.8,40.6,10.5,0.8,2.3,35.1,22.2,1.4,4.8,28.9
36,Devin Vassell,SAS,22,29,29,41.9,2.7,6.7,39.7,42.5,30.7,2.3,4.9,46.5,11.2,0.4,1.8,21.2
37,Bradley Beal,WAS,29,36,35,39.2,3.1,6.6,47.1,52.3,26.9,2.4,4.5,53.4,12.4,0.7,2.1,33.2
38,LeBron James,LAL,38,46,46,29.0,2.1,6.5,32.3,38.8,16.4,1.3,3.7,34.1,12.5,0.8,2.8,30.0
39,Jaylen Brown,BOS,26,49,49,31.5,2.7,6.4,42.8,49.0,19.4,1.9,3.9,49.2,12.1,0.8,2.5,32.7
40,Klay Thompson,GSW,33,46,46,34.5,2.5,6.4,38.8,47.3,19.4,1.4,3.6,38.7,15.1,1.1,2.8,38.9
41,Pascal Siakam,TOR,28,50,50,33.7,2.7,6.4,42.8,45.1,28.0,2.4,5.3,45.8,5.7,0.3,1.1,27.8
42,Julius Randle,NYK,28,60,60,34.7,2.6,6.3,40.6,47.9,19.4,1.6,3.5,46.7,15.3,0.9,2.8,33.1
43,Jordan Poole,GSW,23,58,58,39.1,2.3,6.3,35.8,44.8,16.7,1.1,2.7,41.6,22.4,1.1,3.6,31.5
44,D'Angelo Russell,LAL,27,58,57,46.8,2.7,6.2,43.1,52.2,24.8,1.5,3.3,46.5,22.0,1.1,2.9,39.2
45,Jordan Clarkson,UTA,30,59,59,35.5,2.4,6.0,40.2,50.4,14.6,1.2,2.5,48.2,21.0,1.2,3.6,34.8
46,Gary Trent Jr.,TOR,24,51,51,40.3,2.3,6.0,39.1,45.1,25.3,1.6,3.8,43.5,15.0,0.7,2.2,32.0
47,Tyrese Maxey,PHI,22,39,39,36.3,2.2,5.7,38.7,45.5,21.4,1.4,3.4,42.9,14.9,0.8,2.3,33.0
48,Paolo Banchero,ORL,20,53,53,36.7,2.0,5.7,34.6,38.9,24.5,1.5,3.8,38.8,12.2,0.5,1.9,25.9
49,Bojan Bogdanovic,DET,33,56,56,37.8,2.4,5.6,43.3,48.2,26.0,1.9,3.8,48.4,11.7,0.6,1.7,31.8
50,Desmond Bane,MEM,24,36,36,34.1,2.5,5.5,44.7,58.8,12.3,0.9,2.0,46.0,21.7,1.6,3.5,44.2
51,Khris Middleton,MIL,31,17,17,47.2,2.0,5.5,36.6,43.5,26.4,1.2,3.1,40.5,20.8,0.8,2.4,31.5
52,Spencer Dinwiddie,BKN,29,57,56,40.6,2.1,5.3,38.9,50.7,14.3,0.8,1.9,43.6,26.3,1.3,3.4,36.3
53,Dillon Brooks,MEM,27,53,53,36.8,1.8,5.2,34.8,39.9,22.3,1.3,3.1,40.6,14.5,0.5,2.1,25.7
54,Giannis Antetokounmpo,MIL,28,47,46,24.5,1.6,5.2,31.8,35.7,16.5,1.2,3.5,35.4,8.0,0.4,1.7,23.8
55,Killian Hayes,DET,21,55,55,50.8,2.0,5.1,38.7,41.7,39.6,1.7,4.0,41.8,11.2,0.3,1.1,27.4
56,Alec Burks,DET,31,46,46,54.3,2.1,4.8,43.0,52.7,29.0,1.1,2.6,44.4,25.3,0.9,2.3,41.2
57,Bogdan Bogdanovic,ATL,30,34,34,36.7,1.9,4.6,41.4,50.3,20.1,1.1,2.5,43.1,16.6,0.8,2.1,39.2
58,Mikal Bridges,BKN,26,59,59,33.0,2.0,4.6,43.1,45.0,29.2,1.8,4.0,44.7,3.8,0.2,0.5,32.1
59,Kyle Kuzma,WAS,27,53,52,24.8,1.4,4.4,31.1,38.5,12.4,0.7,2.2,32.3,12.3,0.7,2.2,29.9
60,Jaden Ivey,DET,21,55,54,35.9,1.6,4.4,37.6,44.6,20.2,1.0,2.5,42.1,15.7,0.6,1.9,32.1
61,Marcus Morris Sr.,LAC,33,53,52,40.9,1.9,4.4,43.7,47.2,33.1,1.6,3.5,45.3,7.8,0.3,0.8,36.1
62,Immanuel Quickley,NYK,23,59,58,42.1,1.6,4.3,36.9,45.4,19.9,0.8,2.0,42.1,22.2,0.7,2.3,32.4
63,Bones Hyland,LAC,22,44,44,42.3,1.4,4.3,34.0,46.5,13.7,0.4,1.4,28.1,28.6,1.1,2.9,37.0
64,Gordon Hayward,CHA,32,34,34,38.1,1.8,4.3,41.4,43.4,31.8,1.6,3.6,44.7,6.3,0.2,0.7,25.4
65,Cameron Payne,PHX,28,28,28,38.6,1.8,4.3,42.0,51.3,22.7,1.0,2.5,40.0,15.9,0.8,1.8,45.1
66,Cam Thomas,BKN,21,41,35,53.5,1.7,4.1,40.5,47.0,35.4,1.1,2.7,41.3,18.2,0.5,1.4,38.8
67,Tre Jones,SAS,23,51,50,36.0,1.4,4.1,35.1,35.6,31.5,1.4,3.6,38.9,4.5,0.0,0.5,7.8
68,Mike Conley,MIN,35,46,46,47.2,1.3,4.1,31.6,42.8,13.1,0.4,1.1,32.7,34.1,0.9,2.9,31.1
69,Kelly Oubre Jr.,CHA,27,35,34,22.9,1.6,4.1,38.7,45.1,13.4,1.1,2.4,44.7,9.5,0.5,1.7,30.2
70,Malik Beasley,LAL,26,59,59,33.2,1.6,4.0,39.3,51.0,12.2,0.6,1.5,43.0,21.0,0.9,2.6,37.1
71,Russell Westbrook,LAC,34,52,51,28.6,1.3,4.0,31.4,36.5,17.0,0.8,2.4,35.9,11.6,0.4,1.6,24.7
72,Buddy Hield,IND,30,61,57,28.9,1.7,4.0,42.7,56.2,10.7,0.6,1.5,42.5,18.2,1.1,2.5,43.0
73,De'Andre Hunter,ATL,25,49,46,31.4,2.0,3.9,50.3,52.9,27.3,1.8,3.4,51.9,4.1,0.2,0.5,39.2
74,Victor Oladipo,MIA,30,26,26,38.8,1.5,3.9,37.6,44.6,20.4,0.9,2.0,45.1,18.5,0.5,1.9,29.2
75,Tre Mann,OKC,22,52,51,49.4,1.4,3.9,36.1,46.0,17.1,0.6,1.4,46.7,32.3,0.8,2.5,30.3
76,Malcolm Brogdon,BOS,30,51,50,34.9,1.7,3.7,46.0,58.2,17.0,0.8,1.8,44.4,17.9,0.9,1.9,47.4
77,Seth Curry,BKN,32,40,36,44.7,1.8,3.7,49.3,56.4,30.2,1.3,2.5,52.0,14.5,0.5,1.2,44.2
78,Tyus Jones,MEM,26,58,54,43.3,1.6,3.7,42.5,47.2,31.6,1.2,2.7,45.3,11.6,0.3,1.0,34.7
79,Michael Porter Jr.,DEN,24,43,41,28.0,1.3,3.6,36.3,44.6,13.9,0.7,1.8,39.8,14.1,0.6,1.8,32.6
80,Kevin Huerter,SAC,24,55,53,32.0,1.6,3.6,42.5,55.3,12.6,0.6,1.4,43.1,19.4,0.9,2.2,42.3
81,Josh Richardson,NOP,29,44,42,37.6,1.6,3.6,44.3,47.8,30.2,1.3,2.9,46.4,7.4,0.3,0.7,35.7
82,Jimmy Butler,MIA,33,44,43,25.3,1.3,3.6,35.4,36.7,21.3,1.2,3.0,39.1,4.0,0.1,0.6,15.8
83,Monte Morris,WAS,27,50,49,43.0,1.7,3.5,46.9,53.1,29.1,1.2,2.4,50.8,13.8,0.4,1.1,38.6
84,Caris LeVert,CLE,28,56,53,34.0,1.1,3.5,32.0,39.8,18.3,0.6,1.9,30.2,15.7,0.6,1.6,33.7
85,Duane Washington Jr.,PHX,22,31,25,41.8,1.4,3.5,39.3,48.6,23.8,0.7,2.0,36.0,18.0,0.7,1.5,43.9
86,Tim Hardaway Jr.,DAL,30,55,55,28.2,1.3,3.5,36.3,44.7,14.3,0.7,1.8,38.3,14.0,0.6,1.7,33.9
87,Kemba Walker,DAL,32,9,7,54.4,1.4,3.4,41.9,53.2,17.5,0.7,1.1,60.4,36.8,0.8,2.3,33.5
88,Kristaps Porzingis,WAS,27,50,50,22.5,1.4,3.4,41.3,43.6,19.1,1.3,2.9,43.2,3.4,0.2,0.5,30.8
89,Kyle Lowry,MIA,36,44,42,35.1,1.3,3.4,37.3,48.0,12.2,0.6,1.2,46.6,23.0,0.7,2.2,32.7
90,Cole Anthony,ORL,22,40,38,35.6,1.4,3.4,41.9,47.1,25.9,1.1,2.5,43.5,9.7,0.3,0.9,37.6
91,Bam Adebayo,MIA,25,54,53,21.3,1.5,3.4,43.6,43.6,21.0,1.5,3.3,44.2,0.4,0.0,0.1,0.0
92,Markelle Fultz,ORL,24,39,39,30.7,1.4,3.3,43.1,44.6,27.9,1.3,3.0,43.9,2.8,0.1,0.3,32.3
93,Gabe Vincent,MIA,26,45,42,38.4,1.3,3.3,40.0,48.7,16.9,0.8,1.5,51.7,21.5,0.6,1.9,31.0
94,Reggie Jackson,DEN,32,53,48,33.7,1.2,3.3,36.0,39.4,21.7,1.0,2.1,45.1,11.9,0.2,1.2,19.7
95,Norman Powell,LAC,29,50,47,27.6,1.3,3.2,41.0,50.0,14.2,0.7,1.7,44.6,13.4,0.6,1.6,37.2
96,Franz Wagner,ORL,21,59,57,22.7,1.0,3.2,32.1,39.7,9.7,0.5,1.4,39.4,13.0,0.5,1.9,26.5
97,Chris Duarte,IND,25,37,36,44.6,1.0,3.2,31.9,39.5,22.1,0.5,1.6,34.0,22.5,0.5,1.6,30.2
98,Andrew Wiggins,GSW,28,36,36,22.5,1.1,3.2,33.9,37.0,16.8,0.9,2.4,37.2,5.7,0.2,0.8,23.5
99,Jevon Carter,MIL,27,58,53,48.0,1.3,3.1,42.2,51.4,25.3,0.7,1.6,45.1,22.7,0.6,1.5,38.8
100,John Wall,LAC,32,34,32,31.1,0.8,3.1,26.7,27.1,25.1,0.8,2.5,31.6,5.9,0.0,0.6,5.1
101,Jaylen Nowell,MIN,23,61,53,31.1,1.3,3.0,42.7,50.0,16.5,0.8,1.6,52.8,14.6,0.4,1.4,30.8
102,Terrence Ross,PHX,32,43,37,40.8,1.4,3.0,45.0,50.0,27.8,1.1,2.0,51.2,13.0,0.3,0.9,31.6
103,Evan Fournier,NYK,30,23,22,45.7,1.0,3.0,31.9,40.6,16.6,0.4,1.1,39.4,29.1,0.5,1.9,27.2
104,Rui Hachimura,LAL,25,42,40,29.1,1.4,3.0,48.8,48.8,28.4,1.4,2.9,50.0,0.7,0.0,0.1,0.0
105,Bennedict Mathurin,IND,20,61,59,23.3,1.0,3.0,34.3,44.5,10.0,0.4,1.3,32.0,13.3,0.6,1.7,36.1
106,Jerami Grant,POR,28,54,50,20.1,1.2,2.9,40.3,44.0,16.8,1.0,2.5,39.0,3.3,0.2,0.5,45.8
107,T.J. Warren,PHX,29,28,26,40.0,1.4,2.9,47.6,48.2,37.1,1.4,2.7,50.2,2.9,0.0,0.2,19.0
108,Jabari Smith Jr.,HOU,19,55,51,26.8,1.0,2.9,33.1,38.1,18.5,0.7,2.0,33.5,8.4,0.3,0.9,31.9
109,Saddiq Bey,ATL,23,53,48,25.5,0.9,2.9,30.1,38.2,11.0,0.4,1.3,32.0,14.5,0.5,1.6,28.7
110,Keldon Johnson,SAS,23,52,44,16.4,0.8,2.9,28.9,34.6,9.2,0.5,1.6,30.9,7.2,0.3,1.3,26.4
111,Jalen Suggs,ORL,21,35,30,36.1,1.1,2.9,38.0,46.5,15.9,0.6,1.3,47.6,20.2,0.5,1.6,30.6
112,Dennis Schroder,LAL,29,46,42,30.0,1.2,2.9,42.0,43.5,25.9,1.1,2.5,45.1,4.1,0.1,0.4,23.1
113,Malaki Branham,SAS,19,45,42,34.2,1.3,2.8,45.7,48.4,25.9,1.1,2.1,53.1,8.4,0.2,0.7,23.2
114,Malik Monk,SAC,25,55,48,26.2,0.9,2.8,33.3,42.5,9.6,0.4,1.0,41.2,16.6,0.5,1.8,29.0
115,Will Barton,WAS,32,40,34,37.9,0.9,2.7,34.3,42.6,16.8,0.5,1.2,40.0,21.1,0.5,1.5,30.0
116,Scottie Barnes,TOR,21,57,53,20.5,0.8,2.7,30.5,34.1,14.4,0.6,1.9,33.3,6.1,0.2,0.8,23.5
117,AJ Griffin,ATL,19,55,50,34.5,1.4,2.7,51.0,58.2,24.2,1.0,1.9,52.4,10.3,0.4,0.8,47.5
118,Landry Shamet,PHX,25,30,25,33.1,0.8,2.7,30.0,41.3,11.6,0.2,0.9,21.5,21.5,0.6,1.7,34.7
119,Andrew Nembhard,IND,23,54,47,33.6,0.9,2.5,36.5,42.0,23.0,0.7,1.7,37.4,10.5,0.3,0.8,35.0
120,Josh Giddey,OKC,20,53,48,17.1,0.9,2.5,37.1,37.9,15.3,0.9,2.2,39.9,1.8,0.0,0.3,15.4
121,Anthony Davis,LAL,29,36,32,14.5,1.1,2.5,42.7,42.7,14.0,1.1,2.4,44.4,0.5,0.0,0.1,0.0
122,Ricky Rubio,CLE,32,14,12,43.0,0.9,2.4,38.2,42.6,22.8,0.7,1.3,55.0,20.3,0.2,1.1,18.4
123,O.G. Anunoby,TOR,25,46,41,17.8,0.8,2.4,31.3,33.9,13.3,0.6,1.8,34.4,4.4,0.1,0.6,21.3
124,Brandon Boston Jr.,LAC,21,21,15,41.3,0.9,2.4,40.0,47.0,28.9,0.6,1.7,37.1,12.4,0.3,0.7,46.5
125,Kentavious Caldwell-Pope,DEN,30,57,53,27.5,1.0,2.4,42.5,47.0,20.1,0.8,1.7,45.9,7.4,0.2,0.6,33.3
126,TyTy Washington Jr.,HOU,21,23,20,48.6,0.9,2.4,38.9,41.7,35.1,0.8,1.7,45.9,13.5,0.1,0.7,20.0
127,Kendrick Nunn,WAS,27,50,43,35.9,0.9,2.3,36.8,44.9,18.1,0.5,1.2,40.7,17.8,0.4,1.2,32.8
128,Lonnie Walker IV,LAL,24,43,38,22.5,0.8,2.3,34.0,39.0,14.8,0.6,1.5,36.6,7.6,0.2,0.8,29.1
129,Goran Dragic,CHI,36,50,42,39.2,0.8,2.3,35.3,37.9,27.4,0.7,1.6,43.2,11.8,0.1,0.7,17.1
130,P.J. Washington,CHA,24,59,50,17.8,0.8,2.3,37.0,44.4,10.7,0.5,1.4,37.2,7.1,0.3,0.9,37.0
131,Joshua Primo,SAS,20,4,4,34.6,1.0,2.3,44.4,50.0,23.1,0.8,1.5,50.0,11.5,0.3,0.8,33.3
132,Bobby Portis,MIL,28,47,42,18.7,0.8,2.2,38.1,38.6,17.4,0.8,2.1,39.7,1.2,0.0,0.1,13.3
133,Lauri Markkanen,UTA,25,55,46,13.3,0.9,2.2,41.0,46.7,8.8,0.7,1.4,44.8,4.6,0.3,0.8,32.9
134,RJ Barrett,NYK,22,53,45,13.6,0.5,2.2,23.1,26.5,9.3,0.4,1.5,23.8,4.3,0.1,0.7,21.4
135,Cameron Johnson,BKN,26,20,19,21.0,0.9,2.2,40.9,47.7,14.3,0.6,1.5,40.0,6.7,0.3,0.7,42.9
136,Ish Smith,DEN,34,30,23,66.3,0.8,2.2,36.9,36.9,64.3,0.8,2.1,38.1,2.0,0.0,0.1,0.0
137,Derrick Rose,NYK,34,26,25,36.1,0.9,2.1,42.9,51.8,20.6,0.5,1.2,43.9,15.5,0.4,0.9,41.3
138,Shaedon Sharpe,POR,19,58,50,31.6,0.7,2.1,33.9,38.7,16.6,0.5,1.1,46.4,15.1,0.2,1.0,20.6
139,Collin Sexton,UTA,24,47,42,22.0,1.0,2.1,46.0,56.0,12.7,0.6,1.2,44.7,9.2,0.4,0.9,48.3
140,Dennis Smith Jr.,CHA,25,38,35,26.6,0.6,2.1,27.2,27.2,22.7,0.6,1.8,31.9,3.9,0.0,0.3,0.0
