,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
33,Blake Griffin,BOS,24,16,8,13.4,4.3,19.0,11.6,0.5,1.66,0.66,0.228,1.1,0.4,2.0,0.538,0.4,0.854
34,Blake Wesley,SAS,11,2,9,13.4,4.6,27.3,9.4,2.2,4.76,4.33,0.17,0.4,0.0,0.6,0.75,0.0,0.571
35,Boban Marjanovic,HOU,17,1,16,4.2,2.8,5.6,3.8,0.2,2.22,0.92,0.49,0.5,1.2,1.1,1.444,1.1,1.474
36,Bobby Portis,MIL,47,30,17,26.8,14.4,52.6,26.7,1.6,1.78,0.74,0.274,1.6,3.2,4.6,0.581,0.664,0.889
37,Bogdan Bogdanovic,ATL,31,15,16,30.1,14.9,43.4,26.9,2.1,2.86,2.09,0.344,0.8,0.1,0.6,0.417,0.5,0.444
38,Bojan Bogdanovic,DET,53,15,38,31.9,21.4,46.5,32.8,2.3,2.95,2.14,0.461,0.8,1.0,0.8,1.0,0.537,0.884
39,Bol Bol,ORL,51,20,31,23.6,10.7,25.2,14.1,1.0,2.36,1.62,0.426,0.4,0.2,2.2,1.095,0.667,1.423
40,Bones Hyland,LAC,42,28,14,19.5,12.1,47.1,20.2,3.8,4.81,4.1,0.257,0.2,0.0,0.3,0.6,0.0,0.429
41,Bradley Beal,WAS,32,17,15,32.8,22.2,66.5,39.8,4.7,4.25,3.81,0.334,1.9,0.7,1.8,0.55,0.19,0.893
42,Brandon Boston Jr.,LAC,20,7,13,12.2,7.1,21.1,12.2,1.0,2.92,2.56,0.335,0.1,0.2,0.5,1.0,0.667,0.5
43,Brandon Clarke,MEM,49,28,21,19.7,10.5,29.1,18.3,0.7,1.5,0.64,0.359,4.3,0.2,5.5,0.599,0.5,1.138
44,Brandon Ingram,NOP,22,11,11,32.1,21.8,64.4,37.1,4.2,3.9,2.89,0.338,1.5,1.6,0.7,0.818,0.714,0.625
45,Braxton Key,DET,3,0,3,3.0,1.3,3.3,1.3,0.1,1.56,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,55,38,17,30.4,14.4,33.9,22.7,0.8,1.42,0.4,0.424,2.3,1.9,5.3,0.437,1.0,1.055
47,Bruce Brown,DEN,55,38,17,28.7,11.1,52.9,25.6,2.9,3.34,2.67,0.211,0.8,0.1,1.7,0.913,1.0,0.862
48,Bruno Fernando,ATL,31,9,22,11.7,4.1,21.1,12.4,0.5,1.4,0.49,0.193,1.6,0.2,3.8,0.347,0.667,0.815
49,Bryce McGowens,CHA,23,6,17,14.2,3.9,15.4,9.4,0.6,2.36,1.44,0.251,0.0,0.0,0.6,0.0,0.0,0.714
50,Bryn Forbes,MIN,25,9,16,10.7,3.6,11.9,8.9,0.4,2.06,1.31,0.3,0.0,0.0,0.1,0.0,0.0,1.0
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,57,25,32,32.2,17.6,59.9,35.4,2.1,2.07,1.39,0.293,0.4,0.0,0.8,0.545,0.0,0.804
53,CJ McCollum,NOP,51,26,25,35.0,21.1,75.4,32.8,5.5,4.37,3.9,0.28,0.9,0.1,0.5,0.689,0.0,0.593
54,Cade Cunningham,DET,12,3,9,33.3,19.9,78.3,24.8,7.0,5.37,4.99,0.255,0.3,0.4,0.9,1.0,0.6,0.909
55,Caleb Houstan,ORL,32,11,21,16.4,4.2,13.8,7.9,0.3,1.36,0.42,0.305,0.1,0.0,0.8,0.0,0.0,0.72
56,Caleb Martin,MIA,46,25,21,30.4,10.1,39.7,23.0,1.6,2.49,1.6,0.255,0.6,0.1,2.4,0.759,0.0,0.613
57,Cam Reddish,POR,21,9,12,21.7,8.5,19.8,15.8,0.7,2.21,1.28,0.43,0.8,0.0,0.8,0.625,0.0,1.059
58,Cam Thomas,BKN,38,24,14,16.3,10.6,29.0,13.1,2.4,4.93,4.36,0.367,0.4,0.0,0.2,0.875,0.0,1.111
59,Cameron Johnson,BKN,17,13,4,25.3,13.9,33.8,20.7,1.1,1.93,1.22,0.411,0.6,0.0,1.2,0.909,0.0,1.0
60,Cameron Payne,PHX,28,15,13,24.0,12.1,57.8,19.9,4.9,5.08,4.49,0.21,0.1,0.0,0.3,0.0,0.0,0.75
61,Caris LeVert,CLE,52,31,21,30.8,12.5,50.8,30.0,3.1,3.68,3.08,0.246,0.6,0.1,1.1,0.469,0.0,0.5
62,Cedi Osman,CLE,56,35,21,21.3,9.0,30.7,21.2,1.2,2.4,1.59,0.294,0.4,0.0,0.7,1.0,0.0,0.854
63,Charles Bassey,SAS,24,5,19,13.6,4.7,22.3,12.5,0.6,1.51,0.44,0.21,1.3,0.4,3.9,0.563,0.778,1.065
64,Chima Moneke,SAC,2,1,1,4.0,1.0,6.5,5.0,0.1,1.12,0.54,0.154,0.5,0.0,1.5,0.0,0.0,0.667
65,Chimezie Metu,SAC,42,24,18,10.9,5.2,16.4,9.5,0.5,1.68,0.71,0.317,1.3,0.3,3.0,0.389,0.692,1.135
66,Chris Boucher,TOR,51,24,27,20.8,9.8,24.7,13.1,0.7,1.69,0.61,0.397,0.5,0.1,4.2,0.708,0.0,1.056
67,Chris Duarte,IND,34,13,21,19.3,7.7,28.3,19.0,1.1,2.27,1.63,0.271,0.3,0.0,0.4,0.667,0.0,0.667
68,Chris Paul,PHX,37,19,18,31.8,13.8,75.6,26.7,7.3,5.81,4.98,0.183,0.3,0.3,0.2,0.083,0.4,0.333
69,Chris Silva,DAL,1,1,0,3.0,2.0,4.0,1.0,0.1,2.21,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
70,Christian Braun,DEN,51,35,16,14.8,4.1,16.7,10.1,0.6,2.04,1.16,0.247,0.3,0.0,0.9,0.5,0.0,0.596
71,Christian Koloko,TOR,45,21,24,14.6,3.5,15.4,10.0,0.3,1.19,0.27,0.228,0.9,0.0,3.3,0.415,0.0,0.853
72,Christian Wood,DAL,45,26,19,28.1,17.7,49.6,27.7,1.8,2.22,1.01,0.356,2.2,2.3,4.7,0.66,0.718,1.014
73,Chuma Okeke,ORL,18,5,13,21.8,5.4,25.9,12.5,0.9,2.05,1.25,0.21,0.2,0.1,0.9,0.667,1.0,0.438
74,Clint Capela,ATL,40,22,18,26.8,11.9,36.9,18.0,0.8,1.28,0.26,0.323,2.5,0.6,10.1,0.594,0.545,1.027
75,Coby White,CHI,46,22,24,21.8,8.5,33.6,17.1,1.6,2.93,2.26,0.252,0.0,0.0,0.2,1.0,0.0,0.7
76,Cody Martin,CHA,7,2,5,19.1,5.0,21.4,13.3,0.9,2.56,1.66,0.233,0.1,0.0,1.1,0.0,0.0,0.5
77,Cole Anthony,ORL,38,18,20,25.2,12.2,53.8,18.2,4.4,4.93,4.35,0.226,0.3,0.0,0.9,0.5,0.0,0.909
78,Cole Swider,LAL,6,1,5,6.7,1.5,9.2,5.0,0.2,1.57,0.62,0.164,0.0,0.0,0.3,0.0,0.0,0.0
79,Collin Sexton,UTA,44,23,21,24.2,14.5,46.3,19.6,3.7,4.84,4.32,0.313,0.4,0.0,1.3,0.526,0.0,0.893
80,Corey Kispert,WAS,46,21,25,27.4,9.5,31.1,19.2,0.7,1.43,0.6,0.305,0.5,0.0,1.1,0.739,0.0,0.857
81,Cory Joseph,DET,38,10,28,15.8,4.7,33.7,11.0,2.9,5.11,5.26,0.138,0.1,0.1,0.2,0.4,0.0,0.667
82,D'Angelo Russell,LAL,54,27,27,32.9,17.9,83.5,36.0,5.6,4.05,3.37,0.214,0.6,0.1,0.8,0.688,0.75,0.643
83,Daishen Nix,HOU,41,11,30,15.5,3.7,35.0,13.7,2.7,4.6,4.48,0.105,0.0,0.0,0.2,1.0,0.0,0.889
84,Dalano Banton,TOR,24,12,12,9.7,4.8,21.9,9.9,1.4,3.83,2.92,0.219,0.1,0.0,0.8,0.667,0.0,1.3
85,Dalen Terry,CHI,19,10,9,3.3,0.8,4.7,2.5,0.2,2.62,2.09,0.18,0.1,0.0,0.2,0.0,0.0,0.5
86,Damian Jones,UTA,22,6,16,8.0,2.5,9.3,5.1,0.2,1.32,0.32,0.268,1.0,0.1,2.3,0.174,1.0,0.882
87,Damian Lillard,POR,44,22,22,36.2,31.0,87.8,39.2,7.4,5.03,4.41,0.354,0.4,0.1,0.6,0.722,0.833,0.56
88,Damion Lee,PHX,58,31,27,22.3,8.9,30.9,18.6,1.2,2.33,1.6,0.288,0.3,0.0,0.4,0.588,0.0,0.615
89,Daniel Gafford,WAS,52,23,29,18.4,8.4,26.2,14.3,0.6,1.45,0.32,0.323,2.0,0.4,5.3,0.692,0.739,1.164
90,Daniel Theis,IND,5,1,4,14.2,6.0,20.4,15.2,0.5,1.61,0.4,0.294,2.2,0.2,2.6,0.818,0.0,1.154
91,Danny Green,HOU,3,1,2,14.5,3.0,19.7,11.3,0.6,1.82,1.07,0.153,0.3,0.0,0.0,0.0,0.0,0.0
92,Danuel House Jr.,PHI,36,23,13,15.1,4.5,16.9,9.1,0.6,2.09,1.21,0.266,0.2,0.0,0.5,1.167,0.0,1.235
93,Dario Saric,OKC,37,17,20,14.4,5.8,22.4,13.5,0.7,1.77,0.9,0.259,0.5,0.7,1.8,0.65,0.769,0.912
94,Darius Bazley,PHX,36,16,20,15.4,5.4,23.9,11.4,0.8,2.0,1.14,0.228,0.9,0.2,2.1,0.71,0.429,0.733
95,Darius Days,HOU,1,0,1,2.5,2.0,6.0,2.0,0.1,1.27,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0
96,Darius Garland,CLE,48,26,22,35.1,21.8,78.3,29.5,7.6,5.82,5.54,0.279,0.6,0.0,0.5,0.667,1.0,0.538
97,David Duke Jr.,BKN,15,7,8,9.1,3.1,12.3,5.9,0.8,3.93,3.47,0.249,0.1,0.0,0.5,0.0,0.0,0.571
98,David Roddy,MEM,46,29,17,17.8,6.3,19.9,12.3,0.7,2.02,1.17,0.318,0.4,0.0,0.9,0.444,1.5,1.1
99,Davion Mitchell,SAC,54,30,24,18.1,5.7,34.8,12.4,2.6,4.54,4.44,0.164,0.1,0.0,0.5,0.571,0.0,0.76
100,Davis Bertans,DAL,34,17,17,10.6,4.1,12.6,7.7,0.2,1.14,0.36,0.329,0.2,0.0,0.2,0.571,0.0,0.5
101,Davon Reed,LAL,35,23,12,9.0,2.3,16.7,8.4,0.7,2.61,1.88,0.138,0.1,0.1,0.3,0.0,0.0,0.167
102,Day'Ron Sharpe,BKN,30,16,14,10.3,3.8,16.5,9.8,0.5,1.75,0.65,0.232,1.3,0.4,3.2,0.564,0.25,0.732
103,De'Aaron Fox,SAC,50,30,20,33.8,24.4,79.0,24.8,6.6,4.98,4.64,0.309,0.4,0.1,0.7,0.7,0.8,0.972
104,De'Andre Hunter,ATL,46,26,20,32.0,15.5,38.5,23.8,1.5,2.28,1.42,0.404,0.9,0.5,1.1,0.907,1.095,0.86
105,De'Anthony Melton,PHI,51,33,18,28.8,10.9,52.5,26.7,2.4,2.74,1.99,0.208,0.6,0.0,1.3,0.438,0.0,0.484
106,DeAndre Jordan,DEN,33,20,13,14.7,4.8,19.2,11.2,0.4,1.31,0.23,0.249,2.5,0.2,3.8,0.084,0.571,1.12
107,DeMar DeRozan,CHI,50,24,26,36.2,25.7,61.0,36.6,4.7,4.58,3.7,0.421,1.3,2.6,0.6,0.731,0.817,0.633
108,Dean Wade,CLE,28,20,8,23.1,6.0,25.4,14.9,0.7,1.68,0.49,0.235,0.3,0.0,0.7,0.444,0.0,1.0
109,Deandre Ayton,PHX,49,23,26,30.0,18.6,53.3,29.6,1.5,1.7,0.51,0.348,5.3,4.6,11.5,0.824,0.714,1.002
110,Dejounte Murray,ATL,51,26,25,36.6,21.1,73.0,29.2,6.0,4.94,4.48,0.289,0.6,0.1,1.1,0.313,0.429,0.8
111,Delon Wright,WAS,25,16,9,22.0,5.8,45.4,18.2,3.7,4.93,4.47,0.129,0.4,0.0,0.8,0.444,0.0,0.476
112,Deni Avdija,WAS,52,24,28,26.4,9.1,43.9,21.7,2.0,2.69,1.92,0.207,0.8,0.1,2.2,0.548,0.667,0.717
113,Dennis Schroder,LAL,43,21,22,30.2,12.1,52.5,22.7,3.9,4.46,3.87,0.23,0.3,0.0,0.3,0.5,0.0,0.5
114,Dennis Smith Jr.,CHA,35,9,26,24.8,8.1,51.4,21.1,3.6,4.19,3.77,0.157,0.3,0.0,1.1,0.9,2.0,0.892
115,Deonte Burton,SAC,2,1,1,3.3,0.0,2.0,1.5,0.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Dereon Seabron,NOP,4,2,2,1.9,1.0,2.3,1.8,0.1,2.88,2.33,0.444,0.0,0.0,0.3,0.0,0.0,2.0
117,Derrick Jones Jr.,CHI,43,17,26,15.4,5.3,20.1,10.7,0.4,1.28,0.38,0.266,0.7,0.1,2.3,0.844,0.667,0.931
118,Derrick Rose,NYK,26,11,15,12.9,5.8,27.6,11.0,1.9,4.22,3.84,0.212,0.2,0.0,0.4,0.667,0.0,1.0
119,Derrick White,BOS,56,40,16,27.3,11.3,44.6,19.2,2.9,3.89,3.25,0.253,0.5,0.0,1.1,0.552,0.0,0.644
120,Desmond Bane,MEM,33,21,12,31.1,21.5,60.7,33.9,2.8,2.78,2.01,0.354,0.8,0.0,1.0,1.107,0.0,0.969
121,Devin Booker,PHX,31,20,11,34.0,26.6,63.0,36.0,5.2,5.0,4.29,0.423,0.9,1.0,1.5,0.621,0.967,0.833
122,Devin Vassell,SAS,29,8,21,31.3,19.4,54.2,34.3,3.0,3.33,2.4,0.358,0.7,0.0,0.6,1.211,0.0,0.944
123,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
124,Devonte' Graham,SAS,54,27,27,15.7,5.8,29.8,15.0,1.6,3.2,2.55,0.193,0.1,0.0,0.1,0.5,0.0,0.667
125,Dewayne Dedmon,MIA,30,17,13,11.7,5.7,19.7,10.7,0.6,1.67,0.45,0.289,1.6,0.5,2.9,0.917,0.714,0.919
126,Dillon Brooks,MEM,50,31,19,30.3,14.9,42.6,28.1,2.0,2.75,1.89,0.349,0.4,0.2,0.9,0.636,0.667,0.977
127,Domantas Sabonis,SAC,53,30,23,34.4,18.6,82.6,48.4,3.3,2.42,1.4,0.226,8.8,4.6,9.5,0.588,0.484,0.859
128,Dominick Barlow,SAS,7,0,7,7.6,3.0,10.9,7.6,0.3,1.55,0.74,0.276,1.0,0.1,2.0,0.571,0.0,0.714
129,Donovan Mitchell,CLE,47,31,16,35.3,26.9,68.8,31.9,5.8,5.08,4.6,0.39,0.8,0.0,1.0,0.919,0.0,0.979
130,Donte DiVincenzo,GSW,44,25,19,25.1,8.5,47.1,22.7,2.1,2.7,2.11,0.181,0.7,0.0,1.4,0.241,0.0,0.557
131,Dorian Finney-Smith,BKN,41,20,21,32.2,9.1,40.3,23.7,1.0,1.53,0.62,0.226,0.6,0.0,2.0,0.423,0.0,0.759
132,Doug McDermott,SAS,49,14,35,20.4,9.8,28.0,20.1,0.8,1.67,0.79,0.348,0.2,0.0,0.9,1.182,2.0,0.93
133,Draymond Green,GSW,48,26,22,31.8,8.1,73.9,40.6,2.2,1.81,0.88,0.109,2.7,1.0,2.7,0.462,0.128,0.605
134,Drew Eubanks,POR,54,25,29,19.3,6.0,25.5,14.0,0.7,1.62,0.45,0.235,2.1,0.4,3.9,0.613,0.526,0.889
135,Dru Smith,BKN,7,4,3,13.2,2.6,22.6,7.6,1.7,4.45,4.46,0.114,0.3,0.0,0.6,1.0,0.0,0.5
136,Duane Washington Jr.,PHX,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
137,Duncan Robinson,MIA,28,14,14,17.9,6.9,25.0,17.6,0.7,1.68,0.77,0.278,0.2,0.0,0.5,1.0,0.0,1.0
138,Dwight Powell,DAL,52,30,22,19.7,6.8,24.2,13.0,0.6,1.51,0.49,0.281,1.9,0.1,5.7,0.464,1.0,0.963
139,Dyson Daniels,NOP,39,21,18,19.9,4.5,30.5,14.9,1.5,2.96,2.19,0.148,0.2,0.0,0.9,0.333,0.0,0.757
140,Edmond Sumner,BKN,46,28,18,14.5,7.4,24.6,11.4,1.6,3.96,3.48,0.302,0.2,0.0,0.6,0.727,0.0,1.069
141,Eric Gordon,LAC,47,12,35,30.2,13.1,41.8,25.1,2.6,3.7,3.18,0.313,0.2,0.0,0.4,0.364,2.0,1.158
142,Eugene Omoruyi,OKC,22,8,14,12.0,4.9,14.0,9.2,0.3,1.42,0.6,0.351,0.5,0.0,2.5,0.417,0.0,0.833
143,Evan Fournier,NYK,22,12,10,18.7,7.1,24.5,17.4,1.0,2.46,1.83,0.291,0.0,0.0,0.2,0.0,0.0,1.0
144,Evan Mobley,CLE,56,34,22,34.0,15.6,57.9,30.2,1.9,1.98,0.77,0.27,4.2,2.2,8.2,0.6,0.549,0.947
145,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
146,Frank Kaminsky,HOU,26,11,15,6.8,2.7,13.4,8.3,0.4,1.75,0.67,0.204,0.3,0.1,0.8,0.25,1.333,0.818
147,Frank Ntilikina,DAL,33,17,16,11.8,2.5,16.2,7.7,0.8,3.11,2.55,0.157,0.1,0.0,0.2,0.0,0.0,0.286
148,Franz Wagner,ORL,55,22,33,33.1,19.3,55.3,32.9,3.5,3.8,3.2,0.348,0.7,0.3,2.2,0.684,0.684,0.925
149,Fred VanVleet,TOR,48,22,26,37.0,19.6,84.6,37.3,6.3,4.5,4.1,0.232,0.2,0.0,0.3,0.75,1.0,0.923
150,Furkan Korkmaz,PHI,25,17,8,10.2,3.8,15.3,10.4,0.7,2.73,2.1,0.249,0.2,0.0,0.4,1.0,0.0,1.333
151,Gabe Vincent,MIA,42,24,18,25.5,9.4,43.1,20.5,2.8,3.89,3.19,0.217,0.2,0.0,0.5,0.6,1.0,0.842
152,Garrett Temple,NOP,18,11,7,7.2,2.3,9.4,5.7,0.3,1.93,1.27,0.249,0.1,0.0,0.2,0.0,0.0,0.667
153,Garrison Mathews,ATL,45,12,33,13.4,4.8,14.6,9.4,0.3,1.33,0.41,0.326,0.1,0.0,0.1,0.0,0.0,1.167
154,Gary Harris,ORL,27,11,16,24.3,8.9,21.3,15.6,0.8,2.15,1.59,0.417,0.1,0.0,0.7,0.667,0.0,0.889
155,Gary Payton II,GSW,15,8,7,17.0,4.1,23.0,12.5,0.6,1.67,0.72,0.177,0.7,0.1,1.8,0.2,1.0,0.741
156,Gary Trent Jr.,TOR,50,23,27,33.6,18.6,40.3,31.5,1.6,2.43,1.87,0.463,0.4,0.0,0.6,1.136,0.0,1.125
157,George Hill,IND,35,24,11,19.1,5.0,33.8,13.2,2.5,4.48,3.98,0.148,0.3,0.0,0.6,0.417,0.0,0.5
158,Georges Niang,PHI,52,34,18,19.9,9.1,30.6,16.5,0.7,1.33,0.46,0.297,0.1,0.0,0.4,0.4,0.0,1.261
159,Giannis Antetokounmpo,MIL,45,33,12,33.3,32.4,82.0,38.6,5.5,4.05,2.97,0.395,4.4,4.7,5.2,0.551,0.462,1.094
160,Goga Bitadze,IND,21,8,13,9.6,3.3,14.6,9.7,0.4,1.49,0.58,0.225,0.8,0.3,2.9,0.563,0.429,0.667
161,Goran Dragic,CHI,48,22,26,15.8,6.7,35.2,13.8,2.4,4.17,3.63,0.19,0.1,0.1,0.2,1.0,0.75,0.8
162,Gordon Hayward,CHA,31,10,21,31.0,13.2,48.0,35.3,2.3,2.83,1.86,0.276,1.6,0.5,2.1,0.569,0.267,0.769
163,Gorgui Dieng,SAS,18,2,16,10.2,3.4,19.1,13.9,0.6,1.86,0.63,0.18,0.7,0.3,1.5,0.154,0.0,0.667
164,Grant Williams,BOS,55,40,15,27.7,8.7,31.3,16.9,0.9,1.76,0.77,0.276,0.6,0.1,1.6,0.364,0.333,0.761
165,Grayson Allen,MIL,52,37,15,27.5,10.4,36.8,24.7,1.5,2.46,1.48,0.284,0.4,0.0,0.8,0.526,0.0,0.558
166,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
167,Hamidou Diallo,DET,47,12,35,16.6,8.3,25.2,12.1,1.0,2.34,1.68,0.329,1.0,0.1,2.0,1.229,0.0,1.25
168,Harrison Barnes,SAC,55,31,24,32.5,15.0,47.9,30.4,1.7,2.16,1.11,0.313,0.6,0.6,1.9,0.941,1.03,1.076
169,Haywood Highsmith,MIA,40,22,18,19.5,4.8,21.7,12.6,0.6,1.69,0.9,0.219,0.7,0.1,2.1,0.269,0.0,0.524
170,Herbert Jones,NOP,41,18,23,28.9,9.8,41.6,23.0,1.5,2.11,1.06,0.234,0.7,0.1,1.8,0.433,1.0,0.781
171,Immanuel Quickley,NYK,56,30,26,27.9,12.6,47.9,24.2,3.4,4.29,3.68,0.262,0.3,0.0,0.4,0.4,0.0,0.52
172,Isaac Okoro,CLE,58,36,22,20.9,6.4,20.1,12.7,0.7,1.98,1.07,0.317,0.3,0.0,0.9,0.5,2.0,0.891
173,Isaiah Hartenstein,NYK,57,30,27,19.4,5.1,29.5,14.3,0.7,1.34,0.23,0.174,1.7,0.2,5.2,0.418,1.0,0.684
174,Isaiah Jackson,IND,42,16,26,15.2,6.9,21.5,13.8,0.5,1.35,0.42,0.319,1.8,0.3,5.2,0.486,0.643,0.931
175,Isaiah Joe,OKC,47,24,23,15.6,8.2,20.0,12.7,0.6,1.93,1.31,0.412,0.3,0.0,0.4,0.769,0.0,0.789
176,Isaiah Livers,DET,34,9,25,20.9,5.7,23.8,14.4,0.7,1.83,0.83,0.24,0.2,0.0,0.4,0.571,2.0,0.667
177,Isaiah Mobley,CLE,8,5,3,3.3,1.1,5.1,2.1,0.2,2.31,1.2,0.22,0.0,0.1,0.1,0.0,2.0,2.0
178,Isaiah Roby,SAS,39,9,30,11.2,4.2,18.7,10.4,0.6,1.99,0.99,0.225,0.5,0.2,0.9,0.611,0.714,0.882
