,PLAYER,TEAM,GP,W,L,MIN,Touches,Elbow Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
31,Bennedict Mathurin,IND,61,26,35,28.2,42.3,1.2,0.4,0.5,71.0,0.3,0.4,79.2,1.1,97.2,0.4,31.0,0.0,9.1,0.0,4.2,0.2,16.9
32,Bismack Biyombo,PHX,46,25,21,14.0,23.1,2.5,0.4,0.8,51.4,0.1,0.2,37.5,0.9,35.0,1.5,57.3,0.3,17.9,0.1,4.3,0.1,3.4
33,Blake Griffin,BOS,26,17,9,14.4,21.0,1.2,0.3,0.4,72.7,0.1,0.2,50.0,0.7,60.0,0.6,53.3,0.2,25.0,0.0,0.0,0.1,6.7
34,Blake Wesley,SAS,15,2,13,14.0,27.3,0.4,0.1,0.1,50.0,0.1,0.1,50.0,0.2,50.0,0.2,50.0,0.0,0.0,0.0,0.0,0.1,16.7
35,Boban Marjanovic,HOU,19,1,18,4.4,5.7,0.5,0.3,0.3,83.3,0.1,0.1,50.0,0.7,130.0,0.1,20.0,0.1,50.0,0.1,10.0,0.1,10.0
36,Bobby Portis,MIL,48,31,17,26.7,52.4,1.6,0.5,0.7,68.8,0.0,0.0,50.0,0.9,60.0,0.8,49.3,0.1,16.2,0.1,5.3,0.0,1.3
37,Bogdan Bogdanovic,ATL,35,17,18,29.6,42.5,0.8,0.2,0.3,50.0,0.0,0.0,0.0,0.3,44.4,0.4,51.9,0.1,21.4,0.0,0.0,0.0,0.0
38,Bojan Bogdanovic,DET,56,15,41,32.0,46.6,0.8,0.3,0.6,58.1,0.1,0.1,100.0,0.8,97.7,0.1,18.6,0.0,25.0,0.0,2.3,0.0,4.7
39,Bol Bol,ORL,55,22,33,23.0,24.7,0.4,0.2,0.2,84.6,0.0,0.0,100.0,0.5,113.6,0.1,31.8,0.0,28.6,0.0,4.5,0.0,4.5
40,Bones Hyland,LAC,44,30,14,19.4,46.4,0.2,0.1,0.1,75.0,0.0,0.0,0.0,0.1,60.0,0.1,50.0,0.0,20.0,0.0,10.0,0.0,0.0
41,Bradley Beal,WAS,37,20,17,32.9,66.4,2.1,0.5,1.1,50.0,0.1,0.1,100.0,1.3,60.3,0.8,39.7,0.1,16.1,0.1,5.1,0.1,2.6
42,Brandon Boston Jr.,LAC,21,8,13,11.7,20.3,0.1,0.0,0.1,50.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Brandon Clarke,MEM,52,29,23,19.9,29.3,4.3,1.2,1.7,67.4,0.2,0.3,57.1,2.6,58.8,2.3,52.7,0.4,16.8,0.1,2.7,0.1,3.1
44,Brandon Ingram,NOP,25,12,13,32.3,64.8,1.4,0.5,0.7,72.2,0.1,0.1,100.0,1.2,82.9,0.5,37.1,0.2,46.2,0.0,2.9,0.0,2.9
45,Braxton Key,DET,3,0,3,3.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,58,41,17,30.3,33.8,2.3,0.4,0.8,51.1,0.2,0.2,71.4,1.0,44.8,1.2,51.5,0.2,15.9,0.1,6.0,0.1,5.2
47,Bruce Brown,DEN,59,42,17,28.7,52.6,0.8,0.3,0.5,69.0,0.0,0.1,50.0,0.7,91.7,0.3,31.3,0.1,26.7,0.0,4.2,0.0,4.2
48,Bruno Fernando,ATL,33,10,23,11.2,20.1,1.5,0.2,0.5,41.2,0.1,0.1,50.0,0.5,34.7,0.7,49.0,0.0,4.2,0.1,4.1,0.1,4.1
49,Bryce McGowens,CHA,26,8,18,14.7,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Bryn Forbes,MIN,25,9,16,10.7,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,61,26,35,32.1,60.2,0.4,0.1,0.1,71.4,0.0,0.0,0.0,0.2,52.2,0.2,56.5,0.0,7.7,0.0,13.0,0.0,0.0
53,CJ McCollum,NOP,53,26,27,35.0,75.0,0.9,0.2,0.4,56.5,0.0,0.0,100.0,0.6,67.4,0.4,41.3,0.1,15.8,0.1,6.5,0.0,2.2
54,Cade Cunningham,DET,12,3,9,33.3,78.3,0.3,0.2,0.3,66.7,0.0,0.0,0.0,0.3,100.0,0.1,25.0,0.1,100.0,0.0,0.0,0.0,0.0
55,Caleb Houstan,ORL,34,12,22,16.1,13.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
56,Caleb Martin,MIA,50,26,24,30.2,39.6,0.6,0.2,0.3,69.2,0.0,0.0,100.0,0.4,73.3,0.3,43.3,0.0,7.7,0.0,6.7,0.0,0.0
57,Cam Reddish,POR,24,10,14,22.6,22.3,0.8,0.2,0.4,55.6,0.1,0.1,100.0,0.5,66.7,0.3,33.3,0.1,33.3,0.1,11.1,0.0,5.6
58,Cam Thomas,BKN,42,25,17,16.9,30.1,0.4,0.1,0.2,60.0,0.1,0.1,100.0,0.4,100.0,0.1,27.8,0.0,40.0,0.0,5.6,0.0,5.6
59,Cameron Johnson,BKN,21,14,7,25.6,35.3,0.6,0.2,0.4,55.6,0.0,0.0,0.0,0.5,76.9,0.1,23.1,0.0,0.0,0.0,0.0,0.0,0.0
60,Cameron Payne,PHX,29,16,13,23.7,57.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Caris LeVert,CLE,57,33,24,30.1,48.8,0.6,0.1,0.2,35.7,0.1,0.1,75.0,0.3,48.5,0.2,39.4,0.0,7.7,0.0,3.0,0.1,12.1
62,Carlik Jones,CHI,1,0,1,21.7,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Cedi Osman,CLE,60,37,23,21.0,30.1,0.4,0.2,0.2,90.9,0.0,0.0,0.0,0.3,95.2,0.2,42.9,0.0,22.2,0.0,0.0,0.0,4.8
64,Charles Bassey,SAS,27,5,22,13.8,23.6,1.4,0.2,0.4,50.0,0.2,0.2,83.3,0.7,46.2,0.7,48.7,0.2,31.6,0.1,10.3,0.1,5.1
65,Chima Moneke,SAC,2,1,1,4.0,6.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,46,27,19,11.1,16.6,1.3,0.2,0.4,52.9,0.1,0.1,66.7,0.5,38.3,0.8,58.3,0.2,22.9,0.1,6.7,0.0,3.3
67,Chris Boucher,TOR,54,27,27,20.8,24.6,0.5,0.1,0.2,46.2,0.1,0.1,66.7,0.3,68.0,0.1,24.0,0.0,16.7,0.0,8.0,0.1,12.0
68,Chris Duarte,IND,37,14,23,19.2,28.6,0.3,0.1,0.2,33.3,0.1,0.1,100.0,0.2,72.7,0.1,18.2,0.0,0.0,0.0,9.1,0.1,18.2
69,Chris Paul,PHX,40,21,19,32.0,75.6,0.3,0.0,0.1,0.0,0.1,0.1,60.0,0.0,7.7,0.2,61.5,0.0,12.5,0.0,7.7,0.0,7.7
70,Chris Silva,DAL,1,1,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,55,39,16,15.3,17.3,0.3,0.1,0.1,80.0,0.1,0.1,75.0,0.2,68.8,0.1,50.0,0.0,25.0,0.0,6.3,0.0,12.5
72,Christian Koloko,TOR,45,21,24,14.6,15.4,0.9,0.1,0.4,33.3,0.1,0.2,85.7,0.4,41.5,0.4,46.3,0.1,15.8,0.0,2.4,0.1,7.3
73,Christian Wood,DAL,49,27,22,27.6,48.6,2.2,0.5,0.8,65.0,0.4,0.5,91.7,1.6,70.6,0.9,42.2,0.2,19.6,0.1,5.5,0.2,11.0
74,Chuma Okeke,ORL,19,5,14,21.3,25.0,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.1,66.7,0.1,66.7,0.1,50.0,0.0,0.0,0.0,0.0
75,Clint Capela,ATL,44,24,20,26.8,36.7,2.6,0.6,0.9,70.0,0.1,0.2,62.5,1.4,53.4,1.5,56.0,0.2,15.4,0.1,4.3,0.1,3.4
76,Coby White,CHI,51,23,28,22.4,34.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Cody Martin,CHA,7,2,5,19.1,21.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Cody Zeller,MIA,1,0,1,16.3,33.0,5.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,40.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Cole Anthony,ORL,40,19,21,24.9,53.6,0.3,0.1,0.1,100.0,0.0,0.1,50.0,0.2,58.3,0.2,58.3,0.0,14.3,0.0,8.3,0.0,8.3
80,Cole Swider,LAL,6,1,5,6.7,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,46.1,0.4,0.0,0.1,40.0,0.1,0.1,100.0,0.2,52.6,0.2,42.1,0.1,37.5,0.0,5.3,0.1,15.8
82,Corey Kispert,WAS,51,24,27,27.0,30.3,0.5,0.1,0.3,50.0,0.0,0.0,100.0,0.3,73.9,0.1,26.1,0.0,33.3,0.0,8.7,0.0,4.3
83,Cory Joseph,DET,41,10,31,15.8,33.8,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0
84,D'Angelo Russell,LAL,58,30,28,32.4,81.6,0.6,0.2,0.3,66.7,0.0,0.0,0.0,0.4,76.5,0.2,38.2,0.0,0.0,0.0,5.9,0.0,0.0
85,Daishen Nix,HOU,42,11,31,15.7,35.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0
86,Dalano Banton,TOR,26,14,12,9.5,21.4,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Dalen Terry,CHI,23,11,12,5.4,8.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Damian Jones,UTA,24,7,17,8.2,9.8,1.0,0.0,0.2,25.0,0.1,0.1,100.0,0.2,16.7,0.6,58.3,0.0,7.1,0.1,12.5,0.0,4.2
89,Damian Lillard,POR,46,23,23,36.2,88.1,0.4,0.1,0.1,66.7,0.1,0.1,100.0,0.3,68.4,0.2,36.8,0.0,14.3,0.1,21.1,0.0,5.3
90,Damion Lee,PHX,61,33,28,22.0,30.6,0.3,0.1,0.1,83.3,0.0,0.0,0.0,0.2,55.6,0.2,61.1,0.0,0.0,0.0,5.6,0.0,0.0
91,Daniel Gafford,WAS,57,26,31,18.6,26.1,2.0,0.6,0.8,70.2,0.1,0.2,50.0,1.3,67.0,0.9,43.8,0.1,10.2,0.1,7.1,0.1,5.4
92,Daniel Theis,IND,7,1,6,15.5,23.7,2.1,0.7,1.3,55.6,0.1,0.3,50.0,1.7,80.0,0.7,33.3,0.1,20.0,0.0,0.0,0.1,6.7
93,Danny Green,CLE,5,1,4,13.2,17.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Danuel House Jr.,PHI,37,24,13,14.8,16.6,0.2,0.1,0.1,75.0,0.0,0.0,0.0,0.2,116.7,0.0,16.7,0.0,100.0,0.0,16.7,0.0,0.0
95,Dario Saric,OKC,40,18,22,14.3,22.5,0.6,0.2,0.2,66.7,0.0,0.0,0.0,0.3,56.5,0.3,56.5,0.1,15.4,0.0,0.0,0.0,0.0
96,Darius Bazley,PHX,36,16,20,15.4,23.9,0.9,0.2,0.4,50.0,0.2,0.3,60.0,0.6,71.0,0.2,22.6,0.0,0.0,0.1,6.5,0.1,16.1
97,Darius Days,HOU,4,0,4,6.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,53,28,25,35.1,77.7,0.5,0.2,0.2,61.5,0.1,0.1,100.0,0.4,69.0,0.2,41.4,0.1,33.3,0.0,0.0,0.0,6.9
99,David Duke Jr.,BKN,16,7,9,8.8,11.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
100,David Roddy,MEM,47,29,18,17.7,19.8,0.4,0.1,0.2,36.4,0.0,0.0,50.0,0.2,52.6,0.1,26.3,0.0,40.0,0.0,10.5,0.0,5.3
101,Davion Mitchell,SAC,58,33,25,17.9,34.3,0.1,0.0,0.1,33.3,0.0,0.0,100.0,0.1,50.0,0.1,50.0,0.1,75.0,0.0,0.0,0.0,12.5
102,Davis Bertans,DAL,34,17,17,10.6,12.6,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.1,57.1,0.1,71.4,0.0,0.0,0.0,0.0,0.0,0.0
103,Davon Reed,LAL,38,25,13,8.8,16.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.0,0.0,33.3,0.1,40.0,0.0,0.0
104,Day'Ron Sharpe,BKN,33,16,17,10.4,16.5,1.2,0.2,0.4,66.7,0.2,0.3,60.0,0.7,53.7,0.5,43.9,0.1,16.7,0.2,12.2,0.2,12.2
105,De'Aaron Fox,SAC,54,33,21,34.1,79.8,0.4,0.1,0.2,63.6,0.0,0.0,0.0,0.3,66.7,0.1,33.3,0.0,14.3,0.1,14.3,0.0,0.0
106,De'Andre Hunter,ATL,50,28,22,31.9,38.5,1.0,0.4,0.7,57.6,0.1,0.2,87.5,0.9,93.8,0.1,14.6,0.0,14.3,0.1,6.3,0.1,8.3
107,De'Anthony Melton,PHI,55,37,18,28.2,50.8,0.6,0.1,0.2,77.8,0.0,0.0,0.0,0.3,42.4,0.4,72.7,0.1,25.0,0.0,0.0,0.0,0.0
108,DeAndre Jordan,DEN,34,21,13,14.6,19.1,2.4,0.1,0.2,37.5,0.0,0.1,25.0,0.2,8.4,2.0,80.7,0.4,17.9,0.1,4.8,0.1,2.4
109,DeMar DeRozan,CHI,53,25,28,36.1,60.8,1.3,0.3,0.7,43.2,0.2,0.3,92.9,0.9,69.0,0.4,31.0,0.1,27.3,0.0,2.8,0.1,8.5
110,Dean Wade,CLE,33,22,11,20.8,23.1,0.3,0.1,0.1,100.0,0.0,0.0,0.0,0.1,40.0,0.2,60.0,0.0,0.0,0.1,20.0,0.0,0.0
111,Deandre Ayton,PHX,52,25,27,30.2,53.3,5.4,2.0,3.6,57.3,0.3,0.5,75.0,4.4,82.1,1.3,23.6,0.3,22.7,0.3,5.0,0.2,3.9
112,Dejounte Murray,ATL,55,28,27,36.5,72.8,0.6,0.1,0.3,35.3,0.0,0.0,0.0,0.2,34.3,0.3,42.9,0.1,26.7,0.0,5.7,0.0,0.0
113,Delon Wright,WAS,30,19,11,22.5,45.3,0.4,0.1,0.1,100.0,0.0,0.0,0.0,0.2,50.0,0.3,66.7,0.0,12.5,0.0,8.3,0.0,0.0
114,Deni Avdija,WAS,57,27,30,26.3,43.5,0.8,0.2,0.4,63.6,0.0,0.0,50.0,0.5,66.0,0.4,46.8,0.1,22.7,0.0,2.1,0.0,2.1
115,Dennis Schroder,LAL,47,24,23,29.9,52.3,0.3,0.1,0.1,50.0,0.0,0.0,0.0,0.1,50.0,0.1,41.7,0.0,0.0,0.0,8.3,0.0,0.0
116,Dennis Smith Jr.,CHA,39,12,27,25.0,50.3,0.3,0.1,0.2,62.5,0.0,0.0,0.0,0.3,84.6,0.1,23.1,0.0,0.0,0.1,15.4,0.0,0.0
117,Deonte Burton,SAC,2,1,1,3.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,46,18,28,14.9,19.7,0.7,0.2,0.4,55.6,0.1,0.1,83.3,0.6,81.8,0.2,27.3,0.0,22.2,0.1,9.1,0.1,9.1
120,Derrick Rose,NYK,26,11,15,12.9,27.6,0.2,0.1,0.2,40.0,0.0,0.0,0.0,0.2,66.7,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0
121,Derrick White,BOS,60,43,17,27.7,46.5,0.6,0.1,0.2,46.2,0.2,0.2,100.0,0.3,60.6,0.3,45.5,0.1,33.3,0.0,3.0,0.1,9.1
122,Desmond Bane,MEM,36,22,14,31.2,61.1,0.8,0.4,0.6,63.6,0.1,0.1,100.0,0.9,113.8,0.1,10.3,0.0,33.3,0.1,6.9,0.0,3.4
123,Devin Booker,PHX,34,22,12,33.9,63.1,1.0,0.3,0.5,58.8,0.2,0.2,100.0,0.8,74.3,0.4,37.1,0.2,46.2,0.1,5.7,0.1,8.6
124,Devin Vassell,SAS,29,8,21,31.3,54.2,0.7,0.3,0.5,64.3,0.1,0.1,100.0,0.8,121.1,0.1,15.8,0.0,0.0,0.0,0.0,0.1,10.5
125,Devon Dotson,WAS,6,1,5,8.9,16.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.2,33.3,0.0,0.0,0.0,0.0
126,Devonte' Graham,SAS,58,27,31,16.4,31.5,0.2,0.0,0.0,100.0,0.0,0.0,0.0,0.1,44.4,0.1,55.6,0.1,60.0,0.0,11.1,0.0,0.0
127,Dewayne Dedmon,PHI,30,17,13,11.7,19.7,1.6,0.6,0.9,63.0,0.3,0.3,80.0,1.5,91.7,0.5,29.2,0.0,7.1,0.1,4.2,0.1,8.3
128,Dillon Brooks,MEM,53,32,21,30.5,42.3,0.5,0.1,0.2,53.8,0.0,0.0,100.0,0.3,64.0,0.1,24.0,0.0,33.3,0.1,12.0,0.0,0.0
129,Domantas Sabonis,SAC,57,33,24,34.5,82.6,8.7,2.1,3.1,67.8,0.9,1.2,77.3,5.2,60.1,4.3,49.4,1.0,22.5,0.5,5.9,0.5,6.1
130,Dominick Barlow,SAS,11,0,11,10.1,12.2,1.2,0.3,0.4,75.0,0.0,0.0,0.0,0.5,46.2,0.7,61.5,0.3,37.5,0.1,7.7,0.0,0.0
131,Donovan Mitchell,CLE,52,33,19,35.5,68.7,0.9,0.3,0.4,73.9,0.1,0.1,100.0,0.8,97.8,0.3,37.8,0.1,17.6,0.0,2.2,0.1,6.7
132,Donte DiVincenzo,GSW,49,27,22,25.4,47.4,0.7,0.1,0.1,71.4,0.0,0.0,0.0,0.2,34.4,0.5,75.0,0.1,12.5,0.0,3.1,0.0,0.0
133,Dorian Finney-Smith,BKN,45,21,24,31.8,39.4,0.6,0.1,0.1,100.0,0.0,0.0,0.0,0.2,39.3,0.5,75.0,0.1,19.0,0.0,0.0,0.0,0.0
134,Doug McDermott,SAS,51,14,37,20.5,28.0,0.2,0.1,0.2,70.0,0.0,0.0,0.0,0.3,125.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0
135,Draymond Green,GSW,52,27,25,31.6,73.3,2.8,0.6,0.9,64.4,0.2,0.2,66.7,1.3,46.2,1.6,57.3,0.4,24.4,0.1,4.9,0.1,4.2
136,Drew Eubanks,POR,57,26,31,19.6,26.0,2.1,0.6,0.9,64.2,0.1,0.2,60.0,1.3,62.5,0.9,45.0,0.1,14.8,0.1,5.0,0.1,4.2
137,Dru Smith,BKN,8,4,4,12.1,20.5,0.3,0.1,0.1,100.0,0.0,0.0,0.0,0.3,100.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Duane Washington Jr.,PHX,31,17,14,12.7,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Duncan Robinson,MIA,30,14,16,18.1,25.2,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,100.0,0.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Dwight Powell,DAL,56,31,25,19.8,25.1,2.0,0.3,0.5,65.5,0.2,0.3,64.3,0.9,44.6,1.2,60.7,0.2,13.2,0.1,3.6,0.1,6.3
141,Dyson Daniels,NOP,39,21,18,19.9,30.5,0.2,0.0,0.0,100.0,0.0,0.0,0.0,0.1,33.3,0.1,83.3,0.1,80.0,0.0,0.0,0.0,0.0
142,Edmond Sumner,BKN,46,28,18,14.5,24.6,0.2,0.1,0.1,80.0,0.0,0.0,0.0,0.2,72.7,0.1,27.3,0.0,0.0,0.0,18.2,0.0,0.0
