,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
33,Blake Griffin,BOS,23,13.4,15,8,0.3,0.1,2.4,1.2,1.6,73.0
34,Blake Wesley,SAS,10,12.3,2,8,0.3,0.1,1.0,0.9,1.1,81.8
35,Boban Marjanovic,HOU,17,4.2,1,16,0.1,0.1,1.1,0.4,0.5,77.8
36,Bobby Portis,MIL,47,26.8,30,17,0.5,0.2,7.5,2.4,3.4,70.4
37,Bogdan Bogdanovic,ATL,30,30.4,14,16,0.9,0.3,3.1,2.0,2.7,73.2
38,Bojan Bogdanovic,DET,52,31.7,14,38,0.6,0.1,3.0,1.9,2.5,75.8
39,Bol Bol,ORL,50,23.8,19,31,0.5,1.4,5.2,2.1,3.2,66.5
40,Bones Hyland,LAC,42,19.5,28,14,0.7,0.3,1.8,1.5,1.9,83.3
41,Bradley Beal,WAS,32,32.8,17,15,0.8,0.7,2.7,1.4,2.0,70.8
42,Brandon Boston Jr.,LAC,19,11.5,7,12,0.4,0.0,1.1,0.8,1.2,69.6
43,Brandon Clarke,MEM,48,19.7,27,21,0.6,0.7,4.0,1.7,3.1,54.3
44,Brandon Ingram,NOP,21,32.0,11,10,0.8,0.6,4.7,1.4,2.2,63.0
45,Braxton Key,DET,3,3.0,0,3,0.0,0.0,0.3,0.0,0.0,0.0
46,Brook Lopez,MIL,53,30.3,36,17,0.5,2.4,4.5,4.1,7.9,51.6
47,Bruce Brown,DEN,54,28.6,38,16,1.1,0.6,3.2,1.8,2.6,68.1
48,Bruno Fernando,ATL,31,11.7,9,22,0.2,1.0,2.4,1.5,2.6,57.5
49,Bryce McGowens,CHA,22,13.8,6,16,0.2,0.2,1.3,0.7,1.0,69.6
50,Bryn Forbes,MIN,25,10.7,9,16,0.3,0.1,0.4,0.3,0.5,66.7
51,Buddy Boeheim,DET,1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,56,32.3,25,31,1.2,0.3,4.2,2.5,3.6,69.1
53,CJ McCollum,NOP,50,35.1,26,24,1.0,0.6,3.6,2.3,2.9,78.8
54,Cade Cunningham,DET,12,33.3,3,9,0.8,0.6,5.2,2.8,4.1,69.4
55,Caleb Houstan,ORL,31,16.4,10,21,0.2,0.1,1.6,1.1,1.5,70.2
56,Caleb Martin,MIA,45,30.7,24,21,1.0,0.4,3.7,2.6,3.6,70.7
57,Cam Reddish,NYK,20,21.9,9,11,0.8,0.4,1.2,1.2,1.7,72.7
58,Cam Thomas,BKN,37,15.9,23,14,0.4,0.1,1.4,1.0,1.5,64.3
59,Cameron Johnson,BKN,17,25.3,13,4,0.9,0.4,3.0,1.7,2.6,64.4
60,Cameron Payne,PHX,28,24.0,15,13,0.9,0.2,2.0,1.3,1.6,77.8
61,Caris LeVert,CLE,51,30.8,30,21,0.8,0.2,3.3,1.5,2.0,76.0
62,Cedi Osman,CLE,55,21.3,34,21,0.5,0.1,1.9,0.8,1.1,73.3
63,Charles Bassey,SAS,24,13.6,5,19,0.3,0.9,3.4,1.8,2.9,60.9
64,Chima Moneke,SAC,2,4.0,1,1,0.0,0.0,0.0,0.5,0.5,100.0
65,Chimezie Metu,SAC,41,10.9,24,17,0.3,0.3,2.3,1.6,2.8,58.4
66,Chris Boucher,TOR,50,20.8,24,26,0.7,0.8,3.7,1.5,2.4,62.8
67,Chris Duarte,IND,33,19.0,13,20,0.4,0.2,2.1,1.7,2.3,73.7
68,Chris Paul,PHX,35,31.8,18,17,1.5,0.5,3.9,1.6,2.1,75.3
69,Chris Silva,DAL,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
70,Christian Braun,DEN,50,14.7,35,15,0.4,0.2,1.6,0.9,1.2,71.7
71,Christian Koloko,TOR,45,14.6,21,24,0.3,1.1,1.7,1.8,3.2,56.6
72,Christian Wood,DAL,44,28.5,25,19,0.5,1.2,7.0,3.2,5.5,58.1
73,Chuma Okeke,ORL,18,21.8,5,13,0.6,0.5,3.1,2.3,3.2,73.7
74,Clint Capela,ATL,39,26.8,21,18,0.7,1.2,7.2,3.4,5.9,58.1
75,Coby White,CHI,45,21.7,22,23,0.8,0.1,2.4,1.4,2.0,69.3
76,Cody Martin,CHA,7,19.1,2,5,0.6,0.1,2.3,1.1,1.3,88.9
77,Cole Anthony,ORL,37,25.2,17,20,0.6,0.5,3.9,1.2,1.8,66.7
78,Cole Swider,LAL,5,7.4,1,4,0.0,0.0,1.2,0.6,0.6,100.0
79,Collin Sexton,UTA,43,23.9,22,21,0.5,0.1,1.4,0.8,1.3,64.3
80,Corey Kispert,WAS,46,27.4,21,25,0.6,0.1,2.3,1.7,2.7,60.3
81,Cory Joseph,DET,37,15.7,9,28,0.4,0.1,1.1,0.9,1.1,83.3
82,D'Angelo Russell,LAL,54,32.9,27,27,1.1,0.4,2.5,2.0,2.7,75.7
83,Daishen Nix,HOU,40,15.5,11,29,0.6,0.2,1.4,0.9,1.2,70.8
84,Dalano Banton,TOR,24,9.7,12,12,0.5,0.5,1.0,0.9,1.3,68.8
85,Dalen Terry,CHI,19,3.3,10,9,0.1,0.2,0.3,0.2,0.4,37.5
86,Damian Jones,UTA,22,8.0,6,16,0.1,0.5,1.7,1.0,1.8,55.0
87,Damian Lillard,POR,43,36.2,22,21,0.8,0.3,3.6,2.4,3.1,78.0
88,Damion Lee,PHX,56,22.3,30,26,0.4,0.1,2.8,1.8,2.2,81.8
89,Daniel Gafford,WAS,52,18.4,23,29,0.4,1.3,3.3,2.5,4.9,51.0
90,Daniel Theis,IND,4,14.0,1,3,0.0,0.5,2.3,2.5,4.0,62.5
91,Danny Green,MEM,3,14.5,1,2,0.3,0.0,1.0,1.3,2.0,66.7
92,Danuel House Jr.,PHI,35,15.4,22,13,0.2,0.2,1.6,0.9,1.2,69.8
93,Dario Saric,OKC,37,14.4,17,20,0.4,0.1,2.8,1.2,1.7,70.3
94,Darius Bazley,PHX,36,15.4,16,20,0.5,0.8,2.6,1.6,2.8,58.0
95,Darius Days,HOU,1,2.5,0,1,0.0,0.0,1.0,0.0,0.0,0.0
96,Darius Garland,CLE,47,35.3,25,22,1.3,0.1,2.3,0.9,1.2,71.9
97,David Duke Jr.,BKN,15,9.1,7,8,0.4,0.1,0.6,0.5,0.9,61.5
98,David Roddy,MEM,45,17.8,28,17,0.5,0.3,2.0,1.6,2.1,78.5
99,Davion Mitchell,SAC,53,18.2,30,23,0.5,0.2,1.2,0.9,1.3,72.5
100,Davis Bertans,DAL,34,10.6,17,17,0.2,0.1,0.8,0.9,1.3,65.9
101,Davon Reed,LAL,35,9.0,23,12,0.4,0.1,1.3,0.7,0.9,72.7
102,Day'Ron Sharpe,BKN,29,9.7,15,14,0.2,0.5,1.9,1.4,1.8,75.5
103,De'Aaron Fox,SAC,49,33.7,30,19,1.1,0.3,3.8,1.9,2.3,80.7
104,De'Andre Hunter,ATL,45,31.9,25,20,0.5,0.2,3.6,2.0,2.8,69.5
105,De'Anthony Melton,PHI,50,29.0,32,18,1.8,0.6,3.4,1.7,2.5,69.0
106,DeAndre Jordan,DEN,33,14.7,20,13,0.2,0.6,3.7,1.9,2.8,67.0
107,DeMar DeRozan,CHI,49,36.2,24,25,1.0,0.5,4.3,2.3,3.1,74.5
108,Dean Wade,CLE,27,23.0,19,8,0.7,0.4,3.4,2.0,3.0,65.9
109,Deandre Ayton,PHX,47,30.0,22,25,0.5,0.7,7.4,3.0,4.6,65.1
110,Dejounte Murray,ATL,50,36.6,25,25,1.6,0.3,4.7,2.7,3.6,75.1
111,Delon Wright,WAS,25,22.0,16,9,1.9,0.3,2.3,1.4,2.0,71.4
112,Deni Avdija,WAS,52,26.4,24,28,0.9,0.5,5.2,2.8,4.1,68.4
113,Dennis Schroder,LAL,42,30.1,21,21,0.7,0.1,2.3,1.3,1.7,77.8
114,Dennis Smith Jr.,CHA,34,24.9,9,25,1.3,0.4,2.3,1.5,2.2,69.3
115,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
116,Dereon Seabron,NOP,4,1.9,2,2,0.0,0.0,0.0,0.0,0.0,0.0
117,Derrick Jones Jr.,CHI,42,15.6,17,25,0.5,0.7,1.7,1.4,2.0,68.2
118,Derrick Rose,NYK,26,12.9,11,15,0.3,0.2,1.2,0.8,1.2,73.3
119,Derrick White,BOS,55,27.1,39,16,0.7,0.9,2.8,2.1,3.2,63.5
120,Desmond Bane,MEM,32,31.1,20,12,0.9,0.3,4.2,1.5,2.2,68.1
121,Devin Booker,PHX,30,34.2,19,11,0.9,0.4,3.8,1.5,2.2,68.7
122,Devin Vassell,SAS,29,31.3,8,21,1.2,0.4,3.8,1.7,2.3,70.6
123,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
124,Devonte' Graham,NOP,53,15.3,27,26,0.6,0.2,1.1,0.7,0.9,78.3
125,Dewayne Dedmon,MIA,30,11.7,17,13,0.2,0.5,2.7,1.2,2.1,58.7
126,Dillon Brooks,MEM,49,30.7,30,19,0.9,0.2,2.7,1.2,1.7,71.1
127,Domantas Sabonis,SAC,52,34.4,30,22,0.8,0.5,9.3,5.6,8.8,63.0
128,Dominick Barlow,SAS,6,6.4,0,6,0.2,0.0,0.7,0.7,1.0,66.7
129,Donovan Mitchell,CLE,46,35.3,30,16,1.5,0.3,3.0,1.7,1.9,85.4
130,Donte DiVincenzo,GSW,44,25.1,25,19,1.3,0.1,3.4,1.5,2.2,70.8
131,Dorian Finney-Smith,BKN,40,32.2,19,21,1.0,0.5,3.0,2.6,4.2,61.7
132,Doug McDermott,SAS,48,20.4,14,34,0.2,0.1,1.9,1.2,1.5,79.5
133,Draymond Green,GSW,48,31.8,26,22,0.9,0.8,6.5,2.4,5.0,48.5
134,Drew Eubanks,POR,53,19.1,25,28,0.5,1.2,3.2,2.7,4.6,57.6
135,Dru Smith,BKN,7,13.2,4,3,1.0,0.4,2.0,0.7,1.3,55.6
136,Duane Washington Jr.,PHX,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
137,Duncan Robinson,MIA,28,17.9,14,14,0.3,0.0,1.7,1.3,1.6,79.5
138,Dwight Powell,DAL,51,19.8,29,22,0.7,0.4,2.2,2.6,4.0,63.6
139,Dyson Daniels,NOP,39,19.9,21,18,0.9,0.3,2.8,1.6,2.3,69.7
140,Edmond Sumner,BKN,46,14.5,28,18,0.7,0.2,1.3,0.8,1.1,71.2
141,Eric Gordon,HOU,47,30.2,12,35,0.6,0.4,1.8,0.8,0.9,83.7
142,Eugene Omoruyi,OKC,21,12.2,7,14,0.6,0.0,1.3,0.5,0.9,52.6
143,Evan Fournier,NYK,22,18.7,12,10,0.6,0.1,1.9,0.8,0.9,85.0
144,Evan Mobley,CLE,55,34.0,33,22,0.7,1.4,6.5,4.0,6.6,61.3
145,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
146,Frank Kaminsky,HOU,26,6.8,11,15,0.2,0.0,1.3,1.2,1.8,68.1
147,Frank Ntilikina,DAL,33,11.8,17,16,0.2,0.1,1.2,0.6,0.8,67.9
148,Franz Wagner,ORL,54,33.1,21,33,0.9,0.2,3.1,1.7,2.4,71.1
149,Fred VanVleet,TOR,47,37.0,22,25,1.6,0.6,3.9,2.3,3.0,74.6
150,Furkan Korkmaz,PHI,25,10.2,17,8,0.2,0.1,0.9,0.6,0.8,70.0
151,Gabe Vincent,MIA,41,25.3,23,18,0.9,0.1,1.9,1.1,1.3,81.5
152,Garrett Temple,NOP,17,7.4,11,6,0.5,0.1,0.5,0.8,1.0,82.4
153,Garrison Mathews,ATL,45,13.4,12,33,0.5,0.1,1.2,0.5,0.7,71.0
154,Gary Harris,ORL,27,24.3,11,16,0.8,0.2,1.6,1.0,1.3,77.8
155,Gary Payton II,POR,15,17.0,8,7,1.1,0.1,1.9,1.4,1.8,77.8
156,Gary Trent Jr.,TOR,49,33.5,23,26,1.6,0.3,2.1,1.2,1.5,78.7
157,George Hill,IND,35,19.1,24,11,0.5,0.1,1.5,0.9,1.2,69.8
158,Georges Niang,PHI,51,19.9,33,18,0.4,0.2,2.2,1.3,1.8,75.6
159,Giannis Antetokounmpo,MIL,43,33.3,31,12,0.8,0.8,10.0,2.4,4.6,53.0
160,Goga Bitadze,IND,21,9.6,8,13,0.4,0.5,1.1,1.0,1.8,55.3
161,Goran Dragic,CHI,47,15.9,22,25,0.2,0.1,1.1,0.7,0.9,72.1
162,Gordon Hayward,CHA,30,31.0,10,20,0.8,0.2,3.5,1.3,1.8,72.2
163,Gorgui Dieng,SAS,17,9.8,2,15,0.1,0.4,1.9,1.3,2.1,61.1
164,Grant Williams,BOS,54,27.6,39,15,0.6,0.4,3.6,1.7,2.6,66.7
165,Grayson Allen,MIL,50,27.4,35,15,0.9,0.2,2.6,1.3,1.7,75.9
166,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
167,Hamidou Diallo,DET,46,16.6,11,35,0.9,0.3,2.3,0.7,1.2,61.1
168,Harrison Barnes,SAC,54,32.5,31,23,0.8,0.1,3.7,1.9,2.8,68.5
169,Haywood Highsmith,MIA,39,19.4,21,18,0.8,0.3,2.8,0.8,1.3,61.2
170,Herbert Jones,NOP,40,28.9,18,22,1.7,0.7,2.5,2.2,3.0,73.6
171,Immanuel Quickley,NYK,55,27.9,30,25,0.9,0.1,3.4,1.6,2.3,70.6
172,Isaac Okoro,CLE,57,20.8,35,22,0.8,0.4,1.9,1.1,1.8,58.8
173,Isaiah Hartenstein,NYK,56,19.3,30,26,0.6,0.8,3.7,2.0,3.6,54.2
174,Isaiah Jackson,IND,41,15.3,16,25,0.4,1.5,2.5,1.9,3.6,52.3
175,Isaiah Joe,OKC,46,15.4,23,23,0.6,0.1,1.8,1.1,1.3,82.0
176,Isaiah Livers,DET,33,20.3,8,25,0.5,0.6,1.7,1.6,3.0,54.5
177,Isaiah Mobley,CLE,8,3.3,5,3,0.1,0.0,1.3,0.3,0.3,100.0
178,Isaiah Roby,SAS,38,10.9,9,29,0.4,0.2,2.0,1.3,1.6,79.0
179,Isaiah Stewart,DET,44,28.3,11,33,0.5,0.7,5.8,3.4,5.3,63.7
180,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
181,Ish Smith,DEN,26,9.3,17,9,0.2,0.2,1.0,0.4,0.6,73.3
182,Ish Wainright,PHX,38,14.9,20,18,0.8,0.3,1.3,0.8,1.0,78.9
183,Ivica Zubac,LAC,56,29.3,30,26,0.4,1.3,6.9,2.9,5.2,55.6
184,JD Davison,BOS,5,2.3,4,1,0.2,0.0,0.4,0.0,0.0,0.0
185,JT Thor,CHA,43,10.8,10,33,0.2,0.2,1.2,0.7,1.3,57.4
186,Ja Morant,MEM,45,32.7,29,16,1.0,0.3,4.7,1.6,2.3,67.3
187,JaMychal Green,GSW,35,14.7,18,17,0.5,0.4,2.6,1.3,2.1,65.3
188,JaVale McGee,DAL,32,7.9,16,16,0.1,0.6,1.8,1.4,2.5,57.0
189,Jabari Smith Jr.,HOU,52,29.7,12,40,0.5,1.0,5.7,3.0,4.8,63.5
190,Jabari Walker,POR,35,8.4,18,17,0.1,0.1,1.2,0.7,1.1,68.4
191,Jack White,DEN,12,3.4,10,2,0.1,0.2,0.3,0.5,0.7,75.0
192,Jaden Hardy,DAL,27,10.7,14,13,0.3,0.1,1.3,0.6,0.9,73.9
193,Jaden Ivey,DET,51,29.9,14,37,1.0,0.3,2.9,2.5,3.0,83.2
194,Jaden McDaniels,MIN,55,30.6,29,26,1.0,1.0,2.6,2.0,3.9,52.1
195,Jaden Springer,PHI,7,3.7,7,0,0.3,0.3,0.4,0.1,0.4,33.3
196,Jae'Sean Tate,HOU,17,20.7,3,14,0.6,0.2,2.4,1.5,2.2,67.6
197,Jake LaRavia,MEM,29,13.1,19,10,0.4,0.1,1.5,1.3,1.9,70.4
198,Jakob Poeltl,TOR,45,26.1,11,34,0.8,1.1,5.7,4.8,7.7,62.6
199,Jalen Brunson,NYK,52,34.9,28,24,1.0,0.3,2.9,1.6,2.1,73.0
200,Jalen Duren,DET,47,25.0,13,34,0.6,0.9,5.2,3.3,5.3,62.2
201,Jalen Green,HOU,51,34.4,11,40,0.7,0.2,3.5,1.9,2.4,80.2
202,Jalen Johnson,ATL,51,14.6,25,26,0.5,0.4,3.2,1.3,2.1,62.6
203,Jalen McDaniels,CHA,56,26.7,15,41,1.2,0.5,4.0,1.9,3.0,61.5
204,Jalen Smith,IND,48,18.9,23,25,0.4,0.8,4.0,2.2,3.8,56.8
205,Jalen Suggs,ORL,30,22.5,11,19,1.3,0.4,1.9,1.4,1.9,75.0
206,Jalen Williams,OKC,50,28.9,24,26,1.2,0.6,3.2,1.4,2.4,58.3
207,Jamal Cain,MIA,13,13.9,8,5,0.6,0.0,2.0,0.4,0.5,83.3
208,Jamal Murray,DEN,45,32.5,32,13,1.0,0.2,3.4,1.8,2.5,72.3
209,James Bouknight,CHA,26,13.6,5,21,0.5,0.2,1.8,0.7,1.4,52.8
210,James Harden,PHI,37,36.5,24,13,1.2,0.5,5.8,1.8,2.4,75.0
211,James Johnson,IND,12,8.2,5,7,0.3,0.4,1.2,0.8,0.9,81.8
212,James Wiseman,GSW,21,12.5,9,12,0.1,0.3,2.6,2.1,3.0,71.0
213,Jared Rhoden,DET,1,12.0,0,1,0.0,0.0,1.0,1.0,2.0,50.0
214,Jaren Jackson Jr.,MEM,37,27.3,23,14,1.0,3.3,4.8,3.3,7.2,45.5
215,Jarred Vanderbilt,LAL,52,24.1,25,27,1.0,0.3,5.5,2.8,4.0,69.4
216,Jarrett Allen,CLE,50,33.1,32,18,0.8,1.2,6.8,3.3,6.2,53.5
217,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
218,Jason Preston,LAC,12,9.8,3,9,0.2,0.0,1.7,0.3,0.6,57.1
219,Javonte Green,CHI,28,16.0,11,17,0.8,0.7,2.0,1.1,1.9,58.5
220,Jaxson Hayes,NOP,30,14.3,14,16,0.4,0.4,2.1,0.8,1.2,66.7
221,Jaylen Brown,BOS,48,35.6,33,15,1.1,0.5,5.8,2.4,3.6,65.7
222,Jaylen Nowell,MIN,58,19.8,30,28,0.7,0.1,2.1,1.4,1.8,79.4
223,Jaylin Williams,OKC,22,15.2,10,12,0.4,0.1,3.5,2.0,2.6,77.2
224,Jayson Tatum,BOS,52,37.3,37,15,1.0,0.8,7.6,2.2,3.3,65.3
225,Jeff Dowtin Jr.,TOR,14,6.6,9,5,0.1,0.1,0.6,0.1,0.4,33.3
226,Jeff Green,DEN,33,19.1,21,12,0.4,0.2,1.8,1.7,2.5,68.3
227,Jerami Grant,POR,53,35.7,25,28,0.8,0.8,3.5,1.7,2.6,63.8
228,Jeremiah Robinson-Earl,OKC,26,21.1,10,16,0.7,0.4,3.0,2.1,3.6,57.4
229,Jeremy Sochan,SAS,44,25.9,11,33,0.8,0.4,3.1,2.1,3.3,64.4
230,Jericho Sims,NYK,43,15.7,24,19,0.3,0.6,2.8,1.6,2.5,65.1
231,Jevon Carter,MIL,54,22.8,37,17,1.0,0.4,2.1,0.8,1.1,73.8
232,Jimmy Butler,MIA,40,33.9,22,18,2.1,0.3,3.8,1.5,2.0,75.9
233,Jock Landale,PHX,47,14.3,24,23,0.2,0.5,2.4,1.8,3.3,54.8
234,Joe Harris,BKN,47,24.4,27,20,0.5,0.3,2.4,1.6,2.2,73.5
235,Joe Ingles,MIL,22,22.0,14,8,0.5,0.1,2.1,1.0,1.3,78.6
236,Joe Wieskamp,TOR,2,8.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0
237,Joel Embiid,PHI,41,34.8,26,15,1.1,1.6,8.2,5.2,8.3,62.5
238,John Butler Jr.,POR,7,3.4,1,6,0.0,0.1,0.1,0.3,0.3,100.0
239,John Collins,ATL,47,31.3,24,23,0.7,1.3,6.2,3.4,5.4,62.8
240,John Konchar,MEM,46,22.9,28,18,1.1,0.3,4.0,1.6,2.3,69.2
241,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
242,Johnny Davis,WAS,11,5.1,4,7,0.0,0.1,0.5,0.1,0.3,33.3
243,Jonas Valanciunas,NOP,55,24.6,28,27,0.3,0.5,6.9,3.3,4.9,66.9
244,Jonathan Isaac,ORL,7,9.9,5,2,1.0,0.3,2.3,0.4,0.9,50.0
245,Jonathan Kuminga,GSW,43,19.5,24,19,0.4,0.5,2.2,1.5,2.3,67.3
246,Jordan Clarkson,UTA,55,32.3,27,28,0.5,0.2,2.8,2.1,3.3,65.4
247,Jordan Goodwin,WAS,39,18.4,14,25,1.1,0.5,2.4,1.4,2.1,65.9
248,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
249,Jordan McLaughlin,MIN,21,15.3,12,9,0.8,0.1,1.1,0.5,0.7,73.3
250,Jordan Nwora,IND,38,15.7,26,12,0.3,0.2,2.3,0.9,1.2,75.0
251,Jordan Poole,GSW,54,30.5,27,27,0.8,0.2,2.4,1.1,1.5,75.6
252,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
253,Jose Alvarado,NOP,55,21.6,29,26,1.1,0.2,2.0,1.2,1.4,84.8
254,Josh Christopher,HOU,37,9.7,7,30,0.4,0.2,0.8,0.4,0.6,65.2
255,Josh Giddey,OKC,49,31.0,21,28,0.8,0.5,5.9,2.2,3.3,68.3
256,Josh Green,DAL,36,23.6,19,17,0.9,0.1,1.7,1.0,1.2,84.1
257,Josh Hart,POR,51,33.4,25,26,1.1,0.2,6.3,2.6,3.6,72.5
258,Josh Minott,MIN,10,6.7,5,5,0.3,0.6,1.7,0.7,1.4,50.0
259,Josh Okogie,PHX,46,13.1,23,23,0.6,0.5,1.6,0.8,1.1,70.6
260,Josh Richardson,SAS,41,23.8,11,30,1.0,0.2,2.1,1.6,1.9,82.1
261,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
262,Jrue Holiday,MIL,43,32.8,31,12,1.3,0.4,3.9,1.4,1.9,74.1
263,Juan Toscano-Anderson,UTA,30,12.2,12,18,0.3,0.2,1.6,0.7,1.3,53.8
264,Juancho Hernangomez,TOR,41,14.8,20,21,0.4,0.1,2.3,1.4,2.0,69.9
265,Julian Champagnie,PHI,2,3.3,2,0,0.5,0.0,0.0,0.5,0.5,100.0
