,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Joel Embiid,PHI,45,6.8,23.3,1.2,8.1,2.8,5.0,56.2,59.1,20.3,10.2,20.0,4.6,57.0,62.0
1,Deandre Ayton,PHX,51,4.6,27.1,1.22,5.6,2.6,4.1,63.5,63.7,9.3,5.9,10.0,3.8,60.6,64.5
2,Nikola Vucevic,CHI,59,4.6,27.1,1.04,4.8,2.1,4.2,50.4,53.9,3.3,5.6,3.0,0.4,49.1,32.2
3,Bam Adebayo,MIA,54,4.5,21.7,1.1,4.9,2.0,3.7,54.2,54.2,12.3,5.8,12.0,1.2,55.6,41.6
4,Evan Mobley,CLE,59,3.4,22.0,1.14,3.8,1.6,2.6,59.7,61.4,16.5,12.0,16.0,5.5,55.5,49.1
5,Anthony Davis,LAL,35,4.9,21.3,1.28,6.2,2.5,4.0,62.9,63.9,14.7,4.7,15.0,1.8,63.5,72.9
6,Christian Wood,DAL,48,2.9,18.3,1.52,4.4,1.7,2.5,66.7,77.5,14.4,5.0,14.0,5.8,66.2,95.3
7,Alperen Sengun,HOU,53,3.4,22.9,1.13,3.8,1.5,2.7,55.9,57.2,16.7,7.8,15.0,5.0,55.6,48.1
8,Jarrett Allen,CLE,54,3.1,24.7,1.17,3.6,1.6,2.5,62.7,63.1,10.2,11.4,9.0,2.4,58.4,54.0
9,Myles Turner,IND,50,3.3,21.8,1.17,3.9,1.3,2.7,50.0,56.3,16.3,6.0,16.0,3.0,53.6,54.0
10,Nikola Jokic,DEN,51,2.6,12.7,1.42,3.7,1.6,2.3,68.4,73.5,10.4,5.9,10.0,3.0,65.2,90.7
11,Brook Lopez,MIL,57,2.6,19.6,1.29,3.3,1.3,2.4,55.2,64.6,8.2,3.4,8.0,3.4,55.5,75.7
12,Clint Capela,ATL,43,2.9,28.1,1.41,4.1,1.9,2.6,73.0,73.0,13.5,4.0,13.0,5.6,72.2,90.2
13,Domantas Sabonis,SAC,55,2.5,14.5,1.28,3.1,1.3,2.0,63.4,65.2,18.5,4.4,18.0,5.9,63.0,73.4
14,Jonas Valanciunas,NOP,58,2.7,19.4,1.06,2.8,1.2,2.4,50.4,53.5,6.5,3.2,6.0,0.6,51.6,36.0
15,Kristaps Porzingis,WAS,50,2.9,14.1,1.13,3.2,1.0,2.3,43.6,51.7,18.1,3.5,17.0,2.8,50.0,45.8
16,Ivica Zubac,LAC,59,2.0,20.6,1.24,2.5,0.9,1.4,66.7,66.7,20.5,11.1,20.0,3.4,64.1,68.2
17,Nic Claxton,BKN,54,2.0,19.6,1.27,2.6,1.1,1.5,73.2,73.2,21.8,9.1,22.0,6.4,68.2,72.2
18,Rudy Gobert,MIN,50,2.2,19.0,1.29,2.8,1.1,1.6,69.1,69.1,23.1,6.5,22.0,4.6,68.5,75.2
19,Brandon Clarke,MEM,51,1.8,21.1,1.46,2.6,1.1,1.6,69.5,69.5,19.6,2.2,18.0,10.9,70.7,92.5
20,Naz Reid,MIN,53,2.2,22.5,1.17,2.5,1.0,1.9,53.4,60.7,6.1,6.1,6.0,1.7,52.2,52.3
21,Thomas Bryant,LAL,41,2.4,25.8,1.35,3.2,1.3,2.0,65.9,67.7,16.5,4.1,16.0,5.2,64.9,85.0
22,Lauri Markkanen,UTA,54,1.9,9.0,1.29,2.4,0.8,1.6,51.2,59.9,15.0,2.0,12.0,3.0,56.0,76.2
23,Mason Plumlee,CHA,56,1.9,17.8,1.19,2.3,0.9,1.4,62.3,62.3,28.3,7.5,27.0,8.5,61.3,59.3
24,P.J. Washington,CHA,59,1.6,10.5,1.32,2.1,0.8,1.4,57.1,64.3,11.6,2.1,9.0,2.1,60.0,79.4
25,Dwight Powell,DAL,55,1.5,27.8,1.48,2.2,0.9,1.1,75.8,75.8,25.3,6.0,25.0,6.0,74.7,93.0
26,Jakob Poeltl,SAS,46,2.4,20.2,1.12,2.7,1.2,2.0,61.1,61.1,12.8,9.2,13.0,4.6,56.0,44.9
27,Onyeka Okongwu,ATL,57,1.7,21.4,1.22,2.1,0.9,1.4,63.0,63.0,14.3,8.2,13.0,5.1,61.2,65.9
28,Isaiah Stewart,DET,48,2.1,17.9,1.19,2.5,0.8,1.5,56.3,62.7,23.8,7.9,22.0,3.0,58.4,58.9
29,Wendell Carter Jr.,ORL,39,2.6,17.8,1.13,2.9,1.2,2.2,57.1,62.5,6.9,10.9,7.0,2.0,52.5,46.3
30,Daniel Gafford,WAS,56,1.5,23.2,1.33,2.0,0.8,1.2,72.3,72.3,20.0,8.2,20.0,4.7,65.9,79.9
31,Jusuf Nurkic,POR,45,2.1,15.2,1.15,2.4,0.9,1.6,56.3,59.2,24.5,12.8,24.0,12.8,54.3,50.9
32,John Collins,ATL,50,1.7,13.8,1.17,2.0,0.8,1.5,54.7,58.0,10.5,4.7,10.0,2.3,55.8,55.1
33,Julius Randle,NYK,60,1.4,5.9,1.17,1.6,0.6,1.2,47.9,58.5,11.8,5.9,9.0,1.2,50.6,51.9
34,Jayson Tatum,BOS,55,1.6,5.7,1.09,1.7,0.6,1.3,47.1,57.9,10.3,10.3,10.0,1.1,47.1,39.7
35,Giannis Antetokounmpo,MIL,47,1.9,6.1,1.08,2.0,0.7,1.4,51.5,56.1,21.6,4.5,22.0,3.4,52.3,37.9
36,Bobby Portis,MIL,47,1.8,12.7,1.13,2.0,0.8,1.5,50.0,61.1,3.6,8.4,4.0,0.0,47.0,47.2
37,Moritz Wagner,ORL,38,2.1,20.4,1.19,2.4,0.9,1.7,52.4,57.9,17.9,7.7,18.0,6.4,53.8,60.3
38,Isaiah Jackson,IND,45,1.9,28.8,1.11,2.1,0.8,1.5,50.7,50.7,23.8,2.4,23.0,8.3,57.1,43.5
39,Andre Drummond,CHI,46,1.8,28.3,1.12,2.0,0.9,1.3,69.0,69.0,15.9,17.1,16.0,3.7,57.3,45.3
40,Jalen Duren,DET,51,1.3,17.2,1.29,1.7,0.7,1.1,69.1,69.1,17.6,7.4,16.0,5.9,66.2,76.6
41,Zach Collins,SAS,48,1.7,17.1,1.06,1.8,0.8,1.6,50.7,56.0,8.4,6.0,8.0,4.8,49.4,34.1
42,Jalen Smith,IND,51,1.7,17.9,1.01,1.7,0.6,1.4,44.9,52.2,12.9,7.1,14.0,2.4,45.9,30.4
43,Mike Muscala,OKC,43,1.5,27.0,1.33,2.0,0.7,1.4,50.8,66.1,6.3,0.0,6.0,0.0,54.0,83.1
44,Walker Kessler,UTA,57,1.1,16.0,1.34,1.4,0.7,0.9,70.4,70.4,11.5,1.6,11.0,1.6,68.9,84.6
45,LeBron James,LAL,45,1.4,5.1,1.25,1.8,0.8,1.3,58.3,63.3,9.2,3.1,8.0,4.6,58.5,68.7
46,Kenyon Martin Jr.,HOU,58,1.2,11.4,1.13,1.3,0.5,0.9,58.8,59.8,18.8,13.0,17.0,5.8,53.6,46.7
47,Mo Bamba,ORL,40,1.5,23.3,1.28,1.9,0.7,1.2,53.1,65.3,16.7,8.3,17.0,6.7,51.7,74.2
48,Nick Richards,CHA,45,1.3,19.5,1.28,1.7,0.7,1.0,65.2,65.2,23.3,8.3,23.0,8.3,65.0,74.2
49,Wenyen Gabriel,LAL,46,1.2,21.3,1.41,1.7,0.7,1.0,70.2,71.3,14.8,5.6,13.0,7.4,68.5,89.7
50,Jock Landale,PHX,51,1.4,22.2,1.03,1.5,0.5,1.3,42.2,47.7,12.3,2.7,12.0,2.7,46.6,30.8
51,Draymond Green,GSW,52,1.2,13.0,1.14,1.4,0.6,1.0,60.4,61.3,10.9,9.4,11.0,3.1,57.8,50.0
52,Drew Eubanks,POR,56,1.0,19.8,1.25,1.3,0.6,0.8,71.1,71.1,10.7,10.7,11.0,1.8,64.3,69.5
53,Montrezl Harrell,PHI,50,1.2,23.4,1.12,1.3,0.5,0.9,60.0,60.0,18.6,10.2,19.0,5.1,57.6,44.4
54,DeAndre Jordan,DEN,34,1.3,27.4,1.51,1.9,0.8,1.0,82.4,83.8,23.3,4.7,21.0,7.0,79.1,94.9
55,Steven Adams,MEM,42,1.0,11.0,1.46,1.5,0.7,0.9,76.9,76.9,15.9,2.3,14.0,6.8,72.7,92.1
56,Scottie Barnes,TOR,56,0.8,4.9,1.39,1.1,0.5,0.7,71.8,74.4,10.9,6.5,11.0,2.2,69.6,88.3
57,Derrick Jones Jr.,CHI,46,0.9,18.2,1.57,1.4,0.5,0.7,68.8,68.8,37.5,5.0,38.0,22.5,70.0,97.7
58,Willy Hernangomez,NOP,30,1.7,24.9,1.21,2.1,0.7,1.2,58.3,59.7,25.0,7.7,23.0,1.9,61.5,62.6
59,Pascal Siakam,TOR,49,1.3,5.2,1.0,1.3,0.5,1.1,44.6,50.0,7.9,6.3,8.0,3.2,44.4,26.5
60,Isaiah Hartenstein,NYK,60,0.9,16.5,1.09,1.0,0.4,0.8,55.3,55.3,13.0,5.6,11.0,5.6,55.6,40.2
61,JaVale McGee,DAL,12,1.4,26.6,1.12,1.6,0.7,1.1,62.0,62.0,17.6,5.9,17.6,0.0,64.7,39.1
62,Kelly Olynyk,UTA,48,1.0,8.2,1.26,1.2,0.5,0.8,61.1,68.1,13.0,13.0,13.0,4.3,56.5,70.4
63,Larry Nance Jr.,NOP,48,1.0,14.1,1.26,1.2,0.5,0.8,60.5,61.8,15.2,2.2,15.0,0.0,65.2,70.4
64,Bismack Biyombo,PHX,46,1.1,25.0,1.1,1.2,0.6,0.9,63.4,63.4,13.7,11.8,14.0,5.9,56.9,41.1
65,Bruno Fernando,HOU,31,1.4,32.8,1.23,1.7,0.7,1.1,63.6,63.6,22.7,6.8,23.0,4.5,65.9,66.4
66,Dewayne Dedmon,MIA,30,1.5,27.5,1.15,1.8,0.7,1.3,53.8,57.7,17.4,6.5,17.0,8.7,54.3,51.4
67,Kevon Looney,GSW,58,0.6,11.4,1.41,0.9,0.4,0.5,72.4,72.4,21.6,2.7,22.0,2.7,70.3,89.3
68,Aleksej Pokusevski,OKC,31,2.0,20.9,0.84,1.7,0.7,1.7,38.9,44.4,4.8,9.7,5.0,1.6,37.1,11.7
69,Georges Niang,PHI,55,0.7,8.9,1.34,0.9,0.3,0.6,54.5,74.2,2.6,10.5,3.0,0.0,50.0,84.1
70,Marvin Bagley III,DET,25,1.7,17.1,1.21,2.0,0.9,1.5,59.5,62.2,9.5,7.1,7.0,4.8,57.1,63.7
71,Kevin Love,CLE,42,1.1,13.4,1.06,1.2,0.4,1.0,38.6,53.4,6.3,4.2,4.0,2.1,39.6,34.9
72,Mark Williams,CHA,30,1.2,19.5,1.35,1.7,0.7,1.0,72.4,72.4,24.3,2.7,24.0,5.4,70.3,85.5
73,Precious Achiuwa,TOR,35,1.0,9.2,1.44,1.4,0.5,0.9,63.3,66.7,17.6,2.9,18.0,8.8,64.7,91.1
74,Karl-Anthony Towns,MIN,21,2.0,9.9,1.2,2.3,0.8,1.5,50.0,57.8,19.5,9.8,17.0,7.3,51.2,61.2
75,Luke Kornet,BOS,51,0.5,16.8,1.81,0.9,0.4,0.5,91.7,91.7,11.5,0.0,12.0,3.8,88.5,99.5
76,Al Horford,BOS,45,0.9,11.3,1.09,1.0,0.4,0.9,43.9,54.9,2.4,2.4,2.0,2.4,42.9,40.7
77,Chimezie Metu,SAC,44,1.0,22.8,1.04,1.0,0.4,0.8,51.4,56.8,6.8,9.1,7.0,0.0,50.0,32.7
78,Isaiah Joe,OKC,49,0.6,9.7,1.45,0.9,0.3,0.6,48.4,72.6,0.0,0.0,0.0,0.0,48.4,91.6
79,Mitchell Robinson,NYK,38,0.7,12.3,1.57,1.2,0.6,0.6,91.3,91.3,17.9,0.0,18.0,0.0,82.1,97.2
80,Zeke Nnaji,DEN,44,0.6,14.2,1.57,1.0,0.4,0.6,72.0,80.0,7.1,3.6,7.0,0.0,71.4,97.2
81,Jarred Vanderbilt,UTA,52,0.7,8.7,1.19,0.8,0.4,0.6,61.3,61.3,8.1,8.1,8.0,0.0,59.5,59.8
