,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Kevin Huerter,SAC,56,3.2,24.1,1.08,3.5,1.3,2.8,45.8,60.3,4.4,10.0,3.3,0.6,41.7,73.7
1,Jordan Poole,GSW,60,2.4,11.3,1.05,2.5,0.8,1.9,44.2,54.0,11.1,12.0,8.3,2.1,43.8,69.0
2,Jalen Green,HOU,54,2.3,9.8,1.07,2.4,0.9,1.9,45.2,55.8,7.4,9.0,7.4,1.6,44.3,71.6
3,Jamal Murray,DEN,46,2.4,12.3,1.13,2.7,1.0,2.2,47.0,55.0,9.0,4.0,6.3,2.7,48.6,80.6
4,Keldon Johnson,SAS,53,2.4,11.3,0.95,2.3,0.8,1.9,40.0,46.0,16.3,10.0,16.3,3.9,43.4,56.5
5,Tyler Herro,MIA,46,2.7,13.1,0.94,2.6,1.0,2.3,43.8,51.9,5.6,13.0,5.6,2.4,40.0,54.7
6,Stephen Curry,GSW,38,2.6,10.3,1.2,3.1,1.0,2.2,43.5,58.8,9.3,7.0,9.3,4.1,43.3,85.3
7,CJ McCollum,NOP,53,2.0,9.1,1.05,2.1,0.7,1.6,44.8,54.0,10.4,12.0,8.5,4.7,42.5,68.5
8,De'Aaron Fox,SAC,54,1.8,7.5,1.14,2.0,0.8,1.5,51.2,57.9,8.4,5.0,7.4,0.0,52.6,81.9
9,Damian Lillard,POR,46,1.9,6.9,1.2,2.2,0.7,1.5,44.8,58.2,12.8,9.0,9.3,0.0,47.7,85.8
10,Keegan Murray,SAC,57,1.5,13.3,1.21,1.8,0.6,1.3,47.9,66.4,2.4,10.0,2.4,0.0,44.6,87.1
11,Terry Rozier,CHA,51,1.6,7.2,1.16,1.8,0.7,1.3,53.7,64.2,4.9,12.0,3.7,0.0,49.4,83.2
12,Buddy Hield,IND,61,1.5,9.3,1.01,1.5,0.5,1.2,43.4,54.6,4.4,12.0,4.4,1.1,40.0,65.5
13,Franz Wagner,ORL,59,1.7,9.4,0.89,1.5,0.5,1.5,36.0,40.7,11.0,6.0,10.0,3.0,39.0,42.2
14,Malik Monk,SAC,56,1.6,11.8,0.96,1.6,0.6,1.3,48.0,55.3,3.3,16.0,3.3,1.1,41.3,57.1
15,Anfernee Simons,POR,56,1.2,6.1,1.23,1.5,0.5,1.1,50.0,62.5,5.8,7.0,4.3,0.0,49.3,89.2
16,Gary Trent Jr.,TOR,51,1.2,7.2,1.33,1.6,0.6,1.0,59.6,67.3,14.3,2.0,14.3,0.0,63.5,94.4
17,Klay Thompson,GSW,48,2.2,10.5,0.79,1.7,0.6,2.0,32.6,42.1,2.9,9.0,2.9,1.9,30.5,25.0
18,Jordan Clarkson,UTA,59,1.5,6.8,0.93,1.4,0.4,1.2,37.1,44.3,9.3,10.0,9.3,1.2,38.4,50.4
19,Jalen Brunson,NYK,57,1.3,5.8,1.08,1.4,0.5,1.1,46.9,50.0,13.7,4.0,12.3,5.5,49.3,74.1
20,Kelly Oubre Jr.,CHA,36,1.8,8.8,1.2,2.2,0.8,1.4,52.9,62.7,15.4,9.0,13.8,3.1,52.3,86.6
21,Darius Garland,CLE,53,1.3,6.1,1.1,1.4,0.5,1.0,49.1,57.3,10.1,12.0,10.1,1.4,47.8,75.9
22,Harrison Barnes,SAC,59,1.2,9.4,1.04,1.3,0.4,0.9,40.7,50.9,18.1,8.0,19.4,2.8,44.4,67.7
23,Donovan Mitchell,CLE,52,1.5,6.3,0.91,1.4,0.4,1.3,34.3,39.6,11.3,6.0,7.5,1.3,38.8,46.3
24,Grayson Allen,MIL,55,1.5,15.4,0.91,1.3,0.5,1.1,41.7,50.8,10.0,18.0,10.0,2.5,38.8,46.3
25,Doug McDermott,SAS,52,1.6,16.9,0.9,1.4,0.5,1.3,37.1,48.6,2.5,11.0,2.5,0.0,34.6,44.0
26,Max Strus,MIA,58,1.7,13.9,0.73,1.3,0.4,1.5,26.4,35.1,5.0,8.0,5.0,0.0,28.0,18.5
27,Desmond Bane,MEM,36,2.0,10.2,0.99,2.0,0.8,1.8,42.9,50.0,8.2,7.0,6.8,1.4,43.8,61.6
28,RJ Barrett,NYK,54,1.2,5.6,1.13,1.3,0.5,0.9,51.0,55.9,15.9,8.0,15.9,4.8,52.4,81.0
29,Josh Richardson,SAS,43,1.8,15.4,0.93,1.7,0.7,1.6,40.0,47.9,3.9,7.0,3.9,2.6,38.2,51.3
30,Norman Powell,LAC,51,1.1,7.0,1.24,1.3,0.5,0.8,54.8,64.3,16.4,7.0,16.4,0.0,58.2,89.7
31,Bradley Beal,WAS,37,1.7,8.1,1.06,1.8,0.8,1.5,53.7,57.4,9.4,8.0,9.4,1.6,51.6,70.7
32,Dillon Brooks,MEM,53,1.4,8.6,0.91,1.3,0.5,1.3,38.6,45.0,4.0,4.0,4.0,1.3,38.7,44.8
33,Lauri Markkanen,UTA,55,1.0,4.7,1.24,1.2,0.4,0.7,53.7,63.4,16.7,13.0,16.7,5.6,51.9,90.1
34,Bennedict Mathurin,IND,61,1.0,6.2,1.05,1.1,0.4,0.9,44.2,48.1,18.8,6.0,20.3,7.8,46.9,68.1
35,Luka Doncic,DAL,51,1.3,4.4,0.97,1.3,0.5,0.9,55.6,61.1,14.7,22.0,13.2,2.9,47.1,59.1
36,Seth Curry,BKN,41,1.3,13.7,1.18,1.6,0.7,1.2,55.1,64.3,3.6,11.0,3.6,3.6,49.1,84.0
