,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Julius Randle,NYK,61,5.8,23.9,1.03,6.0,2.0,5.1,40.1,53.4,6.3,7.1,6.5,1.4,39.8,54.2
1,Tim Hardaway Jr.,DAL,55,5.9,42.6,1.05,6.2,2.1,5.6,37.2,52.6,4.3,2.8,4.3,1.5,37.6,57.9
2,Buddy Hield,IND,61,4.6,28.8,1.22,5.6,2.0,4.3,45.8,64.4,1.1,5.7,1.1,0.0,43.7,87.7
3,Lauri Markkanen,UTA,55,4.7,22.4,1.31,6.1,2.0,4.2,47.6,66.5,5.5,4.7,4.7,0.4,48.0,95.0
4,Kyle Kuzma,WAS,54,6.1,27.3,0.99,6.1,2.1,5.6,38.3,52.0,3.0,6.9,3.0,0.3,37.3,45.2
5,P.J. Washington,CHA,60,5.8,37.9,0.95,5.5,2.0,5.3,37.5,48.7,4.6,5.7,4.9,1.4,36.7,31.2
6,Jerami Grant,POR,54,5.6,29.7,1.09,6.1,2.0,4.9,39.7,55.2,6.7,6.3,6.7,2.0,40.0,64.8
7,Keldon Johnson,SAS,53,6.1,28.2,0.99,6.1,2.0,5.3,37.8,48.8,9.6,5.9,9.6,3.1,39.3,44.9
8,Marcus Morris Sr.,LAC,54,5.0,41.3,1.16,5.8,2.0,4.7,43.1,57.7,4.8,2.2,4.4,0.7,44.4,79.7
9,Harrison Barnes,SAC,59,4.5,34.7,1.14,5.2,1.5,3.6,40.9,54.0,16.2,4.5,16.2,1.9,47.0,77.0
10,RJ Barrett,NYK,54,6.0,29.1,0.93,5.6,1.9,5.3,35.3,46.7,8.0,5.8,7.4,1.5,37.4,28.8
11,Mikal Bridges,PHX,56,4.8,29.3,1.1,5.2,1.8,4.4,41.6,54.3,6.7,4.1,6.4,2.6,42.3,67.6
12,Max Strus,MIA,58,4.4,36.0,1.12,5.0,1.6,4.1,39.9,57.4,3.1,5.0,3.1,0.4,39.5,73.3
13,Luguentz Dort,OKC,52,5.6,38.6,0.99,5.6,1.8,4.8,38.5,51.2,8.5,8.2,7.8,1.0,39.9,44.2
14,Michael Porter Jr.,DEN,43,5.2,34.5,1.3,6.7,2.4,4.8,49.3,67.1,3.2,3.6,3.2,0.5,48.6,94.1
15,Trey Murphy III,NOP,57,4.6,43.2,1.1,5.1,1.7,4.3,39.8,54.9,4.2,2.7,4.2,0.0,41.2,67.8
16,Gary Trent Jr.,TOR,51,5.0,28.9,1.13,5.6,2.0,4.6,42.2,56.8,4.7,3.6,4.7,2.0,42.3,75.2
17,Anthony Edwards,MIN,62,3.8,15.2,1.22,4.6,1.7,3.4,49.8,63.5,5.1,6.4,5.1,1.7,48.3,88.2
18,Jaylen Brown,BOS,49,5.6,21.9,1.04,5.8,2.1,4.8,43.0,53.2,10.2,7.7,9.9,3.6,42.7,55.3
19,Damion Lee,PHX,61,4.0,48.1,1.14,4.6,1.6,3.6,43.2,59.5,4.1,6.1,4.1,0.4,42.7,76.6
20,Jaden McDaniels,MIN,59,4.9,46.0,0.95,4.7,1.7,4.2,41.5,52.8,5.1,12.3,5.1,1.7,38.0,32.6
21,Tobias Harris,PHI,54,4.6,32.4,1.1,5.1,1.8,4.3,42.2,57.2,2.4,5.6,2.4,0.4,41.0,68.8
22,Derrick White,BOS,60,4.1,37.0,1.12,4.6,1.6,3.9,40.8,55.8,3.7,2.0,4.1,1.6,41.0,73.0
23,Jayson Tatum,BOS,56,4.0,14.5,1.2,4.9,1.5,3.4,44.5,59.7,9.7,6.2,9.7,0.9,46.5,85.3
24,Patrick Williams,CHI,60,4.5,44.0,1.0,4.5,1.6,4.1,39.7,53.8,1.1,8.4,1.1,0.0,37.0,45.6
25,Royce O'Neale,BKN,56,4.6,46.5,1.03,4.8,1.6,4.3,37.4,53.4,3.1,5.0,2.7,0.4,37.2,53.7
26,Kristaps Porzingis,WAS,51,4.8,23.6,1.08,5.2,1.6,4.1,39.8,52.6,10.2,5.7,9.0,2.5,42.2,63.1
27,Bojan Bogdanovic,DET,57,3.6,19.0,1.26,4.6,1.6,3.2,51.1,65.5,8.2,6.7,7.7,3.4,50.0,92.0
28,Zach LaVine,CHI,56,3.8,16.6,1.22,4.6,1.6,3.2,50.0,64.9,8.5,9.4,8.5,1.9,48.6,87.2
29,Georges Niang,PHI,56,3.8,49.2,1.21,4.6,1.6,3.7,43.9,61.5,1.9,3.3,1.9,1.4,42.7,85.6
30,Grant Williams,BOS,59,3.7,46.6,1.15,4.3,1.5,3.4,44.4,60.4,5.0,6.3,4.5,0.9,43.4,78.9
31,Anfernee Simons,POR,56,3.9,19.5,1.15,4.6,1.6,3.7,41.6,58.9,2.3,3.6,2.3,0.5,41.2,78.9
32,Jabari Smith Jr.,HOU,56,5.0,37.5,0.89,4.5,1.5,4.5,34.1,45.0,6.0,5.3,5.7,0.7,35.5,21.7
