,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Julius Randle,NYK,58,5.8,24.1,1.03,5.9,2.0,5.1,40.0,53.6,6.0,7.4,6.3,1.5,39.3,52.8
1,Tim Hardaway Jr.,DAL,54,5.9,42.5,1.04,6.2,2.1,5.6,37.0,52.0,4.0,2.8,4.0,1.6,37.1,55.3
2,Jerami Grant,POR,54,5.6,29.7,1.09,6.1,2.0,4.9,40.0,55.2,6.7,6.3,6.7,2.0,40.0,64.0
3,Buddy Hield,IND,58,4.5,28.3,1.24,5.6,1.9,4.2,46.0,65.4,1.1,5.7,1.1,0.0,44.3,91.1
4,Lauri Markkanen,UTA,53,4.6,22.7,1.31,6.1,2.0,4.2,48.0,66.9,5.3,4.9,4.9,0.4,48.0,95.8
5,Kyle Kuzma,WAS,51,6.0,26.8,1.0,6.0,2.1,5.4,39.0,52.7,3.0,7.2,3.0,0.3,37.8,47.9
6,Keldon Johnson,SAS,50,6.2,28.7,0.98,6.1,2.0,5.4,37.0,48.2,9.4,5.5,9.4,2.6,39.2,43.2
7,P.J. Washington,CHA,57,5.7,37.6,0.92,5.3,1.9,5.2,36.0,47.1,4.6,5.8,4.9,1.5,35.8,26.7
8,Marcus Morris Sr.,LAC,51,5.0,40.4,1.17,5.9,2.0,4.7,43.0,58.2,5.1,2.4,4.7,0.8,44.7,82.0
9,RJ Barrett,NYK,51,6.2,29.2,0.95,5.9,2.0,5.5,36.0,47.5,8.0,5.1,7.3,1.6,38.2,34.1
10,Mikal Bridges,PHX,56,4.8,29.3,1.1,5.2,1.8,4.4,42.0,54.3,6.7,4.1,6.4,2.6,42.3,65.7
11,Harrison Barnes,SAC,56,4.6,34.9,1.13,5.2,1.5,3.7,40.0,52.9,16.4,4.3,16.4,2.0,46.5,73.3
12,Gary Trent Jr.,TOR,50,5.0,28.9,1.15,5.7,2.0,4.6,43.0,57.3,4.8,3.6,4.8,2.0,42.7,77.5
13,Max Strus,MIA,55,4.5,36.8,1.13,5.0,1.6,4.1,40.0,57.5,3.3,5.3,3.3,0.4,39.4,72.1
14,Trey Murphy III,NOP,54,4.6,43.3,1.12,5.1,1.7,4.3,41.0,56.0,3.6,2.4,3.6,0.0,41.7,71.4
15,Luguentz Dort,OKC,48,5.7,39.0,1.01,5.8,1.9,4.8,40.0,52.8,8.4,8.4,7.7,1.1,40.7,50.6
16,Jaylen Brown,BOS,48,5.6,21.9,1.02,5.7,2.0,4.8,42.0,52.4,9.7,7.8,9.3,3.7,41.8,51.6
17,Damion Lee,PHX,58,4.1,48.4,1.13,4.6,1.6,3.7,43.0,59.3,3.4,6.3,3.4,0.0,42.2,74.1
18,Anthony Edwards,MIN,59,3.7,15.2,1.2,4.5,1.7,3.4,49.0,62.5,4.5,6.8,4.5,1.8,47.1,85.9
19,Jayson Tatum,BOS,53,4.0,14.5,1.22,4.9,1.5,3.4,45.0,60.4,9.8,5.6,9.8,0.9,47.2,89.6
20,Royce O'Neale,BKN,53,4.7,46.4,1.05,4.9,1.7,4.3,38.0,54.6,2.8,5.2,2.4,0.4,37.8,57.5
21,Jaden McDaniels,MIN,56,4.9,46.0,0.94,4.6,1.7,4.2,41.0,51.7,5.1,12.3,5.1,1.8,37.7,29.1
22,Tobias Harris,PHI,51,4.6,32.0,1.06,4.9,1.7,4.3,41.0,55.1,2.5,5.9,2.5,0.4,39.8,59.5
23,Michael Porter Jr.,DEN,40,5.0,33.8,1.25,6.3,2.2,4.7,48.0,65.1,3.0,4.0,3.5,0.5,47.0,92.1
24,Bojan Bogdanovic,DET,54,3.7,19.1,1.26,4.6,1.6,3.2,50.0,64.9,8.6,6.6,8.1,3.5,49.5,93.1
25,Georges Niang,PHI,53,3.9,49.2,1.22,4.7,1.6,3.7,44.0,61.9,2.0,3.4,2.0,1.5,42.9,89.1
26,Grant Williams,BOS,55,3.7,47.1,1.2,4.5,1.5,3.4,46.0,62.1,4.9,5.8,4.4,1.0,45.1,86.7
27,Derrick White,BOS,56,3.9,38.0,1.12,4.4,1.5,3.8,40.0,55.5,4.1,1.8,4.5,1.8,40.9,71.6
28,Saddiq Bey,DET,52,4.6,31.6,1.04,4.7,1.5,3.8,38.0,52.8,9.7,8.0,9.7,2.1,39.7,55.6
29,D'Angelo Russell,MIN,54,3.7,21.4,1.21,4.5,1.6,3.5,45.0,62.3,2.0,4.0,2.0,0.5,44.1,88.9
30,Anfernee Simons,POR,54,4.0,19.5,1.14,4.5,1.5,3.8,41.0,58.1,2.3,3.7,2.3,0.5,40.5,76.7
31,Jabari Smith Jr.,HOU,53,5.1,38.4,0.91,4.6,1.6,4.5,35.0,46.5,5.9,5.2,5.6,0.7,36.4,24.9
32,Patrick Williams,CHI,56,4.4,43.8,0.98,4.4,1.6,4.0,39.0,52.9,1.2,8.4,1.2,0.0,36.1,42.2
33,O.G. Anunoby,TOR,45,5.3,30.8,1.0,5.3,1.9,4.7,39.0,52.8,4.2,7.9,4.2,1.3,38.1,48.1
34,Kristaps Porzingis,WAS,47,4.7,23.3,1.05,5.0,1.6,4.1,38.0,50.8,9.9,4.9,8.5,2.2,41.3,58.3
35,Zach LaVine,CHI,52,3.7,16.2,1.23,4.5,1.6,3.1,51.0,66.0,7.3,9.4,7.3,1.6,48.7,90.4
36,Malik Beasley,UTA,55,4.3,31.8,0.99,4.3,1.5,3.9,37.0,52.1,2.1,6.8,2.1,0.0,36.0,44.7
37,Norman Powell,LAC,49,4.0,25.9,1.19,4.7,1.6,3.3,47.0,60.5,12.9,6.7,12.4,3.1,48.5,85.2
38,Reggie Bullock,DAL,56,4.1,62.9,1.02,4.1,1.4,3.9,35.0,51.8,0.9,2.6,0.9,0.4,34.4,51.1
39,Spencer Dinwiddie,DAL,53,3.5,21.1,1.24,4.3,1.5,3.2,46.0,65.8,1.6,5.4,1.6,0.0,44.0,91.4
40,Keegan Murray,SAC,54,3.8,34.3,1.11,4.2,1.5,3.5,42.0,58.4,1.5,6.3,1.5,0.5,39.5,67.4
41,Quentin Grimes,NYK,47,4.9,50.1,0.98,4.8,1.7,4.4,39.0,53.4,1.7,9.5,2.2,0.0,36.2,41.7
42,Aaron Nesmith,IND,51,4.3,44.8,1.01,4.3,1.4,3.7,37.0,50.0,7.8,6.0,7.3,0.9,38.5,49.6
43,AJ Griffin,ATL,53,3.6,41.8,1.16,4.1,1.5,3.4,46.0,59.4,1.6,3.2,1.6,0.0,45.0,80.2
44,Jordan Clarkson,UTA,56,4.1,19.5,0.94,3.9,1.4,3.7,38.0,49.0,5.6,7.8,5.2,2.2,37.5,31.6
45,De'Anthony Melton,PHI,52,3.8,34.4,1.11,4.2,1.4,3.6,40.0,57.0,2.0,3.1,2.0,0.5,39.8,68.6
46,Jalen McDaniels,CHA,56,4.1,37.3,0.94,3.9,1.3,3.6,37.0,49.8,3.9,8.3,3.5,0.4,36.2,31.4
47,Naji Marshall,NOP,52,3.9,37.2,1.06,4.1,1.4,3.4,41.0,53.1,10.4,5.0,10.4,3.0,42.6,59.8
48,Grayson Allen,MIL,52,3.2,34.1,1.28,4.1,1.4,2.9,48.0,65.4,4.2,3.6,3.6,0.0,48.2,94.8
49,Immanuel Quickley,NYK,57,3.2,26.0,1.17,3.7,1.3,2.9,44.0,57.7,5.5,2.8,5.0,1.1,45.3,81.0
50,Kentavious Caldwell-Pope,DEN,55,3.4,33.3,1.12,3.8,1.3,3.2,42.0,59.2,1.1,6.4,1.1,0.5,39.6,69.5
51,Coby White,CHI,48,3.8,44.4,1.13,4.3,1.5,3.5,42.0,58.0,4.4,4.9,3.8,1.1,41.0,74.5
52,Malcolm Brogdon,BOS,48,3.6,27.0,1.19,4.2,1.5,3.1,48.0,61.1,7.0,6.4,6.4,0.6,47.4,84.7
53,Caris LeVert,CLE,54,3.4,25.6,1.11,3.8,1.3,3.2,41.0,54.9,4.9,2.2,4.9,2.2,41.5,67.9
54,Nicolas Batum,LAC,55,3.3,56.3,1.1,3.7,1.2,3.1,38.0,56.6,2.2,3.3,1.6,0.0,38.3,66.4
55,Santi Aldama,MEM,52,3.5,41.5,1.09,3.9,1.3,3.2,42.0,56.9,4.3,6.0,3.3,0.5,40.8,64.2
56,Eric Gordon,HOU,47,3.9,30.4,1.07,4.2,1.4,3.3,41.0,55.4,7.6,9.2,6.5,1.6,40.5,61.5
57,Dejounte Murray,ATL,52,3.8,17.6,1.0,3.8,1.3,3.6,38.0,51.6,3.0,3.6,3.6,1.0,37.6,48.4
58,Kenyon Martin Jr.,HOU,56,3.4,33.1,1.03,3.5,1.2,2.9,41.0,56.1,5.8,9.4,5.8,1.6,38.7,53.6
59,Nikola Vucevic,CHI,56,3.1,18.7,1.12,3.5,1.2,2.8,42.0,59.2,2.9,6.9,2.3,0.6,40.8,70.9
60,Corey Kispert,WAS,47,3.5,42.7,1.17,4.1,1.4,3.2,44.0,61.7,2.4,6.6,3.0,0.0,42.2,81.5
