,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Joel Embiid,PHI,44,6.8,23.5,1.2,8.2,2.9,5.1,56.5,59.4,20.3,10.3,19.9,4.7,57.1,63.6
1,Deandre Ayton,PHX,50,4.5,26.4,1.2,5.4,2.5,4.0,62.3,62.6,9.3,6.2,9.7,4.0,59.3,61.2
2,Bam Adebayo,MIA,53,4.6,22.1,1.09,5.0,2.0,3.8,54.0,54.0,12.4,5.8,12.4,1.2,55.4,40.2
3,Nikola Vucevic,CHI,57,4.5,27.0,1.03,4.6,2.1,4.1,50.2,53.2,3.5,5.5,3.5,0.4,49.0,30.8
4,Evan Mobley,CLE,58,3.4,22.0,1.15,3.9,1.6,2.6,61.3,63.0,16.4,12.3,15.9,5.6,56.4,50.9
5,Anthony Davis,LAL,34,4.9,21.5,1.29,6.4,2.6,4.1,63.8,64.9,14.9,4.8,14.9,1.8,64.3,76.6
6,Christian Wood,DAL,47,2.9,18.1,1.51,4.3,1.7,2.5,66.7,77.4,13.3,5.2,12.6,5.2,65.9,94.9
7,Alperen Sengun,HOU,52,3.4,23.2,1.14,3.9,1.6,2.8,55.9,57.2,16.8,7.3,15.1,5.0,55.9,47.2
8,Myles Turner,IND,49,3.3,21.8,1.18,3.9,1.3,2.7,50.8,56.9,16.7,6.2,16.0,3.1,54.3,55.6
9,Jarrett Allen,CLE,53,3.1,24.7,1.16,3.6,1.5,2.5,62.1,62.5,10.4,11.6,9.1,2.4,57.9,51.4
10,Nikola Jokic,DEN,50,2.6,12.5,1.44,3.8,1.6,2.3,69.9,75.2,10.7,6.1,10.7,3.1,66.4,90.7
11,Clint Capela,ATL,42,3.0,28.2,1.4,4.1,1.9,2.6,72.5,72.5,13.7,4.0,13.7,5.6,71.8,88.8
12,Domantas Sabonis,SAC,55,2.5,14.5,1.28,3.1,1.3,2.0,63.4,65.2,18.5,4.4,17.8,5.9,63.0,73.8
13,Brook Lopez,MIL,56,2.5,19.1,1.25,3.1,1.2,2.3,52.8,62.2,7.9,3.6,7.9,2.9,53.2,69.2
14,Kristaps Porzingis,WAS,49,2.8,13.7,1.17,3.3,1.0,2.3,45.5,54.0,18.1,3.6,16.7,2.9,51.4,52.4
15,Jonas Valanciunas,NOP,57,2.7,19.4,1.05,2.8,1.2,2.4,49.6,52.9,6.5,3.3,6.5,0.7,51.0,32.7
16,Ivica Zubac,LAC,58,1.9,20.3,1.24,2.4,0.9,1.4,65.9,65.9,20.4,10.6,19.5,3.5,63.7,68.7
17,Nic Claxton,BKN,53,2.0,19.4,1.28,2.6,1.1,1.5,73.8,73.8,22.2,9.3,22.2,6.5,68.5,72.9
18,Naz Reid,MIN,52,2.2,22.6,1.19,2.6,1.1,1.9,54.5,61.9,6.2,6.2,6.2,1.8,53.1,57.9
19,Brandon Clarke,MEM,50,1.8,20.8,1.48,2.6,1.1,1.6,70.9,70.9,20.2,2.2,19.1,11.2,71.9,93.0
20,Thomas Bryant,LAL,41,2.4,25.8,1.35,3.2,1.3,2.0,65.9,67.7,16.5,4.1,16.5,5.2,64.9,84.6
21,Rudy Gobert,MIN,49,2.1,18.8,1.27,2.7,1.1,1.6,68.4,68.4,24.3,6.8,23.3,4.9,68.0,72.0
22,Lauri Markkanen,UTA,54,1.9,9.0,1.29,2.4,0.8,1.6,51.2,59.9,15.0,2.0,12.0,3.0,56.0,76.2
23,Mason Plumlee,CHA,56,1.9,17.8,1.19,2.3,0.9,1.4,62.3,62.3,28.3,7.5,27.4,8.5,61.3,59.3
24,Dwight Powell,DAL,54,1.5,28.1,1.48,2.3,0.9,1.1,75.8,75.8,25.3,6.0,25.3,6.0,74.7,92.5
