,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Julius Randle,NYK,62,5.8,24.1,1.04,6.0,2.1,5.1,40.5,54.0,6.1,7.0,6.4,1.4,40.1,57.5
1,Buddy Hield,IND,62,4.5,28.8,1.22,5.5,1.9,4.2,45.6,64.3,1.1,5.7,1.1,0.0,43.6,87.6
2,Tim Hardaway Jr.,DAL,55,5.9,42.6,1.05,6.2,2.1,5.6,37.2,52.6,4.3,2.8,4.3,1.5,37.6,58.9
3,Lauri Markkanen,UTA,56,4.6,22.3,1.29,6.0,2.0,4.2,46.8,65.3,5.4,4.6,4.6,0.4,47.3,93.7
4,Kyle Kuzma,WAS,54,6.1,27.3,0.99,6.1,2.1,5.6,38.3,52.0,3.0,6.9,3.0,0.3,37.3,44.4
5,P.J. Washington,CHA,60,5.8,37.9,0.95,5.5,2.0,5.3,37.5,48.7,4.6,5.7,4.9,1.4,36.7,31.2
6,Jerami Grant,POR,54,5.6,29.7,1.09,6.1,2.0,4.9,39.7,55.2,6.7,6.3,6.7,2.0,40.0,64.6
7,Keldon Johnson,SAS,54,6.0,27.8,0.99,5.9,2.0,5.3,37.5,48.4,9.5,5.8,9.5,3.1,39.1,43.0
8,RJ Barrett,NYK,55,6.0,29.2,0.95,5.7,1.9,5.3,36.0,47.6,7.8,5.7,7.2,1.5,38.0,31.7
9,Marcus Morris Sr.,LAC,54,5.0,41.3,1.16,5.8,2.0,4.7,43.1,57.7,4.8,2.2,4.4,0.7,44.4,79.8
10,Harrison Barnes,SAC,59,4.5,34.7,1.14,5.2,1.5,3.6,40.9,54.0,16.2,4.5,16.2,1.9,47.0,77.4
11,Gary Trent Jr.,TOR,52,5.0,29.2,1.13,5.7,2.0,4.7,41.9,56.5,4.6,3.4,4.6,1.9,42.0,74.8
12,Mikal Bridges,PHX,56,4.8,29.3,1.1,5.2,1.8,4.4,41.6,54.3,6.7,4.1,6.4,2.6,42.3,67.1
13,Trey Murphy III,NOP,58,4.6,43.0,1.1,5.0,1.7,4.3,39.7,54.7,4.5,2.6,4.5,0.4,41.1,67.4
14,Michael Porter Jr.,DEN,44,5.2,34.9,1.27,6.6,2.3,4.8,48.4,65.7,3.1,3.5,3.1,0.4,47.8,92.5
15,Max Strus,MIA,59,4.4,36.1,1.11,4.9,1.6,4.1,39.6,56.9,3.1,5.0,3.1,0.4,39.2,71.1
16,Luguentz Dort,OKC,52,5.6,38.6,0.99,5.6,1.8,4.8,38.5,51.2,8.5,8.2,7.8,1.0,39.9,43.4
17,Jaylen Brown,BOS,50,5.6,21.8,1.03,5.7,2.0,4.8,42.9,52.9,10.4,8.2,10.0,3.9,42.3,54.2
18,Anthony Edwards,MIN,62,3.8,15.1,1.23,4.6,1.7,3.4,50.0,63.8,5.2,6.4,5.2,1.7,48.5,88.5
19,Damion Lee,PHX,61,4.0,48.1,1.14,4.6,1.6,3.6,43.2,59.5,4.1,6.1,4.1,0.4,42.7,77.0
20,Tobias Harris,PHI,55,4.6,32.4,1.11,5.1,1.8,4.3,42.3,57.3,2.4,5.5,2.4,0.4,41.1,69.7
21,Jaden McDaniels,MIN,59,4.9,46.0,0.95,4.7,1.7,4.2,41.5,52.8,5.1,12.3,5.1,1.7,38.0,32.4
22,Jayson Tatum,BOS,57,4.0,14.4,1.21,4.8,1.5,3.4,44.8,60.2,10.0,6.6,10.0,0.9,46.7,85.7
23,Derrick White,BOS,61,4.0,36.6,1.13,4.5,1.6,3.8,41.0,56.0,3.7,2.0,4.1,1.6,41.2,73.9
24,Patrick Williams,CHI,60,4.5,44.0,1.0,4.5,1.6,4.1,39.7,53.8,1.1,8.4,1.1,0.0,37.0,45.3
25,Royce O'Neale,BKN,56,4.6,46.5,1.03,4.8,1.6,4.3,37.4,53.4,3.1,5.0,2.7,0.4,37.2,54.5
26,Bojan Bogdanovic,DET,58,3.7,19.1,1.25,4.6,1.6,3.2,50.5,64.6,8.0,6.6,7.5,3.3,49.5,91.0
27,Kristaps Porzingis,WAS,51,4.8,23.6,1.08,5.2,1.6,4.1,39.8,52.6,10.2,5.7,9.0,2.5,42.2,62.9
28,Grant Williams,BOS,60,3.8,47.2,1.14,4.3,1.5,3.4,43.8,59.6,5.3,6.2,4.4,0.9,43.2,76.8
29,Zach LaVine,CHI,56,3.8,16.6,1.22,4.6,1.6,3.2,50.0,64.9,8.5,9.4,8.5,1.9,48.6,88.0
30,Georges Niang,PHI,57,3.8,49.5,1.19,4.5,1.6,3.6,43.3,60.6,1.9,3.2,1.9,1.4,42.1,84.5
31,Anfernee Simons,POR,56,3.9,19.5,1.15,4.6,1.6,3.7,41.6,58.9,2.3,3.6,2.3,0.5,41.2,79.3
32,Jabari Smith Jr.,HOU,56,5.0,37.5,0.89,4.5,1.5,4.5,34.1,45.0,6.0,5.3,5.7,0.7,35.5,21.8
33,Quentin Grimes,NYK,51,4.8,50.2,1.0,4.8,1.7,4.3,39.4,54.4,2.0,8.9,2.4,0.0,37.0,49.8
