,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Nikola Jokic,DEN,50,5.4,25.9,1.21,6.6,2.5,3.8,65.4,65.4,20.6,16.2,18.0,7.0,59.2,91.2
1,Joel Embiid,PHI,44,4.9,16.7,1.15,5.6,1.8,3.2,55.3,55.3,27.1,12.1,22.4,5.6,57.0,83.9
2,Deandre Ayton,PHX,50,4.3,24.9,1.0,4.3,1.9,3.5,53.7,53.7,7.5,10.8,6.6,0.5,51.2,61.9
3,Nikola Vucevic,CHI,57,3.5,21.0,1.07,3.7,1.6,2.9,56.4,56.4,8.6,8.6,5.6,0.5,54.5,75.9
4,Luka Doncic,DAL,49,4.0,13.0,1.05,4.2,1.5,3.0,51.7,51.7,23.1,6.7,22.6,5.1,55.4,73.0
5,Kristaps Porzingis,WAS,49,3.5,17.0,1.16,4.1,1.5,2.5,58.1,58.1,22.8,10.5,20.5,5.8,59.1,86.9
6,Jonas Valanciunas,NOP,57,3.5,25.2,0.97,3.4,1.3,2.4,52.2,52.2,19.2,17.2,17.2,6.1,49.5,54.7
7,Jusuf Nurkic,POR,45,4.0,28.7,0.91,3.6,1.4,2.8,50.4,50.4,15.7,16.3,15.7,4.5,47.2,42.3
8,Alperen Sengun,HOU,52,2.9,19.7,1.03,3.0,1.2,2.1,56.9,56.9,16.4,13.8,11.8,2.0,53.3,68.6
9,Giannis Antetokounmpo,MIL,46,3.5,11.3,0.9,3.2,1.2,2.3,52.9,52.9,19.0,19.6,14.7,2.5,47.9,40.1
10,Anthony Davis,LAL,34,4.2,18.3,1.01,4.2,1.5,3.1,46.7,46.7,21.0,8.4,18.2,4.2,51.0,65.7
11,Domantas Sabonis,SAC,55,2.5,15.0,1.0,2.5,1.1,1.9,57.3,57.3,11.4,15.7,9.3,0.7,52.9,61.9
12,DeMar DeRozan,CHI,53,2.0,8.4,1.28,2.5,0.9,1.5,58.5,58.5,26.9,6.7,26.9,12.5,60.6,96.4
13,Bobby Portis,MIL,47,2.7,19.6,1.0,2.7,1.3,2.4,52.7,52.7,6.3,7.8,4.7,1.6,50.8,61.9
