,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Julius Randle,NYK,60,5.7,23.9,1.03,5.9,2.0,5.0,40.1,53.5,6.1,7.3,6.4,1.5,39.5,53.3
1,Tim Hardaway Jr.,DAL,55,5.9,42.6,1.05,6.2,2.1,5.6,37.2,52.6,4.3,2.8,4.3,1.5,37.6,57.1
2,Buddy Hield,IND,61,4.6,28.8,1.22,5.6,2.0,4.3,45.8,64.4,1.1,5.7,1.1,0.0,43.7,88.3
3,Lauri Markkanen,UTA,55,4.7,22.4,1.31,6.1,2.0,4.2,47.6,66.5,5.5,4.7,4.7,0.4,48.0,95.2
4,Jerami Grant,POR,54,5.6,29.7,1.09,6.1,2.0,4.9,39.7,55.2,6.7,6.3,6.7,2.0,40.0,65.0
5,Kyle Kuzma,WAS,53,6.1,27.3,1.01,6.2,2.2,5.5,39.0,52.9,3.1,7.1,3.1,0.3,38.0,50.0
6,Keldon Johnson,SAS,53,6.1,28.2,0.99,6.1,2.0,5.3,37.8,48.8,9.6,5.9,9.6,3.1,39.3,44.8
7,P.J. Washington,CHA,59,5.8,37.7,0.94,5.4,1.9,5.2,37.2,48.5,4.7,5.9,5.0,1.5,36.4,31.2
8,Marcus Morris Sr.,LAC,53,5.0,41.1,1.16,5.8,2.0,4.7,42.7,57.5,4.9,2.3,4.5,0.8,44.2,79.8
9,RJ Barrett,NYK,53,6.1,29.2,0.93,5.7,1.9,5.4,35.2,46.5,8.0,5.6,7.4,1.5,37.5,29.0
10,Harrison Barnes,SAC,58,4.5,34.8,1.14,5.2,1.5,3.7,40.8,53.8,16.0,4.6,16.0,1.9,46.8,76.4
11,Mikal Bridges,PHX,56,4.8,29.3,1.1,5.2,1.8,4.4,41.6,54.3,6.7,4.1,6.4,2.6,42.3,67.6
12,Michael Porter Jr.,DEN,43,5.2,34.5,1.3,6.7,2.4,4.8,49.3,67.1,3.2,3.6,3.2,0.5,48.6,94.3
13,Trey Murphy III,NOP,57,4.6,43.2,1.1,5.1,1.7,4.3,39.8,54.9,4.2,2.7,4.2,0.0,41.2,67.9
14,Gary Trent Jr.,TOR,51,5.0,28.9,1.13,5.6,2.0,4.6,42.2,56.8,4.7,3.6,4.7,2.0,42.3,75.5
15,Max Strus,MIA,57,4.5,36.2,1.12,5.0,1.6,4.2,39.7,57.0,3.1,5.1,3.1,0.4,39.3,71.2
16,Luguentz Dort,OKC,51,5.6,38.8,1.0,5.6,1.8,4.7,39.0,51.9,8.4,8.4,7.7,1.0,40.2,46.8
17,Jaylen Brown,BOS,49,5.6,21.9,1.04,5.8,2.1,4.8,43.0,53.2,10.2,7.7,9.9,3.6,42.7,54.3
18,Anthony Edwards,MIN,61,3.8,15.1,1.21,4.5,1.7,3.4,49.3,62.8,4.8,6.6,4.8,1.7,47.6,86.0
19,Damion Lee,PHX,60,4.0,48.1,1.14,4.6,1.6,3.6,43.4,59.6,3.7,6.2,3.7,0.4,42.6,77.1
20,Tobias Harris,PHI,54,4.6,32.4,1.1,5.1,1.8,4.3,42.2,57.2,2.4,5.6,2.4,0.4,41.0,69.0
21,Derrick White,BOS,60,4.1,37.0,1.12,4.6,1.6,3.9,40.8,55.8,3.7,2.0,4.1,1.6,41.0,73.8
22,Jayson Tatum,BOS,56,4.0,14.5,1.2,4.9,1.5,3.4,44.5,59.7,9.7,6.2,9.7,0.9,46.5,85.5
23,Jaden McDaniels,MIN,58,4.9,45.8,0.95,4.7,1.7,4.2,41.1,52.5,5.2,12.2,5.2,1.7,37.8,31.9
24,Royce O'Neale,BKN,55,4.6,46.4,1.04,4.8,1.6,4.3,37.9,54.0,2.8,5.1,2.4,0.4,37.4,55.2
25,Bojan Bogdanovic,DET,57,3.6,19.0,1.26,4.6,1.6,3.2,51.1,65.5,8.2,6.7,7.7,3.4,50.0,92.1
26,Patrick Williams,CHI,59,4.6,44.4,0.97,4.4,1.6,4.1,38.7,52.7,1.1,8.6,1.1,0.0,36.1,40.2
27,Georges Niang,PHI,56,3.8,49.2,1.21,4.6,1.6,3.7,43.9,61.5,1.9,3.3,1.9,1.4,42.7,86.2
28,Grant Williams,BOS,59,3.7,46.6,1.15,4.3,1.5,3.4,44.4,60.4,5.0,6.3,4.5,0.9,43.4,79.2
29,Anfernee Simons,POR,56,3.9,19.5,1.15,4.6,1.6,3.7,41.6,58.9,2.3,3.6,2.3,0.5,41.2,79.2
30,Kristaps Porzingis,WAS,50,4.7,23.3,1.08,5.1,1.6,4.1,39.5,52.0,10.5,5.5,9.3,2.5,42.2,62.4
31,Zach LaVine,CHI,55,3.8,16.7,1.21,4.6,1.6,3.2,49.4,64.2,8.6,9.5,8.6,1.9,48.1,85.7
32,Jabari Smith Jr.,HOU,55,5.1,38.1,0.9,4.5,1.6,4.5,34.5,45.6,6.1,5.4,5.7,0.7,35.8,24.0
33,Saddiq Bey,DET,52,4.6,31.6,1.04,4.7,1.5,3.8,38.5,52.8,9.7,8.0,9.7,2.1,39.7,55.0
34,Reggie Bullock,DAL,59,4.1,63.3,1.02,4.2,1.4,3.9,35.5,52.6,0.8,3.3,0.8,0.4,34.6,52.1
35,D'Angelo Russell,MIN,54,3.7,21.4,1.21,4.5,1.6,3.5,45.0,62.3,2.0,4.0,2.0,0.5,44.1,87.9
36,O.G. Anunoby,TOR,46,5.3,30.7,1.0,5.3,1.8,4.7,39.4,52.8,4.1,8.2,4.1,1.2,37.9,46.8
37,Norman Powell,LAC,50,4.0,26.2,1.2,4.8,1.6,3.4,47.6,61.3,12.4,7.0,11.9,3.0,48.8,84.8
38,Quentin Grimes,NYK,49,4.9,50.2,1.0,4.9,1.7,4.3,39.3,54.0,2.1,9.2,2.5,0.0,36.8,45.0
39,Aaron Nesmith,IND,54,4.3,44.2,1.03,4.4,1.4,3.7,37.3,51.0,7.8,6.1,7.4,0.9,39.0,52.4
40,Malik Beasley,UTA,55,4.3,31.8,0.99,4.3,1.5,3.9,37.2,52.1,2.1,6.8,2.1,0.0,36.0,44.5
41,Keegan Murray,SAC,56,3.8,34.5,1.1,4.2,1.4,3.5,41.3,58.2,1.4,6.2,1.4,0.5,39.3,68.8
42,Kentavious Caldwell-Pope,DEN,58,3.4,33.5,1.18,4.0,1.4,3.2,44.0,62.0,1.5,6.1,1.5,1.0,41.6,82.1
43,Jordan Clarkson,UTA,59,4.1,19.1,0.95,3.9,1.4,3.7,38.2,48.8,5.8,7.4,5.3,2.5,37.4,31.7
44,Spencer Dinwiddie,DAL,53,3.5,21.1,1.24,4.3,1.5,3.2,46.2,65.8,1.6,5.4,1.6,0.0,44.0,89.5
45,Coby White,CHI,51,3.9,44.4,1.15,4.5,1.5,3.6,42.1,58.5,4.5,4.5,4.0,1.0,41.7,77.6
46,Malcolm Brogdon,BOS,51,3.6,26.6,1.25,4.5,1.6,3.1,50.0,64.4,6.6,6.0,6.0,0.5,49.5,90.7
47,De'Anthony Melton,PHI,55,3.7,34.7,1.09,4.1,1.4,3.5,39.2,55.7,2.4,3.4,2.4,0.5,39.0,66.2
48,Grayson Allen,MIL,54,3.2,33.9,1.3,4.1,1.4,2.9,48.1,65.8,4.7,3.5,4.1,0.0,48.8,94.0
49,AJ Griffin,ATL,55,3.6,41.5,1.13,4.0,1.5,3.4,44.4,57.8,1.5,3.1,1.5,0.0,43.9,74.3
50,Naji Marshall,NOP,55,3.8,37.3,1.06,4.0,1.4,3.3,41.2,53.3,10.1,5.3,10.1,2.9,42.3,60.0
51,Jalen McDaniels,CHA,56,4.1,37.3,0.94,3.9,1.3,3.6,37.1,49.8,3.9,8.3,3.5,0.4,36.2,31.4
