,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Julius Randle,NYK,60,5.8,24.0,1.03,6.0,2.0,5.0,40.3,53.8,6.1,7.2,6.4,1.4,39.7,53.2
1,Buddy Hield,IND,60,4.6,28.8,1.22,5.6,2.0,4.3,45.7,64.5,1.1,5.8,1.1,0.0,43.6,89.2
2,Tim Hardaway Jr.,DAL,54,5.9,42.5,1.04,6.2,2.1,5.6,36.8,52.0,4.0,2.8,4.0,1.6,37.1,54.2
3,Lauri Markkanen,UTA,54,4.7,22.7,1.3,6.1,2.0,4.2,47.1,66.1,5.6,4.8,4.8,0.4,47.6,94.5
4,Jerami Grant,POR,54,5.6,29.7,1.09,6.1,2.0,4.9,39.7,55.2,6.7,6.3,6.7,2.0,40.0,64.0
5,P.J. Washington,CHA,59,5.7,37.5,0.94,5.4,1.9,5.2,37.0,48.2,4.7,5.6,5.0,1.5,36.3,29.3
6,Kyle Kuzma,WAS,52,6.0,26.9,1.01,6.1,2.1,5.4,39.1,53.0,3.2,7.1,3.2,0.3,38.1,48.4
7,Keldon Johnson,SAS,52,6.1,28.3,0.98,6.0,2.0,5.4,37.3,48.2,9.4,5.7,9.4,2.8,39.0,42.4
8,Marcus Morris Sr.,LAC,52,5.0,40.9,1.17,5.9,2.0,4.7,43.0,58.0,5.0,2.3,4.6,0.8,44.4,81.3
9,RJ Barrett,NYK,53,6.1,29.2,0.93,5.7,1.9,5.4,35.2,46.5,8.0,5.6,7.4,1.5,37.5,28.8
10,Harrison Barnes,SAC,57,4.6,35.0,1.13,5.2,1.5,3.7,40.3,53.1,16.2,4.2,16.2,1.9,46.5,74.3
11,Mikal Bridges,PHX,56,4.8,29.3,1.1,5.2,1.8,4.4,41.6,54.3,6.7,4.1,6.4,2.6,42.3,66.9
12,Max Strus,MIA,57,4.5,36.2,1.12,5.0,1.6,4.2,39.7,57.0,3.1,5.1,3.1,0.4,39.3,70.3
13,Trey Murphy III,NOP,56,4.6,43.1,1.11,5.1,1.7,4.3,40.0,55.4,4.3,2.3,4.3,0.0,41.6,69.5
14,Gary Trent Jr.,TOR,50,5.0,28.9,1.15,5.7,2.0,4.6,42.7,57.3,4.8,3.6,4.8,2.0,42.7,77.5
15,Luguentz Dort,OKC,50,5.6,38.8,1.01,5.7,1.9,4.7,39.4,52.5,8.6,8.2,7.9,1.1,40.7,48.9
16,Damion Lee,PHX,59,4.1,48.4,1.13,4.6,1.6,3.7,43.1,59.2,3.7,6.2,3.7,0.4,42.3,75.5
17,Jaylen Brown,BOS,48,5.6,21.9,1.02,5.7,2.0,4.8,42.4,52.4,9.7,7.8,9.3,3.7,41.8,49.9
18,Anthony Edwards,MIN,60,3.7,15.1,1.21,4.5,1.7,3.4,49.5,63.1,4.5,6.7,4.5,1.8,47.5,86.8
19,Michael Porter Jr.,DEN,42,5.1,34.0,1.26,6.4,2.3,4.7,48.2,65.3,2.8,3.8,3.3,0.5,47.4,91.8
20,Jayson Tatum,BOS,55,4.0,14.5,1.2,4.8,1.5,3.4,44.7,59.8,9.5,6.3,9.5,0.9,46.4,84.9
21,Derrick White,BOS,59,4.0,36.7,1.12,4.5,1.6,3.8,40.7,55.8,3.8,2.1,4.2,1.7,40.9,72.4
22,Royce O'Neale,BKN,55,4.6,46.4,1.04,4.8,1.6,4.3,37.9,54.0,2.8,5.1,2.4,0.4,37.4,54.9
23,Jaden McDaniels,MIN,57,4.9,45.8,0.94,4.6,1.7,4.1,40.9,51.9,5.4,12.5,5.4,1.8,37.5,29.0
24,Bojan Bogdanovic,DET,56,3.6,18.9,1.27,4.6,1.6,3.2,50.8,65.5,8.3,6.4,7.8,3.4,50.0,92.6
25,Grant Williams,BOS,58,3.8,46.6,1.16,4.4,1.5,3.4,44.7,60.7,5.0,6.4,4.5,0.9,43.6,79.9
26,Anfernee Simons,POR,56,3.9,19.5,1.15,4.6,1.6,3.7,41.6,58.9,2.3,3.6,2.3,0.5,41.2,79.3
27,Tobias Harris,PHI,52,4.6,31.9,1.07,4.9,1.7,4.2,41.1,55.3,2.5,5.9,2.5,0.4,39.9,60.7
28,Georges Niang,PHI,54,3.9,49.1,1.21,4.7,1.6,3.7,44.0,61.8,1.9,3.4,1.9,1.4,42.8,88.2
29,Patrick Williams,CHI,58,4.5,44.2,0.95,4.3,1.6,4.1,38.0,51.7,1.1,8.7,1.1,0.0,35.4,34.3
30,Jabari Smith Jr.,HOU,55,5.1,38.1,0.9,4.5,1.6,4.5,34.5,45.6,6.1,5.4,5.7,0.7,35.8,23.5
31,Zach LaVine,CHI,54,3.8,16.8,1.2,4.6,1.6,3.2,49.4,64.1,8.2,9.7,8.2,1.9,47.8,84.7
32,Kristaps Porzingis,WAS,49,4.8,23.2,1.06,5.1,1.6,4.1,39.1,51.5,10.3,5.6,9.0,2.6,41.6,59.5
33,Saddiq Bey,DET,52,4.6,31.6,1.04,4.7,1.5,3.8,38.5,52.8,9.7,8.0,9.7,2.1,39.7,54.7
34,D'Angelo Russell,MIN,54,3.7,21.4,1.21,4.5,1.6,3.5,45.0,62.3,2.0,4.0,2.0,0.5,44.1,88.7
35,Norman Powell,LAC,50,4.0,26.2,1.2,4.8,1.6,3.4,47.6,61.3,12.4,7.0,11.9,3.0,48.8,85.6
36,O.G. Anunoby,TOR,45,5.3,30.8,1.0,5.3,1.9,4.7,39.4,52.8,4.2,7.9,4.2,1.3,38.1,47.2
37,Quentin Grimes,NYK,49,4.9,50.2,1.0,4.9,1.7,4.3,39.3,54.0,2.1,9.2,2.5,0.0,36.8,45.1
38,Aaron Nesmith,IND,53,4.3,44.8,1.03,4.5,1.4,3.8,37.5,51.3,7.8,6.1,7.4,0.9,39.1,52.3
39,Reggie Bullock,DAL,58,4.1,63.3,1.0,4.1,1.4,3.9,34.8,51.5,0.8,3.4,0.8,0.4,33.9,47.5
40,Malik Beasley,UTA,55,4.3,31.8,0.99,4.3,1.5,3.9,37.2,52.1,2.1,6.8,2.1,0.0,36.0,44.4
41,Keegan Murray,SAC,55,3.8,34.4,1.11,4.2,1.5,3.5,41.5,58.3,1.4,6.3,1.4,0.5,39.4,68.8
42,Spencer Dinwiddie,DAL,53,3.5,21.1,1.24,4.3,1.5,3.2,46.2,65.8,1.6,5.4,1.6,0.0,44.0,89.9
43,Coby White,CHI,50,3.9,44.9,1.17,4.6,1.5,3.6,43.0,59.8,4.6,4.6,4.1,1.0,42.6,81.8
44,Kentavious Caldwell-Pope,DEN,57,3.4,33.6,1.16,4.0,1.4,3.2,43.4,61.3,1.0,6.2,1.0,0.5,41.0,79.6
45,Jordan Clarkson,UTA,58,4.1,19.2,0.94,3.9,1.4,3.7,38.0,48.8,5.4,7.5,5.0,2.1,37.2,30.9
46,AJ Griffin,ATL,55,3.6,41.7,1.13,4.1,1.5,3.4,44.7,58.0,1.5,3.0,1.5,0.0,44.2,75.1
47,Grayson Allen,MIL,53,3.2,34.2,1.3,4.2,1.4,2.9,48.4,66.1,4.7,3.6,4.1,0.0,49.1,94.7
48,De'Anthony Melton,PHI,53,3.7,34.4,1.1,4.1,1.4,3.5,39.9,56.6,2.0,3.5,2.0,0.5,39.4,67.6
49,Naji Marshall,NOP,54,3.8,37.4,1.06,4.0,1.4,3.3,41.1,53.1,10.2,5.3,10.2,2.9,42.2,58.0
50,Jalen McDaniels,CHA,56,4.1,37.3,0.94,3.9,1.3,3.6,37.1,49.8,3.9,8.3,3.5,0.4,36.2,31.7
51,Immanuel Quickley,NYK,59,3.2,26.0,1.14,3.6,1.3,2.9,43.1,56.6,5.3,2.7,4.8,1.1,44.4,77.2
52,Santi Aldama,MEM,54,3.6,41.7,1.1,3.9,1.4,3.2,42.0,56.9,4.6,6.2,3.6,0.5,40.7,67.4
53,Malcolm Brogdon,BOS,50,3.5,26.2,1.2,4.2,1.5,3.1,48.1,61.7,6.8,6.3,6.3,0.6,47.7,85.4
54,De'Andre Hunter,ATL,49,4.4,29.0,0.95,4.2,1.5,4.0,37.1,47.9,6.0,6.0,5.5,1.4,37.3,32.1
55,Nikola Vucevic,CHI,58,3.1,18.6,1.13,3.5,1.2,2.8,42.9,59.8,2.8,7.2,2.2,0.6,41.1,73.4
56,Caris LeVert,CLE,55,3.3,25.6,1.1,3.7,1.3,3.2,40.6,54.6,4.9,2.2,4.9,2.2,41.3,67.9
57,Nicolas Batum,LAC,56,3.3,56.4,1.09,3.6,1.2,3.1,37.7,56.0,2.2,3.2,1.6,0.0,37.8,65.2
58,Donovan Mitchell,CLE,49,3.5,14.3,1.17,4.1,1.5,3.2,46.5,59.4,4.7,4.1,4.7,1.2,46.5,81.5
59,Dejounte Murray,ATL,54,3.8,17.9,0.98,3.7,1.3,3.6,36.8,50.3,2.9,3.4,3.4,1.0,36.6,41.7
60,Al Horford,BOS,45,3.7,45.3,1.19,4.4,1.5,3.7,41.8,59.7,1.8,0.0,1.8,0.0,42.9,84.4
61,Dillon Brooks,MEM,52,3.9,23.5,0.98,3.8,1.4,3.6,39.5,50.8,3.0,5.9,3.0,0.0,38.9,42.9
62,Bennedict Mathurin,IND,60,3.7,21.9,0.9,3.3,1.1,3.1,35.5,43.0,10.8,8.5,10.8,2.7,37.7,23.7
63,Eric Gordon,HOU,47,3.9,30.4,1.07,4.2,1.4,3.3,40.8,55.4,7.6,9.2,6.5,1.6,40.5,60.9
64,Bruce Brown,DEN,58,3.3,29.6,1.03,3.4,1.2,3.0,39.2,54.8,3.1,6.3,3.1,1.0,37.0,51.6
65,Kenyon Martin Jr.,HOU,58,3.4,32.5,1.0,3.4,1.2,2.9,40.0,54.4,5.6,9.2,5.6,1.5,37.8,47.7
66,Corey Kispert,WAS,49,3.4,42.5,1.16,4.0,1.4,3.1,43.8,61.1,2.4,6.5,3.0,0.0,42.0,80.1
67,Tyrese Maxey,PHI,37,4.8,25.6,1.09,5.2,1.8,4.2,42.0,55.1,7.9,6.2,7.9,2.2,42.1,63.8
68,Terry Rozier,CHA,50,3.7,16.8,1.04,3.9,1.4,3.4,40.0,52.4,4.8,5.3,4.8,1.1,40.1,54.4
69,Kevin Durant,BKN,39,3.5,13.8,1.43,4.9,1.7,2.9,58.4,71.2,16.3,6.7,14.1,6.7,58.5,98.6
70,Scottie Barnes,TOR,56,3.3,19.9,1.03,3.4,1.3,3.1,40.6,51.7,3.8,2.7,3.8,0.5,41.4,52.9
71,Klay Thompson,GSW,46,3.8,18.2,1.1,4.2,1.5,3.7,40.5,55.4,2.3,2.3,2.3,1.1,40.2,67.1
72,Jose Alvarado,NOP,58,3.3,33.0,0.97,3.3,1.1,3.2,34.6,48.1,3.6,2.1,3.1,1.0,35.1,40.3
73,Caleb Martin,MIA,49,4.0,38.9,0.97,3.9,1.4,3.6,39.2,51.7,2.1,7.7,2.1,0.0,37.4,38.6
74,Torrey Craig,PHX,56,3.3,40.7,1.02,3.3,1.1,3.1,37.2,53.2,1.6,4.4,1.6,0.0,36.6,49.4
75,Dorian Finney-Smith,DAL,40,4.9,53.4,0.95,4.7,1.5,4.2,35.5,51.8,3.1,10.3,3.1,0.0,33.8,34.1
76,Jaren Jackson Jr.,MEM,40,4.4,28.3,1.05,4.6,1.6,3.8,42.7,53.3,9.1,6.8,7.4,1.1,44.3,57.1
77,Isaiah Stewart,DET,48,3.9,33.4,0.98,3.9,1.3,3.6,36.8,51.1,2.1,5.3,2.1,0.0,36.2,42.2
78,Christian Wood,DAL,48,3.3,20.5,1.17,3.8,1.3,2.9,44.9,60.5,6.4,7.1,5.8,1.9,44.2,82.3
79,Lonnie Walker IV,LAL,42,4.0,32.8,1.08,4.4,1.4,3.6,39.5,56.3,4.1,8.2,4.1,1.8,37.6,61.9
80,Jalen Green,HOU,54,3.3,14.3,1.03,3.4,1.1,2.9,39.4,51.6,7.9,6.2,6.7,1.1,41.0,51.8
81,CJ McCollum,NOP,52,3.3,14.9,1.06,3.5,1.3,3.1,42.3,55.2,1.2,3.5,1.2,0.0,40.9,59.2
82,Cedi Osman,CLE,58,3.2,37.4,0.99,3.1,1.1,3.0,36.6,51.7,1.6,5.4,1.6,0.5,35.3,43.9
83,Donte DiVincenzo,GSW,48,2.9,32.3,1.29,3.8,1.3,2.7,46.6,68.7,0.0,6.4,0.0,0.0,43.6,93.8
84,Brook Lopez,MIL,56,3.3,25.1,0.99,3.2,1.1,3.1,36.6,51.2,1.6,4.4,1.6,0.5,35.7,43.6
85,Ayo Dosunmu,CHI,56,3.5,36.1,0.93,3.2,1.2,3.0,38.2,48.8,4.6,8.2,4.6,0.5,37.6,27.3
86,Josh Green,DAL,40,3.8,47.3,1.19,4.5,1.5,3.3,47.3,61.5,8.7,6.7,8.7,2.7,47.3,83.7
87,Kelly Oubre Jr.,CHA,35,5.1,24.8,0.99,5.1,1.8,4.9,37.4,50.6,2.8,2.8,2.8,0.6,37.2,43.4
