,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Klay Thompson,GSW,48,6.0,28.9,0.96,5.8,2.1,5.4,38.2,51.5,2.4,8.0,2.4,0.3,36.5,53.6
1,Bojan Bogdanovic,DET,58,3.0,16.1,1.15,3.5,1.3,2.6,48.3,57.9,8.4,8.9,6.7,1.7,47.5,84.2
2,Lauri Markkanen,UTA,56,3.0,13.6,1.07,3.0,0.9,2.4,39.4,49.6,15.7,6.9,15.1,5.7,42.8,72.1
3,Malik Beasley,UTA,55,2.0,17.8,1.1,2.6,1.0,2.3,41.9,56.2,0.0,2.3,0.0,0.0,40.9,78.7
4,Jayson Tatum,BOS,57,2.0,8.1,0.98,2.2,0.8,1.9,39.8,47.7,10.9,8.5,11.6,3.9,40.3,56.3
5,Jordan Poole,GSW,60,2.0,9.5,1.0,2.0,0.6,1.6,37.8,50.5,11.6,10.7,11.6,3.3,38.8,62.1
6,Stephen Curry,GSW,38,3.0,11.4,1.08,3.1,1.0,2.3,41.6,55.1,9.3,10.2,8.3,1.9,41.7,75.6
7,Jaylen Brown,BOS,50,3.0,10.3,0.84,2.2,0.8,2.2,37.8,45.9,5.3,12.1,5.3,1.5,35.6,29.0
8,Damian Lillard,POR,46,2.0,7.7,1.13,2.3,0.8,1.9,43.2,58.5,4.2,7.3,4.2,3.1,40.6,81.3
9,Devin Booker,PHX,34,3.0,10.2,1.13,2.9,1.0,2.0,50.7,57.5,13.8,12.6,13.8,3.4,49.4,82.0
10,Jordan Clarkson,UTA,60,2.0,8.6,0.87,1.6,0.6,1.6,38.3,46.3,7.2,9.0,7.2,1.8,36.9,33.3
11,CJ McCollum,NOP,54,2.0,8.5,0.92,1.7,0.6,1.8,35.8,44.7,5.9,3.0,5.9,3.0,36.6,42.6
12,Kevin Durant,BKN,39,2.0,9.4,0.99,2.3,1.0,1.9,52.7,53.4,10.9,15.2,9.8,6.5,46.7,56.8
13,Terry Rozier,CHA,52,2.0,9.1,0.85,1.7,0.6,1.8,34.4,41.4,5.8,5.8,5.8,1.0,35.6,30.4
14,Darius Garland,CLE,53,1.0,5.1,1.4,1.5,0.5,0.9,57.4,72.3,14.0,8.8,14.0,5.3,56.1,96.2
15,Paul George,LAC,45,2.0,8.1,0.94,1.8,0.6,1.6,36.5,45.9,7.1,7.1,7.1,2.4,36.9,50.3
16,Gary Trent Jr.,TOR,52,2.0,9.9,0.89,1.5,0.6,1.6,38.3,44.4,4.5,5.6,4.5,1.1,38.2,35.0
17,Desmond Bane,MEM,37,2.0,10.3,1.04,2.1,0.7,1.8,40.9,53.8,5.3,9.3,5.3,2.7,38.7,68.7
18,Anfernee Simons,POR,56,1.0,6.8,1.01,1.4,0.5,1.3,41.1,53.4,0.0,5.2,0.0,0.0,39.0,65.6
19,Max Strus,MIA,59,2.0,13.0,0.83,1.3,0.5,1.5,30.7,42.0,2.1,4.3,2.1,0.0,30.9,27.3
20,Donovan Mitchell,CLE,52,2.0,7.1,0.85,1.5,0.6,1.6,36.1,42.2,4.4,4.4,4.4,0.0,37.4,30.4
21,Mikal Bridges,PHX,56,1.0,8.0,1.03,1.3,0.6,1.2,47.8,50.7,6.8,4.1,6.8,2.7,47.9,66.1
22,Buddy Hield,IND,62,2.0,10.3,0.74,1.2,0.4,1.4,28.7,35.6,5.0,8.9,5.0,0.0,29.7,14.2
23,Tim Hardaway Jr.,DAL,55,1.0,8.3,1.16,1.3,0.4,1.0,38.9,50.9,15.6,3.1,15.6,3.1,43.8,85.2
24,AJ Griffin,ATL,56,1.0,16.5,0.9,1.3,0.5,1.3,40.5,45.3,3.8,2.5,2.5,0.0,40.5,38.3
25,Bradley Beal,WAS,37,2.0,9.9,0.9,1.9,0.8,1.6,47.5,50.8,5.1,16.7,5.1,0.0,42.3,37.2
26,Bogdan Bogdanovic,ATL,35,2.0,14.1,0.96,1.9,0.8,1.9,40.9,47.7,2.9,2.9,2.9,0.0,41.4,52.5
27,Kevin Huerter,SAC,56,1.0,9.2,0.96,1.2,0.4,1.1,36.5,50.8,1.4,7.2,1.4,0.0,34.8,51.9
28,Kelly Oubre Jr.,CHA,37,2.0,9.0,0.97,1.8,0.6,1.6,38.3,45.8,10.4,3.0,10.4,3.0,41.8,54.6
29,Dillon Brooks,MEM,54,1.0,8.0,0.9,1.2,0.4,1.1,37.1,46.0,7.0,7.0,7.0,1.4,38.0,39.3
30,Doug McDermott,SAS,53,1.0,13.8,0.94,1.2,0.4,1.2,37.7,46.7,6.0,3.0,6.0,0.0,40.3,49.7
31,Kristaps Porzingis,WAS,51,1.0,6.9,0.89,1.2,0.4,1.1,35.2,40.7,14.1,9.9,12.7,0.0,40.8,34.4
32,Kawhi Leonard,LAC,35,2.0,9.0,0.98,1.8,0.8,1.6,47.4,50.9,3.2,6.3,3.2,0.0,46.0,55.7
33,Zach LaVine,CHI,56,1.0,5.4,0.9,1.1,0.4,1.1,35.6,48.3,4.3,10.1,2.9,0.0,34.8,37.7
34,Jerami Grant,POR,54,1.0,4.9,1.22,1.1,0.4,0.7,50.0,53.8,28.6,0.0,28.6,10.2,57.1,91.3
35,Michael Porter Jr.,DEN,44,2.0,11.6,0.78,1.3,0.5,1.6,33.8,40.1,1.3,5.3,1.3,0.0,32.9,19.1
36,De'Andre Hunter,ATL,50,1.0,8.1,0.93,1.1,0.4,1.1,39.3,42.0,8.2,0.0,8.2,0.0,44.3,47.0
37,Andrew Wiggins,GSW,37,1.0,6.6,1.4,1.5,0.6,1.1,56.4,71.8,2.5,2.5,2.5,2.5,55.0,95.6
38,Bennedict Mathurin,IND,62,1.0,4.8,1.1,0.9,0.3,0.7,47.7,55.7,9.8,7.8,9.8,3.9,47.1,78.1
39,Anthony Edwards,MIN,62,1.0,4.9,0.73,0.9,0.3,1.0,32.8,38.5,8.0,12.0,8.0,1.3,32.0,13.1
40,Sam Hauser,BOS,59,1.0,14.7,1.2,0.9,0.3,0.7,43.9,63.4,2.2,6.7,0.0,0.0,42.2,89.0
41,Jamal Murray,DEN,47,1.0,5.4,1.08,1.1,0.4,0.9,44.2,58.1,4.0,10.0,2.0,0.0,42.0,73.8
42,Tyler Herro,MIA,47,1.0,5.5,0.98,1.1,0.4,1.0,44.7,51.1,5.6,9.3,3.7,1.9,42.6,55.2
43,Norman Powell,LAC,51,1.0,6.8,0.96,1.0,0.4,0.8,43.9,50.0,13.0,11.1,11.1,0.0,46.3,53.0
44,Franz Wagner,ORL,60,1.0,3.9,1.21,0.9,0.4,0.6,60.0,70.0,2.4,14.3,0.0,0.0,52.4,89.6
45,Nikola Jokic,DEN,53,1.0,5.0,0.89,0.9,0.4,0.9,43.8,47.9,5.5,9.1,5.5,1.8,41.8,35.5
46,Kyrie Irving,BKN,40,1.0,4.4,1.12,1.2,0.5,1.0,45.0,53.8,4.7,2.3,2.3,0.0,46.5,80.3
47,Fred VanVleet,TOR,50,1.0,4.4,1.07,0.9,0.3,0.8,40.5,56.0,0.0,4.5,0.0,0.0,38.6,71.6
48,Brandon Ingram,NOP,26,2.0,8.2,0.9,1.7,0.7,1.6,41.5,42.7,10.0,8.0,10.0,0.0,44.0,38.8
49,Malik Monk,SAC,56,1.0,6.8,0.83,0.8,0.3,0.8,37.8,45.6,3.8,11.3,3.8,0.0,35.8,27.9
50,Saddiq Bey,DET,52,1.0,6.3,0.92,0.8,0.3,0.8,33.3,43.6,10.6,6.4,10.6,0.0,38.3,41.5
51,Jalen Green,HOU,54,1.0,4.0,0.84,0.8,0.3,0.8,32.6,40.7,8.0,8.0,6.0,2.0,34.0,28.4
52,Terrence Ross,ORL,42,1.0,13.4,0.89,1.0,0.4,1.0,34.9,44.2,6.5,4.3,6.5,4.3,34.8,36.1
53,Keldon Johnson,SAS,54,1.0,3.8,0.91,0.7,0.3,0.7,38.5,46.2,4.5,6.8,4.5,0.0,38.6,40.4
54,Gordon Hayward,CHA,36,1.0,9.1,0.81,1.1,0.4,0.9,40.6,43.8,16.7,18.8,14.6,2.1,41.7,24.6
55,Karl-Anthony Towns,MIN,21,2.0,8.0,1.15,1.8,0.6,1.5,41.9,54.8,6.1,0.0,6.1,0.0,45.5,84.7
56,Devonte' Graham,NOP,53,1.0,14.5,0.93,0.7,0.2,0.7,30.6,45.8,9.8,4.9,7.3,2.4,34.1,44.3
57,Trae Young,ATL,53,1.0,2.0,1.28,0.7,0.2,0.4,59.1,70.5,17.2,13.8,10.3,6.9,55.2,92.3
58,Julius Randle,NYK,62,1.0,2.5,1.0,0.6,0.2,0.5,38.7,48.4,16.2,2.7,10.8,2.7,43.2,62.1
59,Grayson Allen,MIL,55,1.0,7.9,0.9,0.7,0.2,0.6,37.5,46.9,9.8,14.6,9.8,2.4,36.6,39.9
60,Georges Niang,PHI,57,1.0,11.0,0.77,0.6,0.2,0.7,31.0,40.5,4.2,10.4,4.2,2.1,29.2,18.6
61,Kentavious Caldwell-Pope,DEN,59,1.0,5.0,1.2,0.6,0.2,0.4,56.0,66.0,6.7,10.0,3.3,0.0,53.3,89.0
62,DeMar DeRozan,CHI,54,1.0,3.5,0.82,0.7,0.3,0.7,38.9,38.9,13.6,9.1,13.6,4.5,40.9,25.8
63,Luke Kennard,LAC,35,1.0,19.4,0.75,1.0,0.4,1.1,32.5,41.3,4.2,14.6,4.2,2.1,29.2,15.0
64,Jaylen Nowell,MIN,62,1.0,6.1,0.81,0.6,0.2,0.6,37.8,37.8,11.6,7.0,11.6,4.7,39.5,25.1
65,Kyle Kuzma,WAS,54,1.0,3.6,0.8,0.6,0.2,0.6,33.3,42.4,13.6,15.9,11.4,4.5,34.1,21.9
66,Trey Murphy III,NOP,58,1.0,7.5,0.76,0.6,0.2,0.7,23.7,32.9,13.0,6.5,8.7,2.2,30.4,16.9
67,Keegan Murray,SAC,57,1.0,5.0,1.1,0.6,0.2,0.5,41.4,58.6,0.0,6.5,0.0,0.0,38.7,77.6
68,Marcus Morris Sr.,LAC,54,0.0,4.1,1.22,0.6,0.2,0.5,52.0,64.0,3.7,3.7,3.7,0.0,51.9,90.7
69,RJ Barrett,NYK,55,1.0,2.5,1.18,0.6,0.2,0.4,52.2,58.7,14.3,10.7,14.3,7.1,50.0,86.3
70,Corey Kispert,WAS,51,1.0,6.6,1.19,0.6,0.2,0.5,44.0,64.0,0.0,7.4,0.0,0.0,40.7,87.4
71,P.J. Washington,CHA,60,1.0,3.5,1.0,0.5,0.2,0.5,40.0,51.7,3.1,6.3,3.1,3.1,37.5,62.1
72,Joe Harris,BKN,52,1.0,8.4,0.97,0.6,0.2,0.6,40.6,48.4,3.0,3.0,3.0,3.0,39.4,54.1
73,D'Angelo Russell,MIN,54,1.0,4.3,0.78,0.6,0.2,0.7,30.6,36.1,7.3,4.9,7.3,0.0,34.1,20.2
74,Isaiah Joe,OKC,51,0.0,5.8,1.55,0.6,0.2,0.4,57.9,81.6,0.0,5.0,0.0,0.0,55.0,98.4
75,Gary Harris,ORL,32,1.0,10.7,1.24,1.0,0.3,0.8,45.8,64.6,0.0,4.0,0.0,0.0,44.0,91.8
76,Donte DiVincenzo,GSW,50,1.0,6.6,1.03,0.6,0.2,0.6,39.3,55.4,0.0,6.7,0.0,0.0,36.7,66.7
77,Lonnie Walker IV,LAL,43,1.0,6.1,0.94,0.7,0.3,0.6,42.3,50.0,6.3,12.5,6.3,0.0,40.6,48.6
78,Shaedon Sharpe,POR,58,1.0,6.9,0.94,0.5,0.2,0.5,37.9,46.6,6.5,0.0,6.5,0.0,41.9,47.5
79,Damion Lee,PHX,61,1.0,7.2,0.78,0.5,0.1,0.5,30.0,35.0,10.8,8.1,5.4,0.0,35.1,20.8
80,O.G. Anunoby,TOR,47,1.0,4.8,0.74,0.6,0.2,0.6,30.0,36.7,7.9,13.2,7.9,0.0,31.6,13.7
81,Kelly Olynyk,UTA,50,1.0,4.4,1.04,0.5,0.2,0.5,39.1,54.3,3.8,7.7,3.8,0.0,38.5,67.6
82,Moses Moody,GSW,46,1.0,11.6,1.04,0.6,0.2,0.5,42.9,54.8,11.5,11.5,11.5,3.8,42.3,67.6
83,Al Horford,BOS,47,0.0,5.2,1.3,0.6,0.2,0.4,45.0,65.0,0.0,0.0,0.0,0.0,45.0,92.9
84,LeBron James,LAL,46,1.0,1.9,1.04,0.6,0.2,0.5,40.9,52.3,4.0,8.0,4.0,0.0,40.0,68.7
85,Dejounte Murray,ATL,55,1.0,2.9,0.77,0.5,0.2,0.5,35.7,39.3,5.9,11.8,5.9,0.0,35.3,17.5
86,Malaki Branham,SAS,47,0.0,3.4,1.56,0.5,0.2,0.3,66.7,83.3,0.0,6.3,0.0,0.0,62.5,98.9
87,Jaden McDaniels,MIN,59,0.0,2.7,1.47,0.4,0.2,0.2,71.4,89.3,0.0,17.6,0.0,0.0,58.8,96.7
88,Patty Mills,BKN,36,1.0,10.7,1.14,0.7,0.3,0.5,47.4,63.2,4.5,9.1,0.0,0.0,45.5,83.1
89,Caris LeVert,CLE,58,0.0,3.5,0.92,0.4,0.2,0.4,42.9,50.0,7.7,11.5,7.7,0.0,42.3,43.4
90,Anthony Lamb,GSW,45,0.0,5.8,1.35,0.5,0.2,0.3,53.3,76.7,5.9,11.8,5.9,5.9,47.1,93.4
91,Derrick White,BOS,61,0.0,3.1,1.09,0.4,0.1,0.3,47.4,55.3,4.8,4.8,4.8,0.0,47.6,77.0
92,Landry Shamet,PHX,30,1.0,9.7,0.82,0.8,0.3,0.9,29.6,42.6,3.6,3.6,3.6,3.6,28.6,26.8
93,Reggie Jackson,LAC,52,0.0,2.9,1.22,0.4,0.2,0.3,52.9,61.8,5.6,5.6,5.6,5.6,50.0,90.7
94,Jaren Jackson Jr.,MEM,42,1.0,3.8,0.88,0.5,0.2,0.5,42.1,50.0,16.0,16.0,16.0,8.0,40.0,33.9
95,Luka Doncic,DAL,51,1.0,1.7,0.85,0.4,0.1,0.4,28.6,35.7,19.2,7.7,19.2,7.7,34.6,30.4
96,Pascal Siakam,TOR,51,0.0,1.4,1.17,0.4,0.2,0.3,61.5,80.8,11.1,22.2,11.1,5.6,44.4,85.8
97,Shai Gilgeous-Alexander,OKC,54,0.0,1.3,1.05,0.4,0.1,0.3,47.1,50.0,10.0,5.0,10.0,0.0,50.0,69.4
98,Garrison Mathews,HOU,45,1.0,11.4,0.91,0.5,0.1,0.4,29.4,44.1,8.7,17.4,8.7,0.0,30.4,41.0
99,Tre Mann,OKC,53,1.0,5.7,0.78,0.4,0.2,0.4,39.1,45.7,0.0,14.8,0.0,0.0,33.3,19.7
100,Devin Vassell,SAS,30,1.0,5.7,0.68,0.7,0.3,0.9,29.6,33.3,6.5,6.5,6.5,0.0,32.3,9.8
101,Grant Williams,BOS,60,0.0,2.5,1.67,0.3,0.1,0.2,72.7,90.9,0.0,8.3,0.0,0.0,66.7,99.5
102,Nikola Vucevic,CHI,60,0.0,1.9,1.05,0.3,0.2,0.3,56.3,62.5,0.0,15.8,0.0,0.0,47.4,69.9
103,LaMelo Ball,CHA,35,1.0,2.4,0.95,0.6,0.2,0.5,36.8,44.7,9.5,4.8,9.5,4.8,38.1,51.4
104,Duncan Robinson,MIA,31,1.0,11.5,0.8,0.6,0.2,0.8,29.2,37.5,4.0,0.0,4.0,0.0,32.0,22.8
105,Cedi Osman,CLE,60,0.0,5.1,0.77,0.3,0.1,0.3,38.9,44.4,11.5,19.2,7.7,0.0,38.5,18.0
106,Taurean Prince,MIN,37,1.0,9.6,0.71,0.5,0.2,0.6,36.4,43.2,7.1,17.9,7.1,3.6,32.1,12.6
107,Malcolm Brogdon,BOS,52,0.0,1.4,1.9,0.4,0.1,0.2,70.0,95.0,0.0,0.0,0.0,0.0,70.0,100.0
108,Jimmy Butler,MIA,46,0.0,1.6,1.36,0.4,0.1,0.2,54.5,59.1,28.6,0.0,28.6,7.1,64.3,94.5
109,Josh Richardson,SAS,43,0.0,2.8,1.36,0.4,0.2,0.2,70.0,95.0,0.0,28.6,0.0,0.0,50.0,94.5
110,Jose Alvarado,NOP,60,0.0,2.0,1.5,0.3,0.1,0.2,54.5,72.7,8.3,0.0,8.3,0.0,58.3,97.8
111,De'Anthony Melton,PHI,56,0.0,2.7,1.13,0.3,0.1,0.3,46.7,60.0,0.0,6.3,0.0,0.0,43.8,81.3
