,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Joel Embiid,PHI,43,6.8,23.3,1.21,8.3,2.9,5.0,56.9,60.0,20.7,10.5,20.4,4.8,57.5,64.2
1,Bam Adebayo,MIA,52,4.6,22.0,1.11,5.1,2.1,3.8,54.9,54.9,12.7,5.9,12.7,1.3,56.1,41.0
2,Nikola Vucevic,CHI,56,4.5,27.1,1.04,4.7,2.1,4.1,50.2,53.2,3.6,5.5,3.6,0.4,49.0,30.2
3,Deandre Ayton,PHX,49,4.5,26.3,1.19,5.3,2.4,4.0,61.9,62.1,9.1,6.4,9.5,4.1,58.6,58.5
4,Evan Mobley,CLE,57,3.4,22.1,1.16,3.9,1.6,2.6,62.2,63.9,16.1,12.5,15.6,5.7,56.8,51.4
5,Anthony Davis,LAL,33,4.9,21.3,1.31,6.5,2.6,4.0,64.7,65.8,15.4,4.3,15.4,1.9,65.4,79.2
6,Alperen Sengun,HOU,51,3.4,23.1,1.14,3.9,1.6,2.8,55.9,57.3,16.6,6.9,14.9,5.1,56.0,47.4
7,Christian Wood,DAL,46,2.8,17.5,1.52,4.2,1.6,2.4,67.6,77.9,13.3,5.5,12.5,5.5,66.4,95.8
8,Myles Turner,IND,49,3.3,21.8,1.18,3.9,1.3,2.7,50.8,56.9,16.7,6.2,16.0,3.1,54.3,55.7
9,Nikola Jokic,DEN,49,2.7,12.6,1.44,3.8,1.6,2.3,69.6,75.0,10.8,6.2,10.8,3.1,66.2,91.0
10,Jarrett Allen,CLE,52,3.0,24.2,1.15,3.5,1.5,2.4,61.9,62.3,10.1,12.0,8.9,1.9,57.6,48.6
11,Domantas Sabonis,SAC,54,2.5,14.6,1.3,3.2,1.3,2.1,64.0,65.8,18.8,3.8,18.0,6.0,63.9,78.3
12,Brook Lopez,MIL,55,2.5,19.2,1.25,3.1,1.2,2.3,52.8,62.2,8.0,2.9,8.0,2.9,53.6,69.8
13,Clint Capela,ATL,41,2.8,27.5,1.4,4.0,1.8,2.5,72.3,72.3,14.7,4.3,14.7,6.0,71.6,89.6
14,Jonas Valanciunas,NOP,56,2.7,19.6,1.06,2.9,1.2,2.5,50.0,53.3,6.6,3.3,6.6,0.7,51.3,33.0
15,Kristaps Porzingis,WAS,47,2.8,13.7,1.18,3.3,1.0,2.3,45.8,54.7,18.3,3.1,16.8,3.1,51.9,57.1
16,Ivica Zubac,LAC,57,1.9,20.3,1.24,2.4,0.9,1.4,66.3,66.3,20.7,10.8,19.8,3.6,64.0,68.9
17,Nic Claxton,BKN,52,2.0,19.2,1.29,2.6,1.1,1.5,74.4,74.4,21.9,9.5,21.9,6.7,68.6,75.2
18,Naz Reid,MIN,51,2.2,22.4,1.2,2.6,1.1,1.9,55.1,62.8,6.4,6.4,6.4,1.8,53.6,62.5
19,Thomas Bryant,LAL,41,2.4,25.8,1.35,3.2,1.3,2.0,65.9,67.7,16.5,4.1,16.5,5.2,64.9,84.0
20,Lauri Markkanen,UTA,53,1.9,9.2,1.29,2.4,0.8,1.6,51.2,59.9,15.0,2.0,12.0,3.0,56.0,76.4
21,Brandon Clarke,MEM,49,1.8,20.5,1.47,2.6,1.1,1.6,69.7,69.7,20.9,2.3,19.8,11.6,70.9,92.9
22,Mason Plumlee,CHA,56,1.9,17.8,1.19,2.3,0.9,1.4,62.3,62.3,28.3,7.5,27.4,8.5,61.3,59.4
23,Rudy Gobert,MIN,48,2.1,18.7,1.24,2.6,1.0,1.5,67.1,67.1,24.0,7.0,23.0,4.0,67.0,68.4
24,Jakob Poeltl,SAS,46,2.4,20.2,1.12,2.7,1.2,2.0,61.1,61.1,12.8,9.2,12.8,4.6,56.0,42.9
25,Isaiah Stewart,DET,46,2.2,18.4,1.2,2.6,0.9,1.5,56.3,62.7,24.0,7.0,22.0,3.0,59.0,62.5
26,Dwight Powell,DAL,53,1.5,27.7,1.47,2.2,0.8,1.1,75.0,75.0,25.9,6.2,25.9,6.2,74.1,93.4
27,Onyeka Okongwu,ATL,55,1.7,21.5,1.25,2.1,0.9,1.4,64.9,64.9,14.9,8.5,13.8,5.3,62.8,70.3
28,P.J. Washington,CHA,57,1.6,10.2,1.27,2.0,0.8,1.4,55.1,61.5,12.4,2.2,10.1,2.2,58.4,72.6
29,Daniel Gafford,WAS,53,1.5,23.3,1.35,2.1,0.9,1.2,73.0,73.0,20.7,7.3,20.7,4.9,67.1,84.4
30,Jusuf Nurkic,POR,45,2.1,15.2,1.15,2.4,0.9,1.6,56.3,59.2,24.5,12.8,24.5,12.8,54.3,49.1
31,John Collins,ATL,49,1.8,14.0,1.17,2.1,0.8,1.5,54.7,58.0,10.5,4.7,10.5,2.3,55.8,53.3
